Ligand,Conformer,LUMO+1,LUMO,HOMO,HOMO-1,HOMO-2,HOMO-3,dipole(debye),trace,anisotropy
125_cs,CONF_0045,-4.589,-5.059,-7.729,-8.377,-8.549,-8.783,1.5944,-175.186307,31.609125
125_cs,CONF_0046,-4.54,-5.174,-7.821,-8.375,-8.611,-8.788,1.5568,-174.793378,30.675687
125_cs,CONF_0051,-4.466,-5.326,-7.713,-8.41,-8.558,-8.683,1.9924,-174.703538,30.317248
125_cs,CONF_0063,-4.575,-5.113,-7.776,-8.314,-8.552,-8.787,1.8716,-174.717653,32.027362
125_cs,CONF_0066,-4.496,-5.191,-7.772,-8.364,-8.612,-8.771,1.7338,-174.845914,30.717267
125_cs,CONF_0067,-4.588,-5.165,-7.785,-8.36,-8.569,-8.805,1.8399,-174.651515,32.387571
125_cs,CONF_0073,-4.56,-5.174,-7.769,-8.382,-8.552,-8.72,1.817,-174.119649,30.824008
125_cs,CONF_0076,-4.576,-5.113,-7.777,-8.315,-8.552,-8.787,1.8695,-174.725328,32.021158
125_cs,CONF_0087,-4.564,-5.164,-7.787,-8.375,-8.615,-8.811,1.2904,-175.005282,31.084225
125_cs,CONF_0094,-4.495,-5.182,-7.732,-8.324,-8.531,-8.711,1.9499,-174.394766,31.411808
125_cs,CONF_0098,-4.496,-5.182,-7.733,-8.324,-8.531,-8.711,1.9493,-174.394873,31.403548
125_cs,CONF_0111,-4.519,-5.192,-7.734,-8.367,-8.586,-8.778,1.6626,-174.875568,30.619216
125_cs,CONF_0116,-4.565,-5.162,-7.788,-8.375,-8.615,-8.811,1.2876,-174.994766,31.074165
125_cs,CONF_0168,-4.541,-5.175,-7.821,-8.376,-8.611,-8.788,1.5512,-174.8017,30.698792
125_cs,CONF_0177,-4.519,-5.192,-7.734,-8.367,-8.586,-8.777,1.6618,-174.875017,30.610774
125_cs,CONF_0188,-4.519,-5.192,-7.734,-8.367,-8.586,-8.778,1.6638,-174.876256,30.61338
125_cs,CONF_0239,-4.576,-5.112,-7.776,-8.314,-8.551,-8.787,1.8713,-174.716805,32.035701
125_cs,CONF_0274,-4.576,-5.114,-7.776,-8.314,-8.551,-8.787,1.8656,-174.721264,32.048566
125_cs,CONF_0276,-4.565,-5.164,-7.787,-8.375,-8.615,-8.812,1.2876,-175.011679,31.102762
125_cs,CONF_0361,-4.524,-5.144,-7.78,-8.389,-8.605,-8.748,1.4732,-175.087578,30.529514
125_cs,CONF_0362,-4.497,-5.193,-7.772,-8.363,-8.612,-8.773,1.729,-174.855857,30.743326
126_cs,CONF_0001,-4.571,-5.09,-7.76,-8.375,-8.549,-8.778,1.8254,-175.083767,31.418788
126_cs,CONF_0002,-4.579,-5.089,-7.737,-8.387,-8.55,-8.767,1.6043,-175.1661,31.548282
126_cs,CONF_0003,-4.558,-5.122,-7.717,-8.368,-8.564,-8.794,1.8871,-175.040278,31.372898
126_cs,CONF_0004,-4.622,-5.141,-7.774,-8.376,-8.593,-8.815,1.6781,-175.030515,32.426273
126_cs,CONF_0006,-4.588,-5.059,-7.729,-8.377,-8.55,-8.786,1.5911,-175.202588,31.620118
126_cs,CONF_0007,-4.527,-5.145,-7.776,-8.39,-8.604,-8.747,1.4755,-175.104905,30.546385
126_cs,CONF_0008,-4.616,-5.083,-7.765,-8.394,-8.58,-8.77,1.4646,-174.947125,31.750435
126_cs,CONF_0011,-4.572,-5.09,-7.76,-8.375,-8.549,-8.779,1.8234,-175.09,31.431977
126_cs,CONF_0013,-4.563,-5.103,-7.783,-8.345,-8.558,-8.783,1.8726,-174.986438,31.768072
126_cs,CONF_0020,-4.608,-5.141,-7.801,-8.381,-8.572,-8.778,1.6952,-174.887819,32.354939
126_cs,CONF_0021,-4.607,-5.139,-7.801,-8.381,-8.572,-8.777,1.6986,-174.883448,32.364285
126_cs,CONF_0027,-4.593,-5.077,-7.76,-8.383,-8.552,-8.78,1.637,-175.100301,32.039216
126_cs,CONF_0031,-4.603,-5.097,-7.789,-8.371,-8.56,-8.783,1.5466,-175.03759,32.285302
126_cs,CONF_0032,-4.602,-5.096,-7.789,-8.371,-8.561,-8.783,1.5475,-175.042891,32.283554
126_cs,CONF_0042,-4.545,-5.194,-7.78,-8.424,-8.56,-8.691,1.9239,-174.591436,30.368521
126_cs,CONF_0043,-4.588,-5.058,-7.73,-8.378,-8.55,-8.785,1.5938,-175.202442,31.613093
126_cs,CONF_0044,-4.588,-5.059,-7.73,-8.377,-8.55,-8.785,1.5898,-175.199127,31.620475
126_cs,CONF_0045,-4.537,-5.176,-7.821,-8.373,-8.61,-8.787,1.5521,-174.785922,30.680733
126_cs,CONF_0050,-4.466,-5.324,-7.713,-8.41,-8.559,-8.682,1.9885,-174.693547,30.328195
126_cs,CONF_0062,-4.578,-5.112,-7.776,-8.316,-8.551,-8.788,1.8617,-174.740987,31.993468
126_cs,CONF_0065,-4.496,-5.194,-7.77,-8.362,-8.612,-8.774,1.7254,-174.866986,30.753673
126_cs,CONF_0066,-4.587,-5.164,-7.785,-8.358,-8.569,-8.804,1.8438,-174.659106,32.351397
126_cs,CONF_0072,-4.558,-5.173,-7.77,-8.382,-8.552,-8.721,1.8151,-174.132333,30.860144
126_cs,CONF_0075,-4.578,-5.113,-7.776,-8.316,-8.551,-8.788,1.8588,-174.74094,31.999209
126_cs,CONF_0086,-4.562,-5.164,-7.788,-8.374,-8.614,-8.811,1.2862,-175.002862,31.087343
126_cs,CONF_0093,-4.5,-5.176,-7.733,-8.326,-8.531,-8.711,1.9367,-174.389127,31.41539
126_cs,CONF_0097,-4.497,-5.179,-7.733,-8.325,-8.531,-8.711,1.9397,-174.395726,31.414056
126_cs,CONF_0108,-4.554,-5.214,-7.752,-8.362,-8.603,-8.791,1.7311,-174.714216,31.209761
126_cs,CONF_0110,-4.517,-5.195,-7.733,-8.366,-8.586,-8.776,1.6668,-174.863178,30.620181
126_cs,CONF_0115,-4.563,-5.164,-7.787,-8.374,-8.614,-8.811,1.2863,-175.00973,31.087116
126_cs,CONF_0164,-4.538,-5.174,-7.821,-8.375,-8.61,-8.787,1.5524,-174.774697,30.688917
126_cs,CONF_0173,-4.517,-5.195,-7.734,-8.366,-8.586,-8.777,1.6673,-174.874168,30.626153
126_cs,CONF_0185,-4.517,-5.196,-7.733,-8.366,-8.586,-8.777,1.668,-174.878761,30.632825
126_cs,CONF_0223,-4.505,-5.273,-7.788,-8.357,-8.592,-8.796,1.5883,-174.686942,31.480125
126_cs,CONF_0236,-4.578,-5.115,-7.776,-8.315,-8.551,-8.789,1.8562,-174.74813,32.024348
126_cs,CONF_0270,-4.578,-5.115,-7.775,-8.314,-8.551,-8.788,1.857,-174.744149,32.019869
126_cs,CONF_0273,-4.562,-5.165,-7.788,-8.374,-8.615,-8.812,1.2828,-175.016599,31.110934
127_cs,CONF_0001,-4.447,-5.015,-7.628,-8.148,-8.369,-8.458,1.9356,-185.210498,41.20645
127_cs,CONF_0002,-4.446,-5.013,-7.629,-8.149,-8.369,-8.458,1.9338,-185.190127,41.287974
127_cs,CONF_0003,-4.394,-5.061,-7.64,-8.16,-8.369,-8.484,1.9445,-184.663666,38.237699
127_cs,CONF_0004,-4.395,-5.058,-7.641,-8.159,-8.369,-8.481,1.945,-184.68972,38.13392
127_cs,CONF_0005,-4.395,-5.058,-7.642,-8.161,-8.371,-8.482,1.9459,-184.662142,38.196507
127_cs,CONF_0006,-4.414,-5.153,-7.573,-8.168,-8.316,-8.469,1.8997,-185.298509,36.170527
127_cs,CONF_0007,-4.437,-4.989,-7.634,-8.174,-8.413,-8.428,2.0637,-184.242776,42.322808
127_cs,CONF_0009,-4.41,-5.046,-7.651,-8.163,-8.365,-8.452,1.6293,-184.753001,40.943857
127_cs,CONF_0010,-4.409,-5.046,-7.651,-8.163,-8.366,-8.452,1.6309,-184.75999,40.916692
127_cs,CONF_0011,-4.395,-4.952,-7.569,-8.119,-8.325,-8.415,2.1011,-184.608027,41.08808
127_cs,CONF_0012,-4.467,-4.965,-7.595,-8.126,-8.352,-8.421,2.1947,-184.178481,44.969602
127_cs,CONF_0013,-4.41,-5.043,-7.653,-8.164,-8.366,-8.453,1.6263,-184.736463,41.12444
127_cs,CONF_0014,-4.442,-5.069,-7.674,-8.06,-8.323,-8.413,1.8828,-184.006903,40.894522
127_cs,CONF_0015,-4.433,-5.133,-7.635,-8.196,-8.363,-8.474,1.4093,-184.319675,41.938905
127_cs,CONF_0016,-4.415,-5.039,-7.65,-8.165,-8.364,-8.473,1.6963,-184.725203,41.212432
127_cs,CONF_0017,-4.442,-5.0,-7.562,-8.145,-8.313,-8.405,1.9611,-184.516828,39.064196
127_cs,CONF_0018,-4.446,-5.049,-7.626,-8.072,-8.283,-8.47,1.9281,-184.741252,38.743708
127_cs,CONF_0019,-4.437,-4.987,-7.637,-8.095,-8.397,-8.463,2.096,-184.034913,47.074484
127_cs,CONF_0020,-4.404,-4.989,-7.663,-8.073,-8.353,-8.474,1.9949,-183.597333,44.476578
127_cs,CONF_0022,-4.404,-4.99,-7.664,-8.073,-8.353,-8.474,1.9942,-183.594283,44.428234
127_cs,CONF_0023,-4.408,-4.972,-7.653,-8.072,-8.352,-8.468,1.9946,-183.640345,45.139872
127_cs,CONF_0024,-4.409,-5.046,-7.651,-8.163,-8.365,-8.452,1.6313,-184.758834,40.922548
127_cs,CONF_0025,-4.404,-4.984,-7.661,-8.072,-8.352,-8.47,1.9967,-183.601875,44.483674
127_cs,CONF_0029,-4.447,-5.013,-7.629,-8.149,-8.371,-8.458,1.9329,-185.189898,41.368934
128_cs,CONF_0001,-4.447,-5.014,-7.627,-8.148,-8.369,-8.458,1.938,-185.20909,41.253446
128_cs,CONF_0002,-4.446,-5.012,-7.628,-8.149,-8.369,-8.458,1.938,-185.196641,41.269025
128_cs,CONF_0003,-4.395,-5.058,-7.641,-8.161,-8.369,-8.478,1.9426,-184.692685,38.128821
128_cs,CONF_0004,-4.396,-5.055,-7.643,-8.161,-8.369,-8.475,1.9392,-184.7082,38.064868
128_cs,CONF_0005,-4.395,-5.057,-7.642,-8.161,-8.369,-8.477,1.9427,-184.698641,38.110068
128_cs,CONF_0006,-4.413,-5.152,-7.572,-8.167,-8.315,-8.469,1.9082,-185.328293,35.990558
128_cs,CONF_0007,-4.436,-4.99,-7.633,-8.174,-8.413,-8.43,2.0657,-184.254853,42.341716
128_cs,CONF_0009,-4.409,-5.045,-7.652,-8.164,-8.366,-8.454,1.6206,-184.733763,41.094931
128_cs,CONF_0010,-4.408,-5.045,-7.651,-8.165,-8.365,-8.453,1.6218,-184.739985,41.026982
128_cs,CONF_0011,-4.396,-4.953,-7.569,-8.119,-8.326,-8.416,2.1042,-184.60647,41.062709
128_cs,CONF_0012,-4.466,-4.964,-7.595,-8.126,-8.351,-8.421,2.2006,-184.187801,44.937499
128_cs,CONF_0013,-4.438,-5.074,-7.68,-8.059,-8.326,-8.402,1.8856,-183.940892,41.070521
128_cs,CONF_0014,-4.432,-5.134,-7.634,-8.196,-8.364,-8.473,1.41,-184.320419,41.913006
128_cs,CONF_0015,-4.415,-5.037,-7.65,-8.166,-8.364,-8.471,1.6923,-184.722648,41.334458
128_cs,CONF_0016,-4.45,-5.012,-7.559,-8.154,-8.311,-8.408,1.9274,-184.516485,39.510603
128_cs,CONF_0017,-4.446,-5.05,-7.626,-8.072,-8.284,-8.469,1.925,-184.730728,38.743699
128_cs,CONF_0018,-4.437,-4.985,-7.638,-8.095,-8.395,-8.465,2.088,-184.021309,47.138561
128_cs,CONF_0019,-4.403,-4.991,-7.664,-8.073,-8.354,-8.476,1.9958,-183.593895,44.426218
128_cs,CONF_0021,-4.409,-5.046,-7.651,-8.164,-8.366,-8.453,1.6213,-184.743513,41.047534
128_cs,CONF_0022,-4.403,-4.986,-7.661,-8.072,-8.352,-8.472,1.9997,-183.61581,44.513103
128_cs,CONF_0023,-4.403,-4.986,-7.661,-8.072,-8.351,-8.472,2.0006,-183.610716,44.536231
128_cs,CONF_0025,-4.478,-4.999,-7.625,-8.104,-8.313,-8.441,1.8293,-184.307453,44.505019
128_cs,CONF_0028,-4.45,-5.014,-7.628,-8.148,-8.369,-8.459,1.9365,-185.209818,41.295362
12_cs,CONF_0006,-4.42,-5.09,-7.246,-7.539,-7.592,-8.006,0.9311,-232.781981,18.156294
12_cs,CONF_0010,-4.42,-5.089,-7.246,-7.539,-7.592,-8.006,0.93,-232.785224,18.204042
12_cs,CONF_0011,-4.421,-5.09,-7.246,-7.539,-7.593,-8.006,0.9285,-232.779227,18.166954
12_cs,CONF_0012,-4.267,-5.094,-7.203,-7.527,-7.576,-8.021,0.851,-231.76916,16.696775
12_cs,CONF_0013,-4.42,-5.09,-7.246,-7.539,-7.592,-8.006,0.9325,-232.78251,18.169405
12_cs,CONF_0014,-4.266,-5.094,-7.203,-7.527,-7.576,-8.022,0.8542,-231.78131,16.709391
12_cs,CONF_0015,-4.267,-5.094,-7.203,-7.527,-7.577,-8.021,0.8507,-231.770914,16.632229
12_cs,CONF_0016,-4.266,-5.093,-7.203,-7.527,-7.577,-8.021,0.8522,-231.771871,16.608747
12_cs,CONF_0017,-4.26,-5.162,-7.226,-7.445,-7.542,-8.055,1.1205,-232.445097,18.828947
12_cs,CONF_0018,-4.26,-5.162,-7.226,-7.445,-7.542,-8.054,1.1221,-232.443807,18.787814
12_cs,CONF_0019,-4.26,-5.162,-7.226,-7.444,-7.542,-8.054,1.1194,-232.440367,18.850949
12_cs,CONF_0020,-4.26,-5.161,-7.226,-7.445,-7.542,-8.054,1.1186,-232.434944,18.801927
12_cs,CONF_0029,-4.313,-5.149,-7.24,-7.531,-7.619,-8.023,1.1001,-231.654408,19.547565
12_cs,CONF_0040,-4.263,-5.094,-7.205,-7.528,-7.578,-8.023,0.871,-231.787118,16.57169
12_cs,CONF_0044,-4.264,-5.094,-7.205,-7.528,-7.578,-8.022,0.8693,-231.794245,16.600702
12_cs,CONF_0045,-4.263,-5.095,-7.205,-7.528,-7.577,-8.023,0.869,-231.787781,16.647041
12_cs,CONF_0047,-4.263,-5.095,-7.205,-7.528,-7.577,-8.023,0.8709,-231.790794,16.633874
12_cs,CONF_0049,-4.263,-5.094,-7.204,-7.528,-7.578,-8.023,0.871,-231.779947,16.541793
12_cs,CONF_0060,-4.258,-5.163,-7.225,-7.444,-7.543,-8.055,1.1231,-232.44724,18.817716
12_cs,CONF_0062,-4.259,-5.163,-7.225,-7.444,-7.543,-8.055,1.1229,-232.448914,18.790431
12_cs,CONF_0064,-4.259,-5.164,-7.225,-7.443,-7.543,-8.055,1.1223,-232.444789,18.810089
12_cs,CONF_0069,-4.259,-5.162,-7.225,-7.444,-7.543,-8.054,1.1204,-232.447676,18.769857
12_cs,CONF_0071,-4.259,-5.163,-7.225,-7.444,-7.543,-8.055,1.1248,-232.436287,18.712844
12_cs,CONF_0076,-4.258,-5.164,-7.225,-7.443,-7.543,-8.055,1.1259,-232.446026,18.770506
12_cs,CONF_0077,-4.42,-5.089,-7.246,-7.539,-7.592,-8.005,0.9369,-232.785703,18.142319
12_cs,CONF_0081,-4.42,-5.088,-7.246,-7.539,-7.592,-8.005,0.9354,-232.768488,18.115643
12_cs,CONF_0085,-4.42,-5.089,-7.247,-7.539,-7.592,-8.005,0.9338,-232.781791,18.22963
131_cs,CONF_0001,-4.362,-5.143,-7.714,-8.133,-8.339,-8.457,1.7843,-184.798133,38.492028
131_cs,CONF_0002,-4.409,-5.111,-7.745,-8.132,-8.36,-8.467,1.505,-184.478475,43.941677
131_cs,CONF_0004,-4.359,-5.183,-7.774,-8.143,-8.281,-8.467,1.5494,-184.390416,32.106088
131_cs,CONF_0005,-4.338,-5.25,-7.805,-8.089,-8.388,-8.405,1.5366,-183.969854,35.992182
131_cs,CONF_0006,-4.482,-5.069,-7.711,-8.159,-8.34,-8.376,1.503,-183.59653,47.521448
131_cs,CONF_0008,-4.317,-5.243,-7.77,-8.124,-8.324,-8.419,1.3991,-183.605769,38.546379
131_cs,CONF_0009,-4.482,-5.067,-7.712,-8.158,-8.34,-8.376,1.4964,-183.602639,47.545
131_cs,CONF_0011,-4.41,-5.152,-7.7,-8.187,-8.35,-8.472,1.2831,-183.575589,47.06762
131_cs,CONF_0014,-4.359,-5.137,-7.761,-8.117,-8.232,-8.442,1.867,-184.621853,33.719174
131_cs,CONF_0016,-4.338,-5.25,-7.805,-8.089,-8.388,-8.405,1.5368,-183.970783,35.99258
131_cs,CONF_0027,-4.375,-5.254,-7.714,-8.179,-8.326,-8.484,1.6712,-184.354663,35.213926
131_cs,CONF_0029,-4.438,-5.071,-7.749,-8.08,-8.342,-8.498,1.5107,-183.356434,49.86168
131_cs,CONF_0032,-4.355,-5.214,-7.678,-8.171,-8.276,-8.438,1.8864,-184.846126,32.878459
131_cs,CONF_0034,-4.375,-5.259,-7.714,-8.18,-8.326,-8.486,1.6678,-184.354686,35.335716
131_cs,CONF_0036,-4.334,-5.186,-7.778,-8.134,-8.401,-8.44,1.5643,-183.365184,40.290473
131_cs,CONF_0044,-4.438,-5.312,-7.636,-8.219,-8.31,-8.544,1.6538,-184.583975,32.676208
131_cs,CONF_0050,-4.359,-5.216,-7.654,-8.109,-8.305,-8.524,1.7313,-184.978667,33.126914
131_cs,CONF_0060,-4.401,-5.306,-7.689,-8.223,-8.349,-8.501,1.4225,-184.396302,34.010805
131_cs,CONF_0061,-4.397,-5.457,-7.679,-8.219,-8.324,-8.521,1.4072,-184.715043,30.608827
131_cs,CONF_0072,-4.358,-5.213,-7.656,-8.107,-8.306,-8.521,1.7325,-184.984592,33.106201
131_cs,CONF_0088,-4.315,-5.244,-7.772,-8.126,-8.324,-8.419,1.391,-183.610329,38.541332
131_cs,CONF_0095,-4.396,-5.455,-7.678,-8.219,-8.322,-8.522,1.4109,-184.741529,30.44862
131_cs,CONF_0100,-4.394,-5.454,-7.674,-8.219,-8.32,-8.526,1.42,-184.793922,30.269871
131_cs,CONF_0101,-4.36,-5.217,-7.652,-8.11,-8.304,-8.524,1.7338,-184.987728,33.110611
131_cs,CONF_0113,-4.396,-5.455,-7.676,-8.219,-8.321,-8.524,1.4139,-184.76053,30.407316
131_cs,CONF_0121,-4.437,-5.071,-7.749,-8.08,-8.342,-8.499,1.5163,-183.35878,49.916746
131_cs,CONF_0122,-4.437,-5.071,-7.749,-8.081,-8.342,-8.499,1.5145,-183.362821,49.916766
131_cs,CONF_0123,-4.437,-5.071,-7.748,-8.08,-8.342,-8.498,1.5148,-183.354835,49.907
131_cs,CONF_0125,-4.395,-5.454,-7.675,-8.219,-8.321,-8.524,1.4154,-184.769169,30.338024
131_cs,CONF_0136,-4.439,-5.313,-7.636,-8.223,-8.31,-8.546,1.6524,-184.601416,32.718304
131_cs,CONF_0139,-4.438,-5.311,-7.636,-8.221,-8.309,-8.545,1.6587,-184.604605,32.652675
132_cs,CONF_0001,-4.365,-5.139,-7.714,-8.133,-8.34,-8.461,1.7567,-184.808764,38.964253
132_cs,CONF_0002,-4.41,-5.109,-7.744,-8.132,-8.359,-8.465,1.5024,-184.459135,44.090145
132_cs,CONF_0004,-4.41,-5.108,-7.745,-8.132,-8.359,-8.463,1.5027,-184.437782,44.157773
132_cs,CONF_0005,-4.36,-5.186,-7.773,-8.144,-8.28,-8.468,1.5477,-184.400631,32.062987
132_cs,CONF_0006,-4.34,-5.249,-7.806,-8.088,-8.389,-8.404,1.5333,-183.95392,35.961835
132_cs,CONF_0007,-4.481,-5.067,-7.711,-8.158,-8.341,-8.376,1.5058,-183.59017,47.458797
132_cs,CONF_0008,-4.36,-5.186,-7.776,-8.144,-8.281,-8.468,1.5426,-184.386272,32.127045
132_cs,CONF_0009,-4.407,-5.152,-7.699,-8.187,-8.351,-8.472,1.2937,-183.585905,47.03589
132_cs,CONF_0010,-4.339,-5.25,-7.805,-8.09,-8.39,-8.405,1.5352,-183.951399,36.080218
132_cs,CONF_0012,-4.316,-5.242,-7.77,-8.125,-8.324,-8.42,1.4021,-183.607288,38.517658
132_cs,CONF_0016,-4.358,-5.137,-7.764,-8.118,-8.234,-8.44,1.8694,-184.603925,33.671827
132_cs,CONF_0019,-4.407,-5.153,-7.698,-8.188,-8.349,-8.472,1.2831,-183.586833,47.040987
132_cs,CONF_0021,-4.374,-5.261,-7.714,-8.181,-8.325,-8.486,1.6626,-184.357351,35.255346
132_cs,CONF_0023,-4.354,-5.214,-7.68,-8.171,-8.277,-8.438,1.8969,-184.829169,32.873819
132_cs,CONF_0033,-4.439,-5.07,-7.748,-8.08,-8.344,-8.499,1.5162,-183.340861,49.819612
132_cs,CONF_0037,-4.374,-5.262,-7.713,-8.181,-8.324,-8.486,1.6595,-184.368906,35.119308
132_cs,CONF_0038,-4.371,-5.254,-7.718,-8.178,-8.327,-8.483,1.6685,-184.29851,35.654337
132_cs,CONF_0040,-4.335,-5.185,-7.779,-8.134,-8.402,-8.439,1.5617,-183.362583,40.24419
132_cs,CONF_0043,-4.438,-5.311,-7.638,-8.22,-8.309,-8.545,1.6507,-184.596147,32.669529
132_cs,CONF_0045,-4.437,-5.312,-7.637,-8.221,-8.309,-8.545,1.6522,-184.598247,32.677481
132_cs,CONF_0047,-4.359,-5.215,-7.657,-8.108,-8.307,-8.523,1.7188,-184.989422,33.184209
132_cs,CONF_0048,-4.437,-5.312,-7.638,-8.22,-8.31,-8.545,1.6525,-184.598337,32.696408
132_cs,CONF_0056,-4.399,-5.306,-7.69,-8.222,-8.348,-8.5,1.425,-184.384491,34.085896
132_cs,CONF_0062,-4.438,-5.31,-7.638,-8.22,-8.309,-8.545,1.6499,-184.596889,32.649036
132_cs,CONF_0065,-4.406,-5.199,-7.671,-8.121,-8.26,-8.539,1.7177,-184.1694,45.022998
132_cs,CONF_0067,-4.437,-5.312,-7.637,-8.221,-8.309,-8.545,1.6537,-184.603244,32.713446
132_cs,CONF_0083,-4.359,-5.216,-7.656,-8.108,-8.306,-8.524,1.7176,-184.984688,33.213702
132_cs,CONF_0122,-4.316,-5.242,-7.77,-8.125,-8.324,-8.419,1.4003,-183.613603,38.526389
132_cs,CONF_0162,-4.439,-5.313,-7.636,-8.221,-8.309,-8.546,1.6564,-184.604115,32.683938
132_cs,CONF_0171,-4.436,-5.07,-7.748,-8.08,-8.343,-8.498,1.5138,-183.363507,49.889355
132_cs,CONF_0173,-4.436,-5.071,-7.748,-8.08,-8.342,-8.498,1.5138,-183.361199,49.879602
132_cs,CONF_0180,-4.436,-5.071,-7.748,-8.081,-8.342,-8.498,1.5091,-183.369784,49.922149
132_cs,CONF_0193,-4.437,-5.314,-7.636,-8.223,-8.309,-8.546,1.6573,-184.632437,32.678424
132_cs,CONF_0205,-4.242,-5.378,-7.722,-8.099,-8.322,-8.442,1.3717,-184.279775,32.551828
132_cs,CONF_0206,-4.399,-5.308,-7.687,-8.224,-8.348,-8.501,1.4197,-184.400842,34.073715
132_cs,CONF_0211,-4.437,-5.314,-7.636,-8.224,-8.309,-8.546,1.6569,-184.63463,32.670288
133_cs,CONF_0002,-4.364,-4.992,-7.534,-7.607,-7.815,-7.901,2.2505,-218.211953,18.551868
133_cs,CONF_0004,-4.213,-5.025,-7.448,-7.59,-7.805,-7.932,2.5328,-217.8547,18.811345
133_cs,CONF_0005,-4.207,-5.087,-7.351,-7.603,-7.803,-7.921,2.6957,-218.567534,18.809021
133_cs,CONF_0010,-4.363,-4.99,-7.535,-7.608,-7.815,-7.9,2.2535,-218.212636,18.48755
133_cs,CONF_0022,-4.206,-5.089,-7.35,-7.603,-7.802,-7.921,2.6907,-218.5692,18.86362
133_cs,CONF_0024,-4.21,-5.028,-7.449,-7.59,-7.806,-7.935,2.5405,-217.878636,18.802444
133_cs,CONF_0033,-4.363,-4.992,-7.535,-7.607,-7.814,-7.9,2.249,-218.217649,18.561361
133_cs,CONF_0037,-4.203,-5.085,-7.351,-7.603,-7.803,-7.921,2.6901,-218.580309,18.825328
133_cs,CONF_0039,-4.204,-5.088,-7.349,-7.604,-7.803,-7.921,2.6953,-218.589679,18.843918
133_cs,CONF_0040,-4.208,-5.086,-7.352,-7.603,-7.803,-7.921,2.6967,-218.564148,18.759301
133_cs,CONF_0052,-4.366,-4.994,-7.53,-7.606,-7.815,-7.9,2.2516,-218.235952,18.605405
133_cs,CONF_0056,-4.211,-5.024,-7.447,-7.589,-7.804,-7.932,2.5356,-217.886329,18.775757
134_cs,CONF_0003,-4.362,-4.99,-7.537,-7.609,-7.815,-7.9,2.2463,-218.21336,18.521062
134_cs,CONF_0004,-4.215,-5.025,-7.449,-7.59,-7.805,-7.931,2.5351,-217.8732,18.767666
134_cs,CONF_0005,-4.207,-5.087,-7.351,-7.603,-7.803,-7.921,2.6925,-218.556946,18.80493
134_cs,CONF_0012,-4.362,-4.99,-7.536,-7.608,-7.815,-7.899,2.2516,-218.206662,18.47514
134_cs,CONF_0020,-4.21,-5.024,-7.451,-7.59,-7.806,-7.932,2.5379,-217.865078,18.747019
134_cs,CONF_0024,-4.206,-5.085,-7.352,-7.603,-7.803,-7.92,2.689,-218.579728,18.811391
134_cs,CONF_0035,-4.363,-4.991,-7.536,-7.608,-7.814,-7.9,2.243,-218.190015,18.42506
134_cs,CONF_0037,-4.206,-5.088,-7.351,-7.603,-7.802,-7.921,2.6837,-218.579375,18.916873
134_cs,CONF_0048,-4.374,-5.015,-7.48,-7.604,-7.8,-7.885,2.2927,-218.854043,19.885717
135_cs,CONF_0002,-4.498,-5.169,-7.626,-7.835,-8.04,-8.148,1.0818,-234.257871,40.358352
135_cs,CONF_0006,-4.498,-5.17,-7.625,-7.835,-8.04,-8.148,1.0852,-234.262063,40.347506
135_cs,CONF_0007,-4.496,-5.171,-7.624,-7.834,-8.04,-8.149,1.1012,-234.257418,40.426816
135_cs,CONF_0010,-4.496,-5.17,-7.624,-7.835,-8.04,-8.149,1.099,-234.253095,40.389261
135_cs,CONF_0013,-4.391,-5.153,-7.598,-7.851,-8.01,-8.098,0.6864,-233.774501,34.020975
135_cs,CONF_0014,-4.391,-5.152,-7.599,-7.851,-8.011,-8.098,0.6795,-233.775942,34.008614
135_cs,CONF_0015,-4.39,-5.153,-7.599,-7.85,-8.01,-8.097,0.6842,-233.782349,34.024125
135_cs,CONF_0016,-4.391,-5.152,-7.599,-7.851,-8.012,-8.097,0.6775,-233.768179,33.972312
135_cs,CONF_0017,-4.366,-5.216,-7.502,-7.853,-8.016,-8.131,0.7301,-234.432226,33.894181
135_cs,CONF_0018,-4.366,-5.216,-7.502,-7.854,-8.016,-8.131,0.7286,-234.429383,33.885143
135_cs,CONF_0019,-4.366,-5.215,-7.501,-7.854,-8.016,-8.131,0.7289,-234.430344,33.86316
135_cs,CONF_0020,-4.367,-5.215,-7.502,-7.854,-8.016,-8.13,0.727,-234.427572,33.896109
135_cs,CONF_0021,-4.391,-5.151,-7.6,-7.85,-8.01,-8.097,0.6808,-233.795717,34.039225
135_cs,CONF_0022,-4.426,-5.187,-7.629,-7.81,-8.022,-8.157,0.7298,-233.482492,36.63278
135_cs,CONF_0023,-4.427,-5.186,-7.629,-7.81,-8.022,-8.157,0.7242,-233.473795,36.66889
135_cs,CONF_0024,-4.427,-5.186,-7.629,-7.81,-8.022,-8.157,0.7284,-233.479902,36.653462
135_cs,CONF_0025,-4.426,-5.186,-7.63,-7.811,-8.022,-8.157,0.7225,-233.478157,36.607228
135_cs,CONF_0030,-4.391,-5.153,-7.599,-7.851,-8.011,-8.098,0.6779,-233.777562,33.971173
135_cs,CONF_0031,-4.391,-5.152,-7.599,-7.852,-8.011,-8.098,0.6801,-233.770174,34.000687
135_cs,CONF_0032,-4.391,-5.154,-7.599,-7.852,-8.012,-8.099,0.6783,-233.776192,33.989221
