Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
100_cs,CONF_0001,0.20854,0.02615,0.06902,0.24637,0.22982,0.11032
100_cs,CONF_0002,0.15825,0.02705,0.11007,0.26310,0.15211,0.19372
100_cs,CONF_0004,0.12739,0.02714,0.14585,0.24922,0.18460,0.15120
100_cs,CONF_0005,0.15757,0.02721,0.11139,0.26138,0.15155,0.19317
100_cs,CONF_0006,0.20797,0.02621,0.06948,0.24661,0.22964,0.11056
100_cs,CONF_0007,0.22528,0.02351,0.05348,0.28397,0.24147,0.10539
100_cs,CONF_0008,0.19976,0.02023,0.05012,0.29165,0.18055,0.14659
100_cs,CONF_0009,0.12242,0.02316,0.13254,0.28419,0.20002,0.14255
100_cs,CONF_0010,0.06872,0.02520,0.17935,0.28510,0.16496,0.17028
100_cs,CONF_0011,0.17725,0.02668,0.09560,0.28932,0.15139,0.19507
100_cs,CONF_0012,0.18280,0.02540,0.06547,0.28806,0.17134,0.16352
100_cs,CONF_0014,0.12119,0.02284,0.13511,0.28639,0.20192,0.14168
100_cs,CONF_0015,0.19451,0.02622,0.07873,0.25678,0.15934,0.15805
100_cs,CONF_0016,0.19734,0.02777,0.10047,0.26116,0.15675,0.18263
100_cs,CONF_0017,0.19419,0.02620,0.07885,0.25684,0.15911,0.15802
100_cs,CONF_0018,0.19565,0.02791,0.10169,0.26123,0.15640,0.18266
100_cs,CONF_0020,0.15463,0.02760,0.11710,0.25586,0.15061,0.19080
100_cs,CONF_0021,0.16024,0.02493,0.09037,0.25892,0.14569,0.17998
100_cs,CONF_0022,0.16122,0.02510,0.08991,0.25916,0.14581,0.18037
100_cs,CONF_0023,0.09584,0.02680,0.17734,0.28966,0.19550,0.15115
100_cs,CONF_0024,0.15956,0.02482,0.09041,0.25648,0.14616,0.17836
100_cs,CONF_0025,0.15942,0.02497,0.09134,0.25934,0.14483,0.18082
100_cs,CONF_0027,0.11116,0.03010,0.15008,0.24545,0.14087,0.18339
100_cs,CONF_0029,0.17688,0.02668,0.09654,0.28898,0.15092,0.19485
100_cs,CONF_0031,0.20909,0.02606,0.06857,0.24703,0.23003,0.11006
101_cs,CONF_0002,0.17976,0.02787,0.15978,0.20662,0.21499,0.20589
101_cs,CONF_0004,0.20596,0.02729,0.14828,0.19841,0.21933,0.20057
101_cs,CONF_0005,0.13674,0.03177,0.20404,0.22248,0.20447,0.21449
101_cs,CONF_0008,0.19347,0.03097,0.14645,0.20531,0.21187,0.20702
101_cs,CONF_0013,0.18424,0.02565,0.15287,0.20896,0.21888,0.20847
101_cs,CONF_0014,0.17850,0.02875,0.13998,0.23324,0.20768,0.21381
101_cs,CONF_0017,0.18385,0.02550,0.15348,0.20781,0.21893,0.20870
101_cs,CONF_0021,0.18082,0.02404,0.17167,0.19121,0.21477,0.21247
101_cs,CONF_0027,0.22153,0.02693,0.14386,0.19898,0.22577,0.19725
101_cs,CONF_0028,0.16325,0.02913,0.16991,0.21966,0.21825,0.20085
101_cs,CONF_0035,0.22094,0.02696,0.14426,0.19876,0.22571,0.19728
101_cs,CONF_0038,0.22228,0.02735,0.12563,0.22747,0.21548,0.20825
101_cs,CONF_0040,0.16288,0.03087,0.15677,0.22966,0.21302,0.20468
101_cs,CONF_0042,0.14027,0.03083,0.20372,0.23313,0.21259,0.20650
101_cs,CONF_0058,0.14169,0.02986,0.20097,0.22606,0.21022,0.21327
101_cs,CONF_0070,0.23084,0.02761,0.11849,0.23882,0.20682,0.20101
101_cs,CONF_0081,0.19867,0.02246,0.14326,0.20860,0.21080,0.21083
101_cs,CONF_0102,0.19742,0.02912,0.16158,0.23166,0.22057,0.20143
101_cs,CONF_0113,0.21305,0.02717,0.12158,0.22987,0.20523,0.20700
101_cs,CONF_0227,0.14635,0.02287,0.19411,0.20836,0.21100,0.21027
101_cs,CONF_0267,0.12760,0.02418,0.22301,0.21883,0.20080,0.21438
101_cs,CONF_0275,0.18869,0.02758,0.15336,0.22787,0.21266,0.20430
101_cs,CONF_0291,0.20259,0.02796,0.15059,0.25259,0.20502,0.20590
101_cs,CONF_0299,0.12754,0.02412,0.22810,0.22830,0.20709,0.21058
101_cs,CONF_0300,0.19202,0.02696,0.16019,0.24115,0.21054,0.20815
101_cs,CONF_0312,0.18642,0.02838,0.14510,0.26129,0.19786,0.21530
101_cs,CONF_0385,0.14235,0.03002,0.19840,0.22003,0.20812,0.19975
101_cs,CONF_0422,0.14845,0.03141,0.20576,0.27963,0.20746,0.21589
101_cs,CONF_0519,0.24946,0.02597,0.12868,0.22288,0.21953,0.19986
101_cs,CONF_0530,0.20400,0.03394,0.12684,0.23656,0.20423,0.20059
101_cs,CONF_0541,0.16973,0.03065,0.14950,0.22569,0.20467,0.20608
101_cs,CONF_0562,0.13010,0.03247,0.19574,0.25862,0.21235,0.20453
101_cs,CONF_0579,0.13707,0.03184,0.23135,0.26139,0.21173,0.20443
101_cs,CONF_0726,0.17779,0.02510,0.16753,0.23427,0.20818,0.21089
101_cs,CONF_0740,0.12674,0.03033,0.22778,0.26174,0.20528,0.21012
101_cs,CONF_0744,0.13628,0.03191,0.23293,0.26202,0.21209,0.20487
101_cs,CONF_0956,0.13827,0.03083,0.23261,0.27745,0.21456,0.21570
101_cs,CONF_1007,0.12676,0.02593,0.25070,0.22424,0.19930,0.21934
102_cs,CONF_0002,0.17924,0.02781,0.16095,0.20661,0.21443,0.20550
102_cs,CONF_0004,0.20555,0.02731,0.14848,0.19879,0.21897,0.20014
102_cs,CONF_0005,0.13661,0.03164,0.20436,0.22207,0.20443,0.21416
102_cs,CONF_0008,0.14633,0.03107,0.19365,0.20460,0.20630,0.21227
102_cs,CONF_0013,0.18440,0.02557,0.15329,0.20939,0.21849,0.20852
102_cs,CONF_0014,0.17787,0.02868,0.14077,0.23416,0.20737,0.21392
102_cs,CONF_0017,0.18432,0.02555,0.15337,0.20924,0.21855,0.20852
102_cs,CONF_0022,0.17138,0.02407,0.18075,0.19128,0.21261,0.21499
102_cs,CONF_0027,0.16178,0.02901,0.17173,0.22016,0.21783,0.20119
102_cs,CONF_0028,0.14542,0.02710,0.22062,0.19855,0.19649,0.22546
102_cs,CONF_0030,0.17126,0.02399,0.18148,0.19112,0.21297,0.21482
102_cs,CONF_0033,0.22028,0.02692,0.14498,0.19920,0.22520,0.19712
102_cs,CONF_0035,0.18179,0.03149,0.15933,0.22274,0.21493,0.19908
102_cs,CONF_0036,0.22069,0.02778,0.12722,0.22729,0.21482,0.20731
102_cs,CONF_0039,0.16293,0.03075,0.15804,0.22970,0.21212,0.20498
102_cs,CONF_0040,0.13974,0.03091,0.20360,0.23259,0.21260,0.20658
102_cs,CONF_0068,0.23080,0.02769,0.11880,0.23880,0.20693,0.20058
102_cs,CONF_0078,0.20021,0.02627,0.14300,0.21829,0.20338,0.20834
102_cs,CONF_0098,0.19741,0.02920,0.16208,0.23149,0.22026,0.20198
102_cs,CONF_0112,0.21340,0.02709,0.12185,0.22911,0.20540,0.20669
102_cs,CONF_0230,0.19460,0.02275,0.14640,0.20824,0.20973,0.21049
102_cs,CONF_0261,0.22369,0.02404,0.12730,0.21910,0.21453,0.20034
102_cs,CONF_0269,0.15370,0.02765,0.18874,0.22847,0.20407,0.21159
102_cs,CONF_0282,0.20314,0.02810,0.14975,0.25312,0.20475,0.20624
102_cs,CONF_0286,0.12777,0.02404,0.22725,0.22781,0.20767,0.21079
102_cs,CONF_0290,0.19245,0.02708,0.15986,0.24130,0.21036,0.20802
102_cs,CONF_0300,0.18605,0.02853,0.14646,0.26196,0.19640,0.21576
102_cs,CONF_0409,0.14859,0.03162,0.20633,0.28013,0.20717,0.21539
102_cs,CONF_0519,0.20222,0.03366,0.12838,0.23578,0.20435,0.20087
102_cs,CONF_0532,0.17236,0.03071,0.14910,0.22554,0.20407,0.20538
102_cs,CONF_0556,0.13611,0.03195,0.23238,0.26301,0.21111,0.20421
102_cs,CONF_0605,0.19547,0.03253,0.13035,0.25807,0.20441,0.21197
102_cs,CONF_0626,0.12851,0.02604,0.24847,0.22321,0.19990,0.21962
102_cs,CONF_0711,0.17719,0.02521,0.16776,0.23479,0.20810,0.21087
102_cs,CONF_0713,0.12498,0.03071,0.22951,0.26617,0.20470,0.21124
102_cs,CONF_0934,0.16391,0.02499,0.18129,0.23385,0.21150,0.20785
102_cs,CONF_0939,0.13813,0.03073,0.23215,0.27738,0.21458,0.21649
103_cs,CONF_0007,0.17014,0.02637,0.17316,0.19479,0.21222,0.21069
103_cs,CONF_0032,0.19857,0.02473,0.15401,0.19079,0.21692,0.20644
103_cs,CONF_0036,0.18491,0.02491,0.15245,0.19701,0.21350,0.20719
103_cs,CONF_0038,0.18947,0.02226,0.15490,0.19494,0.20528,0.22372
103_cs,CONF_0059,0.14893,0.02679,0.19792,0.23226,0.20206,0.22057
103_cs,CONF_0063,0.22014,0.02611,0.14722,0.19230,0.23497,0.19834
103_cs,CONF_0067,0.23564,0.03028,0.11488,0.22852,0.20662,0.20677
103_cs,CONF_0068,0.22575,0.02716,0.13312,0.21327,0.20972,0.21115
103_cs,CONF_0077,0.20171,0.02543,0.15916,0.19192,0.21689,0.20525
103_cs,CONF_0081,0.20657,0.02743,0.13499,0.21271,0.20470,0.21379
103_cs,CONF_0103,0.19182,0.02721,0.14599,0.20823,0.19982,0.21683
103_cs,CONF_0108,0.19163,0.02730,0.14641,0.20791,0.19972,0.21723
103_cs,CONF_0122,0.21408,0.02802,0.15706,0.20097,0.21666,0.20543
103_cs,CONF_0163,0.17745,0.02948,0.18270,0.22747,0.21499,0.20821
103_cs,CONF_0164,0.21304,0.02466,0.13176,0.20534,0.21470,0.20779
103_cs,CONF_0173,0.18077,0.02510,0.14546,0.21011,0.21908,0.20320
103_cs,CONF_0280,0.15266,0.02593,0.19894,0.22573,0.21741,0.21068
103_cs,CONF_0376,0.11132,0.02590,0.22417,0.25920,0.21197,0.21014
103_cs,CONF_0421,0.15470,0.02568,0.17509,0.24522,0.20253,0.22347
103_cs,CONF_0423,0.15380,0.02683,0.18175,0.24951,0.21160,0.21076
103_cs,CONF_0491,0.23048,0.02465,0.12045,0.24273,0.21677,0.20486
103_cs,CONF_0594,0.18389,0.02630,0.15757,0.20236,0.20475,0.21915
103_cs,CONF_0640,0.25701,0.02393,0.10082,0.25962,0.20767,0.21346
103_cs,CONF_0740,0.12669,0.03010,0.20554,0.23054,0.22117,0.19417
103_cs,CONF_0765,0.13382,0.02559,0.20194,0.21481,0.21644,0.21204
103_cs,CONF_0812,0.20052,0.02376,0.15607,0.22329,0.20467,0.22621
103_cs,CONF_0813,0.22986,0.03102,0.11373,0.23527,0.21145,0.20074
103_cs,CONF_0846,0.22984,0.03100,0.11364,0.23539,0.21145,0.20079
103_cs,CONF_0879,0.15276,0.02572,0.19879,0.22455,0.21733,0.21076
103_cs,CONF_0986,0.11104,0.02588,0.22461,0.25947,0.21190,0.21007
103_cs,CONF_1024,0.13224,0.02789,0.22032,0.22152,0.20263,0.21248
103_cs,CONF_1078,0.18827,0.02708,0.14284,0.24670,0.22096,0.20095
103_cs,CONF_1255,0.22199,0.02353,0.12696,0.23408,0.20865,0.21992
104_cs,CONF_0036,0.18450,0.02485,0.15280,0.19741,0.21379,0.20712
104_cs,CONF_0037,0.15450,0.02255,0.18890,0.19504,0.22337,0.20583
104_cs,CONF_0060,0.14880,0.02686,0.19849,0.23164,0.20268,0.22124
104_cs,CONF_0063,0.22188,0.02572,0.14685,0.19260,0.23504,0.19870
104_cs,CONF_0069,0.22566,0.02713,0.13300,0.21276,0.20959,0.21179
104_cs,CONF_0070,0.23519,0.03038,0.11580,0.22802,0.20659,0.20692
104_cs,CONF_0074,0.16758,0.03133,0.17898,0.20537,0.21031,0.21104
104_cs,CONF_0078,0.20152,0.02537,0.15925,0.19214,0.21732,0.20506
104_cs,CONF_0083,0.20601,0.02757,0.13559,0.21162,0.20466,0.21449
104_cs,CONF_0103,0.19237,0.02718,0.14653,0.20749,0.19959,0.21697
104_cs,CONF_0115,0.14625,0.02729,0.19176,0.20724,0.21755,0.19992
104_cs,CONF_0122,0.21372,0.02810,0.15733,0.20113,0.21705,0.20544
104_cs,CONF_0158,0.17795,0.02963,0.18306,0.22847,0.21538,0.20815
104_cs,CONF_0163,0.21312,0.02462,0.13217,0.20463,0.21473,0.20826
104_cs,CONF_0275,0.15393,0.02597,0.19885,0.22611,0.21712,0.21127
104_cs,CONF_0336,0.15479,0.02239,0.18883,0.19516,0.22361,0.20562
104_cs,CONF_0370,0.10997,0.02605,0.22352,0.25923,0.21241,0.21084
104_cs,CONF_0379,0.17316,0.02569,0.15670,0.24582,0.22312,0.20362
104_cs,CONF_0419,0.15470,0.02685,0.18195,0.24880,0.21210,0.21137
104_cs,CONF_0502,0.12036,0.02454,0.23146,0.24243,0.20411,0.21697
104_cs,CONF_0584,0.18368,0.02612,0.15802,0.20212,0.20464,0.22003
104_cs,CONF_0687,0.10084,0.02412,0.25576,0.25953,0.21451,0.20783
104_cs,CONF_0722,0.20489,0.03020,0.12764,0.22916,0.19470,0.22060
104_cs,CONF_0755,0.13385,0.02543,0.20194,0.21524,0.21711,0.21137
104_cs,CONF_0780,0.15520,0.02404,0.20057,0.22361,0.22672,0.20514
104_cs,CONF_0812,0.23513,0.03032,0.11551,0.22797,0.20662,0.20707
104_cs,CONF_0828,0.22978,0.03092,0.11391,0.23536,0.21152,0.20073
104_cs,CONF_0858,0.15400,0.02598,0.19874,0.22590,0.21718,0.21125
104_cs,CONF_0967,0.11003,0.02593,0.22432,0.25905,0.21198,0.21081
104_cs,CONF_1032,0.22007,0.02799,0.13308,0.22124,0.21238,0.20327
104_cs,CONF_1043,0.17218,0.02416,0.15533,0.20531,0.20484,0.21679
104_cs,CONF_1200,0.18212,0.02682,0.15392,0.24921,0.21074,0.21164
104_cs,CONF_1230,0.22232,0.02348,0.12741,0.23297,0.20892,0.22045
105_cs,CONF_0001,0.18408,0.02431,0.08296,0.25512,0.15675,0.17632
105_cs,CONF_0004,0.16879,0.02224,0.10265,0.23852,0.17038,0.16795
105_cs,CONF_0005,0.07120,0.02168,0.19690,0.26597,0.17994,0.17810
105_cs,CONF_0007,0.16926,0.02219,0.10179,0.23925,0.17020,0.16823
105_cs,CONF_0010,0.18406,0.02427,0.08298,0.25527,0.15679,0.17641
105_cs,CONF_0012,0.07100,0.02171,0.19697,0.26646,0.18001,0.17789
105_cs,CONF_0013,0.07126,0.02174,0.19609,0.26647,0.18019,0.17766
105_cs,CONF_0014,0.08281,0.02424,0.18452,0.25514,0.17594,0.15723
106_cs,CONF_0003,0.18466,0.02419,0.08253,0.25520,0.15767,0.17559
106_cs,CONF_0004,0.16742,0.02232,0.10284,0.23828,0.17058,0.16795
106_cs,CONF_0005,0.19577,0.02174,0.07152,0.26599,0.17802,0.18024
106_cs,CONF_0007,0.10215,0.02230,0.16909,0.23855,0.16830,0.17017
106_cs,CONF_0010,0.18403,0.02432,0.08280,0.25535,0.15726,0.17637
106_cs,CONF_0011,0.19650,0.02165,0.07114,0.26592,0.17806,0.18050
106_cs,CONF_0012,0.19687,0.02161,0.07109,0.26638,0.17804,0.18059
106_cs,CONF_0013,0.18457,0.02420,0.08278,0.25556,0.15698,0.17632
107_cs,CONF_0003,0.15914,0.02629,0.17240,0.20510,0.20354,0.21009
107_cs,CONF_0004,0.14829,0.02636,0.17619,0.20800,0.20147,0.20789
107_cs,CONF_0007,0.15174,0.02675,0.17227,0.20556,0.20127,0.21332
107_cs,CONF_0009,0.16283,0.02666,0.16228,0.21234,0.20713,0.20743
107_cs,CONF_0010,0.14633,0.02648,0.17382,0.21230,0.20504,0.20660
107_cs,CONF_0015,0.16233,0.02549,0.15699,0.21302,0.21010,0.19911
107_cs,CONF_0020,0.16185,0.02546,0.15752,0.21282,0.21003,0.19924
107_cs,CONF_0024,0.15130,0.02755,0.18424,0.21749,0.19860,0.21491
107_cs,CONF_0026,0.15802,0.02638,0.15664,0.21480,0.20051,0.20363
107_cs,CONF_0027,0.17716,0.02542,0.14101,0.23372,0.20506,0.19855
107_cs,CONF_0030,0.15574,0.02720,0.17490,0.22150,0.20359,0.21311
107_cs,CONF_0032,0.14666,0.02762,0.18313,0.21760,0.19665,0.21473
107_cs,CONF_0033,0.14633,0.02645,0.17357,0.21271,0.20491,0.20626
107_cs,CONF_0034,0.17018,0.02628,0.14738,0.23026,0.20555,0.19934
107_cs,CONF_0035,0.13575,0.02640,0.20070,0.21703,0.21100,0.20256
107_cs,CONF_0044,0.17542,0.02497,0.13889,0.23655,0.19977,0.20293
107_cs,CONF_0045,0.15304,0.02631,0.16131,0.23145,0.20997,0.19659
107_cs,CONF_0052,0.14738,0.02724,0.17933,0.22016,0.19751,0.20869
107_cs,CONF_0054,0.11922,0.02580,0.21338,0.22882,0.19979,0.21585
107_cs,CONF_0055,0.14647,0.02651,0.18466,0.20910,0.20891,0.20368
107_cs,CONF_0058,0.15768,0.02718,0.17139,0.22635,0.20208,0.21046
107_cs,CONF_0060,0.12287,0.02628,0.21431,0.22592,0.20446,0.21251
107_cs,CONF_0063,0.15052,0.02669,0.17142,0.21113,0.20376,0.20899
107_cs,CONF_0066,0.14052,0.02651,0.19660,0.21076,0.21104,0.20279
107_cs,CONF_0067,0.14737,0.02676,0.16886,0.23128,0.20177,0.20634
107_cs,CONF_0068,0.15304,0.02627,0.16140,0.23159,0.21007,0.19662
107_cs,CONF_0075,0.14537,0.02630,0.16822,0.23229,0.20664,0.19745
107_cs,CONF_0096,0.17273,0.02478,0.13901,0.23277,0.20670,0.19727
107_cs,CONF_0100,0.16500,0.02352,0.15654,0.22495,0.20610,0.20158
107_cs,CONF_0103,0.12002,0.02656,0.20931,0.23251,0.20747,0.20669
107_cs,CONF_0113,0.14337,0.02706,0.18425,0.21338,0.21207,0.20319
107_cs,CONF_0144,0.15778,0.02723,0.17153,0.22643,0.20189,0.21046
107_cs,CONF_0145,0.14298,0.02599,0.17663,0.21805,0.20765,0.20353
107_cs,CONF_0167,0.13939,0.02611,0.18486,0.23195,0.20485,0.20323
107_cs,CONF_0170,0.14455,0.02580,0.17979,0.23029,0.21002,0.19704
107_cs,CONF_0197,0.13264,0.02578,0.18795,0.24047,0.21214,0.19583
107_cs,CONF_0206,0.14646,0.02657,0.18490,0.20913,0.20872,0.20364
107_cs,CONF_0224,0.13309,0.02734,0.20103,0.24307,0.21548,0.19698
107_cs,CONF_0378,0.14453,0.02736,0.18877,0.22485,0.20516,0.20200
107_cs,CONF_0394,0.12281,0.02625,0.21480,0.22571,0.20434,0.21254
108_cs,CONF_0003,0.15959,0.02620,0.17190,0.20476,0.20390,0.20998
108_cs,CONF_0004,0.14841,0.02633,0.17595,0.20755,0.20185,0.20790
108_cs,CONF_0007,0.15188,0.02661,0.17223,0.20545,0.20107,0.21320
108_cs,CONF_0009,0.16295,0.02662,0.16218,0.21237,0.20735,0.20716
108_cs,CONF_0010,0.14689,0.02653,0.17291,0.21216,0.20481,0.20668
108_cs,CONF_0015,0.16216,0.02522,0.15769,0.21203,0.21051,0.19946
108_cs,CONF_0020,0.16199,0.02526,0.15766,0.21204,0.21044,0.19947
108_cs,CONF_0024,0.15226,0.02749,0.18327,0.21669,0.19858,0.21532
108_cs,CONF_0026,0.15756,0.02618,0.15636,0.21451,0.20065,0.20354
108_cs,CONF_0027,0.17527,0.02547,0.14265,0.23307,0.20523,0.19852
108_cs,CONF_0030,0.15641,0.02700,0.17510,0.22041,0.20403,0.21308
108_cs,CONF_0032,0.14699,0.02756,0.18280,0.21716,0.19644,0.21487
108_cs,CONF_0033,0.14623,0.02669,0.17376,0.21314,0.20471,0.20623
108_cs,CONF_0034,0.17592,0.02539,0.14214,0.23308,0.20519,0.19851
108_cs,CONF_0035,0.13606,0.02654,0.20068,0.21632,0.21041,0.20283
108_cs,CONF_0044,0.17469,0.02496,0.13925,0.23662,0.19977,0.20295
108_cs,CONF_0045,0.15406,0.02616,0.16098,0.23130,0.21024,0.19612
108_cs,CONF_0052,0.14726,0.02718,0.17904,0.21965,0.19777,0.20889
108_cs,CONF_0054,0.11874,0.02585,0.21407,0.22851,0.19991,0.21596
108_cs,CONF_0055,0.14690,0.02644,0.18404,0.20878,0.20907,0.20339
108_cs,CONF_0058,0.15868,0.02707,0.17055,0.22596,0.20229,0.21047
108_cs,CONF_0060,0.12319,0.02631,0.21358,0.22556,0.20479,0.21236
108_cs,CONF_0063,0.15120,0.02671,0.17024,0.21080,0.20369,0.20918
108_cs,CONF_0066,0.14081,0.02658,0.19536,0.21082,0.21100,0.20259
108_cs,CONF_0067,0.14793,0.02684,0.16838,0.23100,0.20148,0.20648
108_cs,CONF_0068,0.15405,0.02612,0.16109,0.23128,0.21023,0.19606
108_cs,CONF_0075,0.14662,0.02629,0.16694,0.23204,0.20617,0.19738
108_cs,CONF_0096,0.17242,0.02462,0.13987,0.23207,0.20713,0.19706
108_cs,CONF_0100,0.16345,0.02361,0.15801,0.22471,0.20609,0.20145
108_cs,CONF_0103,0.11936,0.02650,0.20927,0.23304,0.20770,0.20654
108_cs,CONF_0113,0.14396,0.02693,0.18339,0.21353,0.21186,0.20276
108_cs,CONF_0145,0.15863,0.02708,0.17044,0.22594,0.20240,0.21024
108_cs,CONF_0146,0.14300,0.02599,0.17728,0.21662,0.20837,0.20388
108_cs,CONF_0168,0.13791,0.02599,0.18593,0.23257,0.20551,0.20308
108_cs,CONF_0171,0.14377,0.02575,0.18017,0.23077,0.21022,0.19698
108_cs,CONF_0197,0.13271,0.02582,0.18697,0.24072,0.21235,0.19561
108_cs,CONF_0207,0.14683,0.02650,0.18428,0.20890,0.20878,0.20352
108_cs,CONF_0225,0.13262,0.02720,0.20073,0.24355,0.21548,0.19663
108_cs,CONF_0383,0.14565,0.02733,0.18732,0.22428,0.20468,0.20204
108_cs,CONF_0398,0.12375,0.02642,0.21369,0.22504,0.20489,0.21228
109_cs,CONF_0003,0.17008,0.02040,0.10294,0.30786,0.18228,0.17392
109_cs,CONF_0007,0.09677,0.01998,0.14918,0.29631,0.19095,0.16215
109_cs,CONF_0013,0.12289,0.01895,0.13003,0.25868,0.20130,0.14604
109_cs,CONF_0019,0.13816,0.02256,0.12253,0.25134,0.16174,0.18264
109_cs,CONF_0022,0.15077,0.02141,0.10095,0.27201,0.17335,0.19042
109_cs,CONF_0061,0.14541,0.02677,0.09244,0.25119,0.18497,0.17510
109_cs,CONF_0073,0.11248,0.02821,0.15436,0.27228,0.15815,0.19511
109_cs,CONF_0075,0.11569,0.02602,0.12611,0.24756,0.21056,0.13969
109_cs,CONF_0089,0.13440,0.02027,0.12465,0.23655,0.15191,0.19848
109_cs,CONF_0239,0.10992,0.02742,0.14150,0.24758,0.18795,0.16081
109_cs,CONF_0505,0.13803,0.02257,0.12254,0.25132,0.16203,0.18253
110_cs,CONF_0003,0.16874,0.02032,0.10345,0.30613,0.18282,0.17351
110_cs,CONF_0007,0.09750,0.01986,0.14872,0.29538,0.19057,0.16226
110_cs,CONF_0009,0.10275,0.02026,0.16871,0.30811,0.17370,0.18200
110_cs,CONF_0015,0.12232,0.01884,0.13107,0.25861,0.20112,0.14606
110_cs,CONF_0021,0.13840,0.02236,0.12248,0.25119,0.16113,0.18333
110_cs,CONF_0024,0.15114,0.02131,0.10096,0.27204,0.17325,0.19095
110_cs,CONF_0062,0.14577,0.02663,0.09249,0.25068,0.18500,0.17522
110_cs,CONF_0076,0.11159,0.02834,0.15551,0.27140,0.15952,0.19451
110_cs,CONF_0078,0.11482,0.02612,0.12678,0.24766,0.21009,0.14039
110_cs,CONF_0095,0.12452,0.02012,0.13452,0.23722,0.19776,0.15271
110_cs,CONF_0210,0.14168,0.02746,0.11005,0.24780,0.16076,0.18762
110_cs,CONF_0578,0.13857,0.02231,0.12211,0.25164,0.16134,0.18314
111_cs,CONF_0004,0.03226,0,0,0.06746,0.06383,0.01744
111_cs,CONF_0007,0,0,0.01767,0.03959,0.01515,0.04546
111_cs,CONF_0008,0.03293,0,0,0.06807,0.06455,0.01751
111_cs,CONF_0016,0,0,0,0.22155,0,0.06823
111_cs,CONF_0026,0.01271,0,0,0.24648,0,0.07490
111_cs,CONF_0030,0,0.01652,0.04160,0.42073,0.04986,0.17105
111_cs,CONF_0032,0,0,0.01744,0.03945,0.01517,0.04515
111_cs,CONF_0034,0,0,0,0.14937,0.01447,0.03309
111_cs,CONF_0036,0,0.01261,0.03537,0.31478,0.04521,0.13207
111_cs,CONF_0047,0,0.01541,0.04876,0.39075,0.03993,0.17630
111_cs,CONF_0058,0.07456,0.01218,0,0.31268,0.19478,0.02947
111_cs,CONF_0066,0,0,0,0.19647,0,0.04764
111_cs,CONF_0072,0,0,0,0.03817,0.02423,0.02906
111_cs,CONF_0077,0,0,0,0.14949,0.01431,0.03344
111_cs,CONF_0079,0,0,0.06616,0.08892,0.02432,0.09480
111_cs,CONF_0084,0.06887,0.01147,0,0.30208,0.18371,0.02908
111_cs,CONF_0087,0,0.01177,0,0.72603,0.08203,0.15994
111_cs,CONF_0089,0.07140,0.01195,0,0.30621,0.18777,0.03073
111_cs,CONF_0098,0,0,0,0.17426,0.01091,0.03694
111_cs,CONF_0105,0.05247,0,0,0.17646,0.13113,0.02480
111_cs,CONF_0108,0,0,0.06627,0.21716,0.02057,0.16226
111_cs,CONF_0111,0.15935,0.02841,0.15448,0.25473,0.21584,0.19300
111_cs,CONF_0112,0,0,0,0.62282,0.09077,0.13119
111_cs,CONF_0119,0.05269,0,0,0.17640,0.13203,0.02467
111_cs,CONF_0120,0,0,0.06710,0.21746,0.02036,0.16323
111_cs,CONF_0121,0,0,0,0.13982,0.01293,0.03009
111_cs,CONF_0133,0,0.03220,0,0.75423,0.09188,0.15792
111_cs,CONF_0140,0,0,0,0.13144,0.02343,0.03074
111_cs,CONF_0142,0,0,0,0.03983,0.02198,0.01877
111_cs,CONF_0152,0.02249,0,0.01547,0.12628,0.08335,0.01877
111_cs,CONF_0153,0,0,0.02979,0.05754,0.01297,0.06234
111_cs,CONF_0159,0,0,0,0.03955,0.02104,0.01956
111_cs,CONF_0162,0,0,0,0.14811,0.01911,0.03430
111_cs,CONF_0163,0,0,0,0.05005,0.01533,0.03590
111_cs,CONF_0169,0,0,0.01014,0.75002,0.08348,0.15579
111_cs,CONF_0172,0.05421,0.01243,0,0.31279,0.15136,0.04291
112_cs,CONF_0004,0.03149,0,0,0.06671,0.06294,0.01744
112_cs,CONF_0007,0,0,0.01655,0.03900,0.01518,0.04450
112_cs,CONF_0016,0,0,0,0.21949,0,0.06827
112_cs,CONF_0026,0.01230,0,0,0.24452,0,0.07454
112_cs,CONF_0030,0,0.01682,0.04146,0.41903,0.04990,0.17127
112_cs,CONF_0032,0,0,0.01604,0.03865,0.01521,0.04396
112_cs,CONF_0034,0,0,0,0.14842,0.01398,0.03385
112_cs,CONF_0036,0,0.01278,0.03484,0.31408,0.04563,0.13221
112_cs,CONF_0047,0,0.01591,0.04847,0.38886,0.04005,0.17652
112_cs,CONF_0051,0,0,0,0.10373,0.01513,0.03392
112_cs,CONF_0058,0.07528,0.01232,0,0.31028,0.19463,0.02885
112_cs,CONF_0066,0,0,0,0.19440,0,0.04734
112_cs,CONF_0073,0,0,0,0.03831,0.02431,0.02902
112_cs,CONF_0077,0,0,0,0.14867,0.01389,0.03410
112_cs,CONF_0084,0.06974,0.01158,0,0.30080,0.18445,0.02847
112_cs,CONF_0087,0,0.01196,0,0.72746,0.08258,0.15917
112_cs,CONF_0089,0.07143,0.01203,0,0.30306,0.18663,0.03036
112_cs,CONF_0098,0,0,0,0.17303,0.01061,0.03762
112_cs,CONF_0105,0.05237,0,0,0.17553,0.13139,0.02483
112_cs,CONF_0108,0,0,0.06638,0.21581,0.02046,0.16212
