Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
100_cs,CONF_0001,-12.19731,-33.98833,-15.85613,13.18211,-0.82885,-28.20938,-9.06813,-50.46120
100_cs,CONF_0002,-12.02821,-34.21593,-15.67658,13.61261,-0.47101,-28.81818,-9.06813,-50.77170
100_cs,CONF_0004,-12.02414,-34.22842,-15.64814,13.62290,-0.43566,-28.83537,-9.06813,-50.78874
100_cs,CONF_0005,-11.98903,-34.18077,-15.62826,13.60761,-0.46453,-28.77134,-9.06813,-50.72373
100_cs,CONF_0006,-12.18998,-33.98079,-15.84516,13.19267,-0.81130,-28.22654,-9.06813,-50.45092
100_cs,CONF_0007,-12.51460,-34.07638,-16.22520,13.43193,-0.63852,-29.01861,-9.06813,-50.58133
100_cs,CONF_0008,-11.70533,-34.07528,-15.35799,13.52996,-0.50824,-28.37972,-9.06813,-50.57983
100_cs,CONF_0009,-12.46215,-34.40390,-16.16837,13.64600,-0.48348,-29.33089,-9.06813,-51.02814
100_cs,CONF_0010,-11.53834,-34.20040,-15.16076,13.47713,-0.50393,-28.13397,-9.06813,-50.75051
100_cs,CONF_0011,-11.98896,-34.20129,-15.56100,13.55966,-0.40001,-28.72066,-9.06813,-50.75173
100_cs,CONF_0012,-11.68936,-34.34538,-15.32218,13.52051,-0.48719,-28.35551,-9.06813,-50.94830
100_cs,CONF_0014,-12.45425,-34.39070,-16.15981,13.64509,-0.48824,-29.31666,-9.06813,-51.01013
100_cs,CONF_0015,-11.97304,-33.58807,-15.50749,13.42949,-0.46351,-28.47348,-9.06813,-49.91515
100_cs,CONF_0016,-12.09801,-34.22203,-15.66720,13.57410,-0.40471,-28.83658,-9.06813,-50.78002
100_cs,CONF_0017,-11.96809,-33.60632,-15.50258,13.42845,-0.46445,-28.46658,-9.06813,-49.94004
100_cs,CONF_0018,-12.01087,-34.13421,-15.57482,13.53455,-0.41227,-28.69709,-9.06813,-50.66022
100_cs,CONF_0020,-12.07652,-34.24160,-15.75883,13.50700,-0.60088,-28.66495,-9.06813,-50.80673
100_cs,CONF_0021,-11.98501,-34.21565,-15.75322,13.60004,-0.58261,-28.77065,-9.06813,-50.77132
100_cs,CONF_0022,-11.98508,-34.21583,-15.75740,13.59782,-0.59375,-28.76147,-9.06813,-50.77157
100_cs,CONF_0023,-11.98981,-34.19101,-15.56603,13.54623,-0.41013,-28.70212,-9.06813,-50.73771
100_cs,CONF_0024,-11.84419,-34.12033,-15.59751,13.53332,-0.61107,-28.51976,-9.06813,-50.64128
100_cs,CONF_0025,-11.98854,-34.22242,-15.76194,13.60896,-0.57738,-28.79352,-9.06813,-50.78057
100_cs,CONF_0027,-12.16335,-34.04076,-15.80434,13.56450,-0.47204,-28.89679,-9.06813,-50.53273
100_cs,CONF_0029,-11.97930,-34.20252,-15.55494,13.55656,-0.40544,-28.70607,-9.06813,-50.75341
100_cs,CONF_0031,-12.20107,-33.98896,-15.85773,13.18603,-0.82454,-28.21922,-9.06813,-50.46207
101_cs,CONF_0002,-11.19032,-30.54079,-14.05205,12.49869,-0.45511,-26.09563,-6.80110,-45.75791
101_cs,CONF_0004,-11.11907,-30.30105,-13.97120,12.30691,-0.60019,-25.67791,-6.80110,-45.43084
101_cs,CONF_0005,-11.31952,-30.51429,-14.16363,12.56492,-0.39148,-26.33707,-6.80110,-45.72175
101_cs,CONF_0008,-11.21282,-30.49839,-14.01303,12.60839,-0.31137,-26.31005,-6.80110,-45.70006
101_cs,CONF_0013,-11.04234,-30.36597,-13.86480,12.37489,-0.45388,-25.78581,-6.80110,-45.51941
101_cs,CONF_0014,-10.97894,-30.33080,-13.76720,12.45604,-0.38063,-25.84261,-6.80110,-45.47143
101_cs,CONF_0017,-10.99392,-30.34010,-13.81483,12.34070,-0.46448,-25.69105,-6.80110,-45.48412
101_cs,CONF_0021,-11.09744,-30.24293,-13.90457,12.36662,-0.51635,-25.75484,-6.80110,-45.35156
101_cs,CONF_0027,-11.00461,-30.16342,-13.78052,12.38026,-0.44861,-25.71217,-6.80110,-45.24308
101_cs,CONF_0028,-10.95551,-30.18593,-13.74762,12.38718,-0.45673,-25.67807,-6.80110,-45.27379
101_cs,CONF_0035,-10.98573,-30.15193,-13.75488,12.33561,-0.46609,-25.62440,-6.80110,-45.22741
101_cs,CONF_0038,-11.08216,-30.31294,-13.85521,12.51064,-0.38380,-25.98205,-6.80110,-45.44706
101_cs,CONF_0040,-11.29443,-30.64723,-14.19600,12.51888,-0.44443,-26.27045,-6.80110,-45.90311
101_cs,CONF_0042,-11.16519,-30.50150,-13.98164,12.57359,-0.35203,-26.20321,-6.80110,-45.70431
101_cs,CONF_0058,-11.38759,-30.54345,-14.26391,12.49010,-0.47711,-26.27689,-6.80110,-45.76154
101_cs,CONF_0070,-10.53582,-29.69064,-13.09483,12.19360,-0.36518,-24.92324,-6.80110,-44.59809
101_cs,CONF_0081,-10.97353,-30.21749,-13.67191,12.35488,-0.41307,-25.61371,-6.80110,-45.31685
101_cs,CONF_0102,-10.83424,-30.05263,-13.50603,12.37320,-0.36025,-25.51897,-6.80110,-45.09194
101_cs,CONF_0113,-11.01431,-30.10146,-13.71189,12.32688,-0.49402,-25.54476,-6.80110,-45.15855
101_cs,CONF_0227,-11.01270,-30.26910,-13.74798,12.31928,-0.47701,-25.59026,-6.80110,-45.38726
101_cs,CONF_0267,-10.88460,-29.94716,-13.60489,12.09946,-0.67129,-25.03307,-6.80110,-44.94805
101_cs,CONF_0275,-10.93754,-30.21236,-13.65910,12.41442,-0.40620,-25.66732,-6.80110,-45.30984
101_cs,CONF_0291,-11.03330,-30.29203,-13.77236,12.51061,-0.31528,-25.96769,-6.80110,-45.41853
101_cs,CONF_0299,-11.12149,-30.12906,-13.87440,12.27478,-0.57205,-25.57713,-6.80110,-45.19620
101_cs,CONF_0300,-10.77779,-30.01995,-13.45994,12.28161,-0.40256,-25.33899,-6.80110,-45.04736
101_cs,CONF_0312,-10.86741,-30.16616,-13.56662,12.40360,-0.32739,-25.64283,-6.80110,-45.24682
101_cs,CONF_0385,-11.06773,-30.15974,-13.80128,12.40089,-0.45587,-25.74630,-6.80110,-45.23806
101_cs,CONF_0422,-10.90562,-30.00459,-13.52633,12.49567,-0.24533,-25.77668,-6.80110,-45.02640
101_cs,CONF_0519,-10.84942,-29.97236,-13.53697,12.29581,-0.44986,-25.38293,-6.80110,-44.98243
101_cs,CONF_0530,-10.60856,-29.76180,-13.22251,12.14460,-0.47373,-24.89338,-6.80110,-44.69518
101_cs,CONF_0541,-10.82507,-30.11593,-13.52880,12.25076,-0.45247,-25.32710,-6.80110,-45.17830
101_cs,CONF_0562,-10.74773,-30.04868,-13.38781,12.38836,-0.31787,-25.45830,-6.80110,-45.08655
101_cs,CONF_0579,-10.84918,-29.97481,-13.50992,12.39572,-0.34859,-25.55705,-6.80110,-44.98578
101_cs,CONF_0726,-10.98206,-30.18858,-13.74999,12.39719,-0.47715,-25.67003,-6.80110,-45.27741
101_cs,CONF_0740,-10.78211,-29.94701,-13.45516,12.26193,-0.44979,-25.26730,-6.80110,-44.94785
101_cs,CONF_0744,-10.97827,-30.07369,-13.68589,12.41298,-0.39257,-25.70629,-6.80110,-45.12067
101_cs,CONF_0956,-10.66729,-29.72059,-13.21058,12.40781,-0.18195,-25.43644,-6.80110,-44.63895
101_cs,CONF_1007,-10.82420,-29.94882,-13.50354,12.29381,-0.43502,-25.36232,-6.80110,-44.95031
102_cs,CONF_0002,-11.19109,-30.54870,-14.05171,12.49605,-0.45492,-26.09283,-6.80110,-45.76870
102_cs,CONF_0004,-11.11324,-30.30587,-13.96491,12.29922,-0.60060,-25.66353,-6.80110,-45.43742
102_cs,CONF_0005,-11.37470,-30.55820,-14.22905,12.59526,-0.38746,-26.43685,-6.80110,-45.78166
102_cs,CONF_0008,-11.29965,-30.54864,-14.11243,12.65967,-0.29965,-26.47245,-6.80110,-45.76862
102_cs,CONF_0013,-11.04600,-30.36021,-13.86998,12.38011,-0.45469,-25.79540,-6.80110,-45.51155
102_cs,CONF_0014,-11.03853,-30.39154,-13.84334,12.48614,-0.37718,-25.95229,-6.80110,-45.55430
102_cs,CONF_0017,-11.03439,-30.34549,-13.85773,12.39228,-0.45124,-25.79877,-6.80110,-45.49147
102_cs,CONF_0022,-11.01945,-30.16527,-13.82260,12.33535,-0.51794,-25.64002,-6.80110,-45.24561
102_cs,CONF_0027,-10.99896,-30.26157,-13.81859,12.40855,-0.47751,-25.74964,-6.80110,-45.37699
102_cs,CONF_0028,-11.06256,-30.23130,-13.84967,12.37610,-0.46532,-25.76046,-6.80110,-45.33568
102_cs,CONF_0030,-11.07923,-30.24354,-13.89419,12.39424,-0.48430,-25.80413,-6.80110,-45.35238
102_cs,CONF_0033,-10.97226,-30.13972,-13.74628,12.34077,-0.46339,-25.62367,-6.80110,-45.21075
102_cs,CONF_0035,-11.23955,-30.52235,-14.12889,12.48045,-0.46928,-26.14006,-6.80110,-45.73274
102_cs,CONF_0036,-11.08644,-30.28932,-13.86144,12.52205,-0.37228,-26.01122,-6.80110,-45.41484
102_cs,CONF_0039,-11.28542,-30.64868,-14.18449,12.50645,-0.44189,-26.24905,-6.80110,-45.90509
102_cs,CONF_0040,-11.17167,-30.52485,-13.98821,12.56349,-0.36097,-26.19073,-6.80110,-45.73616
102_cs,CONF_0068,-10.58623,-29.74110,-13.15449,12.22220,-0.36539,-25.01130,-6.80110,-44.66693
102_cs,CONF_0078,-10.75912,-30.05374,-13.43135,12.29100,-0.40285,-25.31950,-6.80110,-45.09344
102_cs,CONF_0098,-10.85181,-30.05773,-13.52422,12.37885,-0.35943,-25.54364,-6.80110,-45.09889
102_cs,CONF_0112,-11.04646,-30.12294,-13.74205,12.35460,-0.48046,-25.61619,-6.80110,-45.18785
102_cs,CONF_0230,-10.96364,-30.23091,-13.69138,12.31971,-0.46763,-25.54345,-6.80110,-45.33515
102_cs,CONF_0261,-10.85951,-29.94258,-13.57108,12.09708,-0.65695,-25.01121,-6.80110,-44.94180
102_cs,CONF_0269,-10.91912,-30.18483,-13.63119,12.41189,-0.39223,-25.65085,-6.80110,-45.27230
102_cs,CONF_0282,-11.01811,-30.27910,-13.74998,12.51676,-0.30402,-25.96271,-6.80110,-45.40090
102_cs,CONF_0286,-11.12274,-30.13668,-13.87346,12.27353,-0.57072,-25.57627,-6.80110,-45.20660
102_cs,CONF_0290,-10.84930,-30.11264,-13.55703,12.32465,-0.41190,-25.46978,-6.80110,-45.17380
102_cs,CONF_0300,-10.86137,-30.15825,-13.55743,12.40807,-0.32457,-25.64092,-6.80110,-45.23603
102_cs,CONF_0409,-10.83944,-29.95428,-13.45367,12.45424,-0.24878,-25.65913,-6.80110,-44.95776
102_cs,CONF_0519,-10.55086,-29.73354,-13.16947,12.08413,-0.50541,-24.74820,-6.80110,-44.65662
102_cs,CONF_0532,-10.93340,-30.21429,-13.65093,12.35849,-0.42658,-25.58283,-6.80110,-45.31248
102_cs,CONF_0556,-10.96827,-30.06704,-13.67724,12.41639,-0.39113,-25.70250,-6.80110,-45.11160
102_cs,CONF_0605,-10.73108,-30.03317,-13.36455,12.38711,-0.30719,-25.44446,-6.80110,-45.06538
102_cs,CONF_0626,-10.84018,-29.95814,-13.52998,12.29716,-0.44471,-25.38243,-6.80110,-44.96302
102_cs,CONF_0711,-10.99135,-30.19489,-13.75546,12.39561,-0.47140,-25.67968,-6.80110,-45.28602
102_cs,CONF_0713,-10.71539,-29.95818,-13.34830,12.36575,-0.30244,-25.41160,-6.80110,-44.96308
102_cs,CONF_0934,-11.10459,-30.29841,-13.90512,12.46649,-0.48422,-25.88739,-6.80110,-45.42724
102_cs,CONF_0939,-10.67223,-29.72093,-13.21448,12.40648,-0.18072,-25.44024,-6.80110,-44.63942
103_cs,CONF_0007,-11.04256,-30.57586,-13.98694,12.27901,-0.64012,-25.62583,-6.80110,-45.80576
103_cs,CONF_0032,-10.90551,-30.18921,-13.72194,12.35566,-0.53299,-25.54461,-6.80110,-45.27827
103_cs,CONF_0036,-10.88675,-30.41461,-13.77158,12.24221,-0.56885,-25.44494,-6.80110,-45.58577
103_cs,CONF_0038,-10.88505,-30.32183,-13.67453,12.25949,-0.55673,-25.37730,-6.80110,-45.45920
103_cs,CONF_0059,-10.72802,-30.15853,-13.49969,12.23904,-0.56477,-25.17396,-6.80110,-45.23642
103_cs,CONF_0063,-10.66515,-29.98298,-13.39197,12.29737,-0.47244,-25.21690,-6.80110,-44.99692
103_cs,CONF_0067,-10.87372,-30.22633,-13.65286,12.20651,-0.61460,-25.24477,-6.80110,-45.32890
103_cs,CONF_0068,-10.91403,-30.36240,-13.68993,12.43341,-0.44457,-25.67877,-6.80110,-45.51453
103_cs,CONF_0077,-10.87788,-30.32873,-13.65251,12.45555,-0.42661,-25.68146,-6.80110,-45.46860
103_cs,CONF_0081,-10.52842,-29.88309,-13.25449,11.97873,-0.66991,-24.56331,-6.80110,-44.86064
103_cs,CONF_0103,-11.08264,-30.41724,-13.92007,12.41776,-0.52311,-25.81472,-6.80110,-45.58935
103_cs,CONF_0108,-11.08806,-30.42569,-13.92901,12.41731,-0.52531,-25.82101,-6.80110,-45.60088
103_cs,CONF_0122,-10.81816,-30.24027,-13.59353,12.31955,-0.49064,-25.42244,-6.80110,-45.34792
103_cs,CONF_0163,-10.78549,-30.24975,-13.54544,12.37160,-0.43001,-25.48702,-6.80110,-45.36086
103_cs,CONF_0164,-10.63183,-30.04452,-13.42784,11.97945,-0.74272,-24.66458,-6.80110,-45.08087
103_cs,CONF_0173,-11.03068,-30.57965,-13.93345,12.38992,-0.52218,-25.80118,-6.80110,-45.81093
103_cs,CONF_0280,-10.63628,-30.05936,-13.34780,12.22484,-0.44207,-25.13057,-6.80110,-45.10112
103_cs,CONF_0376,-10.74140,-30.36368,-13.47856,12.25630,-0.48384,-25.25102,-6.80110,-45.51629
103_cs,CONF_0421,-10.90381,-30.43518,-13.78082,12.16857,-0.64066,-25.30873,-6.80110,-45.61383
103_cs,CONF_0423,-10.89338,-30.36674,-13.65406,12.41114,-0.39087,-25.67433,-6.80110,-45.52045
103_cs,CONF_0491,-10.57635,-30.16098,-13.30646,12.23914,-0.49336,-25.05224,-6.80110,-45.23975
103_cs,CONF_0594,-10.63474,-30.07986,-13.34471,12.39162,-0.36940,-25.36693,-6.80110,-45.12908
103_cs,CONF_0640,-10.26051,-29.63902,-12.82169,11.95631,-0.57241,-24.20559,-6.80110,-44.52767
103_cs,CONF_0740,-10.62140,-29.71819,-13.22348,12.05427,-0.51924,-24.75851,-6.80110,-44.63567
103_cs,CONF_0765,-10.49888,-29.80474,-13.14297,11.96053,-0.61942,-24.48408,-6.80110,-44.75375
103_cs,CONF_0812,-10.64715,-29.93975,-13.28386,12.24278,-0.44263,-25.08401,-6.80110,-44.93794
103_cs,CONF_0813,-10.44694,-29.90597,-13.10268,12.08819,-0.54448,-24.64638,-6.80110,-44.89186
103_cs,CONF_0846,-10.44631,-29.91383,-13.10308,12.08751,-0.54584,-24.64475,-6.80110,-44.90258
103_cs,CONF_0879,-10.70858,-30.13995,-13.42814,12.27054,-0.43437,-25.26431,-6.80110,-45.21107
103_cs,CONF_0986,-10.73030,-30.37340,-13.46714,12.25660,-0.48315,-25.24059,-6.80110,-45.52954
103_cs,CONF_1024,-10.43540,-30.05508,-13.16393,12.12432,-0.50953,-24.77872,-6.80110,-45.09527
103_cs,CONF_1078,-10.78586,-30.17184,-13.57223,12.19501,-0.53883,-25.22842,-6.80110,-45.25457
103_cs,CONF_1255,-10.29465,-29.57528,-12.82383,12.07143,-0.39453,-24.50073,-6.80110,-44.44071
104_cs,CONF_0036,-10.88890,-30.40649,-13.76865,12.23395,-0.56843,-25.43417,-6.80110,-45.57469
104_cs,CONF_0037,-10.89814,-30.31843,-13.69234,12.26140,-0.55826,-25.39549,-6.80110,-45.45456
104_cs,CONF_0060,-10.69007,-30.14176,-13.45970,12.22005,-0.57070,-25.10904,-6.80110,-45.21353
104_cs,CONF_0063,-10.57297,-29.90434,-13.28741,12.24221,-0.48910,-25.04052,-6.80110,-44.88964
104_cs,CONF_0069,-10.91469,-30.35291,-13.68554,12.42872,-0.44373,-25.67053,-6.80110,-45.50159
104_cs,CONF_0070,-10.88653,-30.22283,-13.66289,12.20774,-0.61626,-25.25437,-6.80110,-45.32414
104_cs,CONF_0074,-10.80876,-30.09244,-13.64286,12.02807,-0.76165,-24.90928,-6.80110,-45.14625
104_cs,CONF_0078,-10.85049,-30.29104,-13.62714,12.42109,-0.44609,-25.60213,-6.80110,-45.41719
104_cs,CONF_0083,-10.55669,-29.86421,-13.27153,11.95743,-0.68486,-24.54410,-6.80110,-44.83488
104_cs,CONF_0103,-11.09051,-30.41988,-13.93404,12.41686,-0.52709,-25.82382,-6.80110,-45.59295
104_cs,CONF_0115,-11.10646,-30.43160,-13.95478,12.40390,-0.54162,-25.81706,-6.80110,-45.60894
104_cs,CONF_0122,-10.85188,-30.26980,-13.63262,12.33660,-0.48478,-25.48444,-6.80110,-45.38821
104_cs,CONF_0158,-10.77854,-30.24995,-13.53326,12.37938,-0.42145,-25.49120,-6.80110,-45.36114
104_cs,CONF_0163,-10.63084,-30.04309,-13.42264,11.98787,-0.73302,-24.67749,-6.80110,-45.07892
104_cs,CONF_0275,-10.63159,-30.06014,-13.34312,12.22210,-0.43941,-25.12581,-6.80110,-45.10219
104_cs,CONF_0336,-10.88662,-30.31624,-13.67711,12.25684,-0.55600,-25.37795,-6.80110,-45.45157
104_cs,CONF_0370,-10.73810,-30.36006,-13.47566,12.26412,-0.48183,-25.25794,-6.80110,-45.51135
104_cs,CONF_0379,-10.92353,-30.45036,-13.77350,12.26416,-0.55211,-25.48554,-6.80110,-45.63454
104_cs,CONF_0419,-10.90661,-30.39256,-13.67173,12.40109,-0.40435,-25.66846,-6.80110,-45.55569
104_cs,CONF_0502,-10.64147,-30.20896,-13.38224,12.28114,-0.49013,-25.17325,-6.80110,-45.30521
104_cs,CONF_0584,-10.62299,-30.07058,-13.33213,12.39824,-0.36708,-25.36329,-6.80110,-45.11642
104_cs,CONF_0687,-10.26478,-29.63824,-12.81863,11.97084,-0.55616,-24.23331,-6.80110,-44.52661
104_cs,CONF_0722,-10.62911,-29.73263,-13.24023,12.07154,-0.52055,-24.79122,-6.80110,-44.65538
104_cs,CONF_0755,-10.45756,-29.76268,-13.09580,11.95539,-0.61501,-24.43618,-6.80110,-44.69637
104_cs,CONF_0780,-10.63538,-29.93774,-13.27454,12.23234,-0.44302,-25.06386,-6.80110,-44.93520
104_cs,CONF_0812,-10.88084,-30.21034,-13.66038,12.21437,-0.61277,-25.26198,-6.80110,-45.30709
104_cs,CONF_0828,-10.44420,-29.91055,-13.10097,12.08968,-0.54359,-24.64706,-6.80110,-44.89811
104_cs,CONF_0858,-10.63196,-30.05762,-13.34141,12.23069,-0.43669,-25.13541,-6.80110,-45.09875
104_cs,CONF_0967,-10.74039,-30.37101,-13.47799,12.26131,-0.48417,-25.25513,-6.80110,-45.52628
104_cs,CONF_1032,-10.42653,-30.05705,-13.12564,12.19105,-0.43291,-24.88378,-6.80110,-45.09796
104_cs,CONF_1043,-10.80959,-30.38603,-13.64762,12.08452,-0.67033,-25.06181,-6.80110,-45.54677
104_cs,CONF_1200,-10.92103,-30.41101,-13.69413,12.41600,-0.40846,-25.70167,-6.80110,-45.58085
104_cs,CONF_1230,-10.30519,-29.60052,-12.83649,12.06580,-0.39923,-24.50305,-6.80110,-44.47515
105_cs,CONF_0001,-11.50879,-36.69008,-15.72166,13.53173,-0.85404,-28.39935,-10.20165,-54.14705
105_cs,CONF_0004,-11.94805,-36.72753,-16.16888,13.63744,-0.76485,-29.04147,-10.20165,-54.19815
105_cs,CONF_0005,-11.88601,-36.75817,-16.14249,13.42630,-0.96021,-28.60857,-10.20165,-54.23994
105_cs,CONF_0007,-11.92589,-36.70195,-16.15156,13.62365,-0.76840,-29.00681,-10.20165,-54.16325
105_cs,CONF_0010,-11.50505,-36.67431,-15.71685,13.53135,-0.85398,-28.39422,-10.20165,-54.12555
105_cs,CONF_0012,-11.87489,-36.75785,-16.13023,13.42725,-0.96284,-28.59463,-10.20165,-54.23951
105_cs,CONF_0013,-11.86865,-36.75604,-16.12513,13.42871,-0.96165,-28.59220,-10.20165,-54.23704
105_cs,CONF_0014,-11.53817,-36.72343,-15.74866,13.53883,-0.85044,-28.43705,-10.20165,-54.19255
106_cs,CONF_0003,-11.49796,-36.68865,-15.71189,13.53312,-0.85578,-28.38923,-10.20165,-54.14510
106_cs,CONF_0004,-11.93115,-36.71741,-16.15898,13.62359,-0.77467,-29.00790,-10.20165,-54.18434
106_cs,CONF_0005,-11.89957,-36.72676,-16.17544,13.35375,-1.05633,-28.47286,-10.20165,-54.19710
106_cs,CONF_0007,-11.95288,-36.72482,-16.16442,13.68401,-0.72441,-29.12402,-10.20165,-54.19444
106_cs,CONF_0010,-11.50397,-36.69417,-15.71048,13.54086,-0.84088,-28.41045,-10.20165,-54.15264
106_cs,CONF_0011,-11.90612,-36.71789,-16.17929,13.34619,-1.06075,-28.46472,-10.20165,-54.18499
106_cs,CONF_0012,-11.87454,-36.75375,-16.12882,13.40710,-0.97199,-28.56393,-10.20165,-54.23391
106_cs,CONF_0013,-11.52814,-36.71830,-15.74038,13.53896,-0.85031,-28.42903,-10.20165,-54.18556
107_cs,CONF_0003,-9.26099,-28.07051,-11.80665,11.44462,-0.48745,-22.76382,-4.15623,-42.38784
107_cs,CONF_0004,-8.97200,-27.79729,-11.38842,11.41744,-0.34693,-22.45893,-4.15623,-42.01510
107_cs,CONF_0007,-8.93615,-27.71488,-11.35044,11.52119,-0.28476,-22.58687,-4.15623,-41.90267
107_cs,CONF_0009,-9.05548,-27.91426,-11.57837,11.37208,-0.50950,-22.44095,-4.15623,-42.17467
107_cs,CONF_0010,-9.01621,-27.74669,-11.48379,11.37485,-0.47504,-22.38359,-4.15623,-41.94606
107_cs,CONF_0015,-8.89608,-27.67458,-11.29036,11.36613,-0.38814,-22.26834,-4.15623,-41.84769
107_cs,CONF_0020,-8.92411,-27.69304,-11.32742,11.38031,-0.38894,-22.31879,-4.15623,-41.87287
107_cs,CONF_0024,-9.02730,-27.78703,-11.40841,11.48694,-0.32842,-22.56694,-4.15623,-42.00110
107_cs,CONF_0026,-8.90373,-27.60176,-11.24874,11.47219,-0.28425,-22.43668,-4.15623,-41.74835
107_cs,CONF_0027,-9.07036,-27.89507,-11.57741,11.46586,-0.40069,-22.64258,-4.15623,-42.14850
107_cs,CONF_0030,-8.85535,-27.64721,-11.26348,11.29815,-0.44572,-22.11591,-4.15623,-41.81035
107_cs,CONF_0032,-8.76516,-27.55039,-11.05039,11.37938,-0.26271,-22.16706,-4.15623,-41.67826
107_cs,CONF_0033,-8.97557,-27.72147,-11.42969,11.34842,-0.47967,-22.29845,-4.15623,-41.91165
107_cs,CONF_0034,-9.04376,-27.85273,-11.55958,11.40981,-0.44815,-22.52124,-4.15623,-42.09073
107_cs,CONF_0035,-8.82722,-27.58590,-11.20487,11.31376,-0.40891,-22.10973,-4.15623,-41.72670
107_cs,CONF_0044,-9.00780,-27.84772,-11.47919,11.41638,-0.42894,-22.46663,-4.15623,-42.08390
107_cs,CONF_0045,-8.78915,-27.61817,-11.14887,11.47460,-0.29665,-22.32681,-4.15623,-41.77073
107_cs,CONF_0052,-8.78905,-27.54140,-11.10685,11.40461,-0.25679,-22.25467,-4.15623,-41.66600
107_cs,CONF_0054,-8.80314,-27.44025,-11.10781,11.48822,-0.23226,-22.36377,-4.15623,-41.52801
107_cs,CONF_0055,-8.95405,-27.72126,-11.33015,11.52345,-0.27253,-22.58108,-4.15623,-41.91138
107_cs,CONF_0058,-8.79199,-27.64286,-11.16844,11.34905,-0.36106,-22.15643,-4.15623,-41.80442
107_cs,CONF_0060,-8.82279,-27.49523,-11.22367,11.39744,-0.35018,-22.27093,-4.15623,-41.60302
107_cs,CONF_0063,-9.02945,-27.71233,-11.48879,11.37144,-0.46981,-22.39042,-4.15623,-41.89919
107_cs,CONF_0066,-9.08334,-27.80497,-11.58747,11.36619,-0.52665,-22.42701,-4.15623,-42.02558
107_cs,CONF_0067,-8.65702,-27.43993,-10.92689,11.38318,-0.25989,-22.05018,-4.15623,-41.52757
107_cs,CONF_0068,-8.79346,-27.59854,-11.15522,11.48227,-0.29514,-22.34235,-4.15623,-41.74395
107_cs,CONF_0075,-8.77858,-27.48695,-11.07936,11.41667,-0.27707,-22.21896,-4.15623,-41.59172
107_cs,CONF_0096,-8.87708,-27.62418,-11.22900,11.47821,-0.31129,-22.39592,-4.15623,-41.77893
107_cs,CONF_0100,-8.87657,-27.62464,-11.20072,11.46990,-0.28557,-22.38505,-4.15623,-41.77956
107_cs,CONF_0103,-8.83724,-27.54137,-11.18264,11.38628,-0.35197,-22.21695,-4.15623,-41.66596
107_cs,CONF_0113,-8.74047,-27.47536,-11.16484,11.21328,-0.51147,-21.86665,-4.15623,-41.57590
107_cs,CONF_0144,-8.79051,-27.64424,-11.16890,11.35389,-0.35790,-22.16490,-4.15623,-41.80629
107_cs,CONF_0145,-8.83715,-27.53427,-11.14540,11.48547,-0.23295,-22.39792,-4.15623,-41.65627
107_cs,CONF_0167,-8.76967,-27.51095,-11.10733,11.39826,-0.29555,-22.21004,-4.15623,-41.62445
107_cs,CONF_0170,-8.89991,-27.57602,-11.28597,11.45043,-0.33700,-22.39940,-4.15623,-41.71323
107_cs,CONF_0197,-8.66033,-27.18644,-10.87996,11.45585,-0.18456,-22.15125,-4.15623,-41.18174
107_cs,CONF_0206,-8.95752,-27.72466,-11.33127,11.51858,-0.27281,-22.57704,-4.15623,-41.91601
107_cs,CONF_0224,-8.69706,-27.24515,-10.94380,11.44852,-0.21996,-22.17236,-4.15623,-41.26185
107_cs,CONF_0378,-8.80860,-27.48618,-11.08829,11.48294,-0.21300,-22.35823,-4.15623,-41.59066
107_cs,CONF_0394,-8.81648,-27.49197,-11.21520,11.39440,-0.34943,-22.26017,-4.15623,-41.59856
108_cs,CONF_0003,-9.27998,-28.10188,-11.82702,11.44540,-0.48705,-22.78536,-4.15623,-42.43064
108_cs,CONF_0004,-8.97616,-27.78813,-11.39092,11.42329,-0.34415,-22.47005,-4.15623,-42.00259
108_cs,CONF_0007,-8.93186,-27.72386,-11.34455,11.51955,-0.28438,-22.57972,-4.15623,-41.91491
108_cs,CONF_0009,-9.06213,-27.91580,-11.57935,11.37535,-0.50314,-22.45156,-4.15623,-42.17677
108_cs,CONF_0010,-9.01855,-27.75941,-11.48790,11.38371,-0.46821,-22.40340,-4.15623,-41.96342
108_cs,CONF_0015,-8.93354,-27.70186,-11.33550,11.38556,-0.38356,-22.33750,-4.15623,-41.88491
108_cs,CONF_0020,-8.93131,-27.69170,-11.33772,11.38219,-0.39217,-22.32774,-4.15623,-41.87105
108_cs,CONF_0024,-9.02304,-27.79283,-11.40279,11.47834,-0.33042,-22.55071,-4.15623,-42.00902
108_cs,CONF_0026,-8.89903,-27.61513,-11.23706,11.44932,-0.29853,-22.38786,-4.15623,-41.76659
108_cs,CONF_0027,-9.05583,-27.88055,-11.55971,11.45781,-0.40535,-22.61217,-4.15623,-42.12869
108_cs,CONF_0030,-8.83465,-27.62778,-11.24098,11.29280,-0.44135,-22.09243,-4.15623,-41.78384
108_cs,CONF_0032,-8.84042,-27.59474,-11.13599,11.41782,-0.25892,-22.29488,-4.15623,-41.73877
108_cs,CONF_0033,-9.02942,-27.76034,-11.49583,11.38586,-0.46936,-22.41233,-4.15623,-41.96469
108_cs,CONF_0034,-9.06355,-27.88256,-11.57072,11.46141,-0.40177,-22.63036,-4.15623,-42.13142
