Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
138_cs,CONF_0003,7.14820,-19.66029,-15.21324,12.39079,-0.51357,-27.09046,-8.31245,-30.91422
138_cs,CONF_0004,7.15018,-19.64240,-15.22459,12.39176,-0.51857,-27.09778,-8.31245,-30.88981
138_cs,CONF_0005,7.12534,-19.91634,-15.26976,12.40048,-0.51018,-27.16006,-8.31245,-31.26354
138_cs,CONF_0006,6.83192,-19.99648,-14.92135,12.02321,-0.56908,-26.37547,-8.31245,-31.37287
138_cs,CONF_0007,6.78682,-19.59038,-14.65655,12.01556,-0.36203,-26.31008,-8.31245,-30.81885
138_cs,CONF_0008,6.78139,-19.40027,-14.92947,12.07774,-0.46233,-26.54488,-8.31245,-30.55950
138_cs,CONF_0009,7.02072,-19.58921,-15.27256,12.32820,-0.63025,-26.97051,-8.31245,-30.81725
138_cs,CONF_0010,6.96526,-19.86891,-14.90109,11.99238,-0.60166,-26.29180,-8.31245,-31.19883
138_cs,CONF_0012,6.69020,-19.80334,-14.94112,12.08682,-0.52900,-26.49893,-8.31245,-31.10938
138_cs,CONF_0013,6.94425,-19.89651,-15.03438,12.20618,-0.39784,-26.84272,-8.31245,-31.23649
138_cs,CONF_0016,6.80312,-19.27401,-14.69748,12.09226,-0.28682,-26.50292,-8.31245,-30.38725
138_cs,CONF_0017,6.81651,-19.27028,-14.70219,12.10511,-0.29544,-26.51187,-8.31245,-30.38216
138_cs,CONF_0018,6.99472,-19.89186,-14.87974,12.00660,-0.55746,-26.32888,-8.31245,-31.23014
138_cs,CONF_0019,6.81469,-19.26236,-14.69917,12.10363,-0.29334,-26.50946,-8.31245,-30.37135
138_cs,CONF_0020,6.77204,-19.59481,-14.67376,12.00933,-0.36725,-26.31584,-8.31245,-30.82490
138_cs,CONF_0021,6.68679,-19.81124,-14.94456,12.08469,-0.52927,-26.49998,-8.31245,-31.12015
138_cs,CONF_0023,7.01138,-19.50872,-15.19517,12.35491,-0.42776,-27.12231,-8.31245,-30.70744
138_cs,CONF_0025,6.76748,-19.61125,-14.65330,11.98679,-0.37794,-26.26215,-8.31245,-30.84732
138_cs,CONF_0026,6.77848,-19.40199,-14.92940,12.07122,-0.45817,-26.54245,-8.31245,-30.56184
138_cs,CONF_0027,6.94586,-19.89254,-15.03254,12.21306,-0.39891,-26.84670,-8.31245,-31.23107
138_cs,CONF_0028,6.77490,-19.61065,-14.69706,12.02656,-0.36966,-26.35396,-8.31245,-30.84650
138_cs,CONF_0029,6.91382,-19.10686,-14.74660,12.18960,-0.25467,-26.68154,-8.31245,-30.15921
138_cs,CONF_0031,6.94993,-19.87925,-15.03394,12.21739,-0.39674,-26.85459,-8.31245,-31.21293
138_cs,CONF_0033,6.79105,-19.60727,-14.69094,12.03466,-0.36915,-26.35645,-8.31245,-30.84190
138_cs,CONF_0034,7.12081,-19.66557,-15.21591,12.37759,-0.51524,-27.07825,-8.31245,-30.92142
138_cs,CONF_0035,6.77046,-19.59428,-14.66500,12.00928,-0.36801,-26.30627,-8.31245,-30.82416
138_cs,CONF_0036,6.78415,-19.61115,-14.69262,12.02915,-0.36808,-26.35369,-8.31245,-30.84718
138_cs,CONF_0038,6.77097,-19.60975,-14.66850,12.00485,-0.37376,-26.29959,-8.31245,-30.84528
138_cs,CONF_0039,6.96365,-19.87933,-14.89651,11.99000,-0.60155,-26.28496,-8.31245,-31.21304
138_cs,CONF_0041,6.77887,-19.60658,-14.66596,12.01145,-0.37289,-26.30453,-8.31245,-30.84094
138_cs,CONF_0042,6.76992,-19.61194,-14.66109,11.99592,-0.38169,-26.27532,-8.31245,-30.84826
138_cs,CONF_0043,6.78004,-19.59537,-14.65707,12.00594,-0.36410,-26.29891,-8.31245,-30.82566
138_cs,CONF_0044,6.95442,-19.88269,-14.88765,11.98333,-0.59718,-26.27380,-8.31245,-31.21762
138_cs,CONF_0045,6.77247,-19.60381,-14.66364,12.00570,-0.36643,-26.30292,-8.31245,-30.83717
138_cs,CONF_0046,6.78314,-19.39831,-14.93223,12.07730,-0.45475,-26.55477,-8.31245,-30.55682
138_cs,CONF_0047,6.83506,-19.33999,-14.93511,12.12592,-0.43560,-26.62543,-8.31245,-30.47726
139_cs,CONF_0001,5.78269,-17.64853,-9.60856,8.04642,-0.22328,-17.43169,-4.15623,-28.16969
139_cs,CONF_0002,5.86921,-17.53385,-9.67130,8.08793,-0.21573,-17.54350,-4.15623,-28.01323
139_cs,CONF_0003,5.93302,-17.62836,-9.65804,8.16087,-0.13449,-17.68442,-4.15623,-28.14217
139_cs,CONF_0004,5.94326,-17.63076,-9.65871,8.16843,-0.13365,-17.69349,-4.15623,-28.14545
139_cs,CONF_0006,5.89995,-17.57416,-9.50834,8.02000,-0.13843,-17.38990,-4.15623,-28.06823
139_cs,CONF_0008,5.86526,-17.54889,-9.66772,8.08211,-0.21948,-17.53035,-4.15623,-28.03376
139_cs,CONF_0010,5.86328,-17.52810,-9.68056,8.08694,-0.21872,-17.54879,-4.15623,-28.00538
139_cs,CONF_0015,6.03263,-17.59368,-9.74189,8.21090,-0.11986,-17.83292,-4.15623,-28.09486
139_cs,CONF_0017,5.90193,-17.57585,-9.50181,8.02439,-0.13814,-17.38806,-4.15623,-28.07053
13_cs,CONF_0001,4.78054,-24.04209,-17.64396,10.50849,-4.59547,-23.55697,-7.74570,-36.89207
13_cs,CONF_0002,4.79034,-24.12250,-17.88455,10.70429,-4.55663,-24.03221,-7.74570,-37.00177
13_cs,CONF_0004,4.74907,-24.23422,-17.87486,10.63781,-4.66718,-23.84549,-7.74570,-37.15420
13_cs,CONF_0005,4.78145,-24.53739,-18.53871,10.79553,-5.08240,-24.25184,-7.74570,-37.56779
13_cs,CONF_0007,4.77932,-24.58774,-18.60194,10.81422,-5.13357,-24.28259,-7.74570,-37.63648
13_cs,CONF_0008,4.65024,-24.09897,-17.80455,10.56142,-4.65634,-23.70964,-7.74570,-36.96968
13_cs,CONF_0010,5.75175,-22.40943,-15.95551,10.76785,-2.71210,-24.01125,-7.74570,-34.66472
13_cs,CONF_0017,4.82625,-24.08110,-17.96866,10.76380,-4.61811,-24.11435,-7.74570,-36.94530
13_cs,CONF_0019,4.80972,-24.08376,-17.97631,10.75749,-4.63115,-24.10265,-7.74570,-36.94892
13_cs,CONF_0020,4.47348,-24.67978,-18.64565,10.68156,-5.42403,-23.90318,-7.74570,-37.76204
13_cs,CONF_0024,5.69559,-22.70082,-16.17732,10.78286,-2.86848,-24.09170,-7.74570,-35.06225
13_cs,CONF_0053,5.68224,-22.73413,-16.23530,10.79898,-2.91609,-24.11819,-7.74570,-35.10770
13_cs,CONF_0116,4.67381,-24.08297,-17.76547,10.56498,-4.62511,-23.70535,-7.74570,-36.94786
140_cs,CONF_0001,5.78885,-17.64999,-9.62499,8.06186,-0.22622,-17.46064,-4.15623,-28.17168
140_cs,CONF_0002,5.86698,-17.53580,-9.68087,8.09616,-0.21468,-17.56235,-4.15623,-28.01589
140_cs,CONF_0003,5.93738,-17.63072,-9.65427,8.16305,-0.13383,-17.68349,-4.15623,-28.14538
140_cs,CONF_0004,5.93766,-17.63538,-9.65786,8.16301,-0.13331,-17.68757,-4.15623,-28.15174
140_cs,CONF_0006,5.90892,-17.58053,-9.49989,8.02755,-0.13766,-17.38978,-4.15623,-28.07692
140_cs,CONF_0009,5.86465,-17.53526,-9.68582,8.09904,-0.21650,-17.56836,-4.15623,-28.01516
140_cs,CONF_0016,5.85951,-17.53463,-9.69055,8.09452,-0.22130,-17.56377,-4.15623,-28.01430
140_cs,CONF_0017,5.89881,-17.58190,-9.50050,8.02197,-0.13790,-17.38458,-4.15623,-28.07879
141_cs,CONF_0003,5.85487,-16.33282,-9.87592,8.24391,-0.20878,-17.91105,-2.26703,-26.37473
141_cs,CONF_0004,5.81720,-16.32174,-9.81447,8.20887,-0.16287,-17.86048,-2.26703,-26.35962
141_cs,CONF_0006,5.90146,-16.30405,-9.96757,8.36872,-0.11611,-18.22017,-2.26703,-26.33548
141_cs,CONF_0008,5.88432,-16.26605,-9.80077,8.24487,-0.12949,-17.91615,-2.26703,-26.28364
141_cs,CONF_0009,5.93407,-16.30107,-10.07126,8.39265,-0.17638,-18.28753,-2.26703,-26.33141
141_cs,CONF_0010,5.91868,-16.39424,-10.00289,8.35492,-0.18998,-18.16783,-2.26703,-26.45852
141_cs,CONF_0011,5.82873,-16.28425,-9.95034,8.32742,-0.14438,-18.13339,-2.26703,-26.30847
141_cs,CONF_0014,5.86905,-16.36945,-10.06034,8.40578,-0.18228,-18.28384,-2.26703,-26.42471
141_cs,CONF_0016,5.87036,-16.38667,-10.06807,8.40591,-0.19620,-18.27777,-2.26703,-26.44820
141_cs,CONF_0020,5.82543,-16.31808,-10.05863,8.37762,-0.21136,-18.22490,-2.26703,-26.35463
141_cs,CONF_0022,5.94254,-16.30821,-10.05675,8.39401,-0.17651,-18.27425,-2.26703,-26.34116
141_cs,CONF_0026,5.82478,-16.31439,-10.06026,8.37718,-0.20750,-18.22994,-2.26703,-26.34959
141_cs,CONF_0027,5.80248,-16.28594,-9.93625,8.30527,-0.15653,-18.08499,-2.26703,-26.31077
141_cs,CONF_0032,5.91877,-16.27981,-10.08172,8.42344,-0.17949,-18.32567,-2.26703,-26.30242
141_cs,CONF_0035,5.86659,-16.32567,-9.99111,8.37001,-0.12327,-18.23785,-2.26703,-26.36499
141_cs,CONF_0036,5.80177,-16.30415,-9.93617,8.30457,-0.15701,-18.08372,-2.26703,-26.33562
141_cs,CONF_0040,5.86562,-16.35270,-10.09286,8.40983,-0.18463,-18.31806,-2.26703,-26.40186
141_cs,CONF_0041,5.86033,-16.33490,-9.98777,8.36193,-0.12370,-18.22600,-2.26703,-26.37757
141_cs,CONF_0042,5.94587,-16.36454,-10.07980,8.39746,-0.18866,-18.28860,-2.26703,-26.41801
141_cs,CONF_0043,5.87219,-16.27449,-9.92280,8.31048,-0.15332,-18.07996,-2.26703,-26.29515
141_cs,CONF_0045,5.89817,-16.29181,-9.94059,8.28021,-0.19386,-18.02694,-2.26703,-26.31879
141_cs,CONF_0047,5.83731,-16.26528,-9.99456,8.34035,-0.16692,-18.16798,-2.26703,-26.28259
141_cs,CONF_0049,5.88095,-16.32849,-10.02145,8.39944,-0.12602,-18.29487,-2.26703,-26.36883
141_cs,CONF_0051,5.84925,-16.37733,-9.95911,8.29778,-0.19982,-18.05706,-2.26703,-26.43545
141_cs,CONF_0054,5.88613,-16.27891,-9.77060,8.20689,-0.11718,-17.86031,-2.26703,-26.30118
141_cs,CONF_0072,5.84917,-16.25430,-9.88521,8.28314,-0.13374,-18.03461,-2.26703,-26.26762
141_cs,CONF_0080,5.88118,-16.36310,-10.07033,8.41675,-0.17707,-18.31001,-2.26703,-26.41604
141_cs,CONF_0093,5.88131,-16.35742,-10.07003,8.41623,-0.17736,-18.30890,-2.26703,-26.40829
142_cs,CONF_0003,5.90670,-16.31556,-9.91868,8.31560,-0.15947,-18.07482,-2.26703,-26.35119
142_cs,CONF_0004,5.81342,-16.31163,-9.83660,8.22398,-0.16666,-17.89391,-2.26703,-26.34583
142_cs,CONF_0006,5.89521,-16.31801,-9.97161,8.36600,-0.11783,-18.21978,-2.26703,-26.35453
142_cs,CONF_0008,5.91088,-16.24242,-9.82951,8.27359,-0.13354,-17.96956,-2.26703,-26.25141
142_cs,CONF_0009,5.93819,-16.30003,-10.11306,8.41877,-0.18005,-18.35179,-2.26703,-26.33001
142_cs,CONF_0010,5.91946,-16.38896,-10.00857,8.35762,-0.18984,-18.17635,-2.26703,-26.45132
142_cs,CONF_0011,5.82614,-16.28842,-9.95724,8.32808,-0.14391,-18.14141,-2.26703,-26.31416
142_cs,CONF_0014,5.86991,-16.37400,-10.06399,8.40663,-0.18230,-18.28833,-2.26703,-26.43092
142_cs,CONF_0016,5.86463,-16.38162,-10.06970,8.40055,-0.19372,-18.27653,-2.26703,-26.44131
142_cs,CONF_0020,5.82241,-16.32064,-10.05056,8.36979,-0.21346,-18.20689,-2.26703,-26.35811
142_cs,CONF_0022,5.91801,-16.32109,-10.01457,8.34959,-0.17326,-18.19091,-2.26703,-26.35873
142_cs,CONF_0026,5.82628,-16.31717,-10.07140,8.38582,-0.20710,-18.25012,-2.26703,-26.35338
142_cs,CONF_0027,5.80169,-16.29495,-9.94430,8.30753,-0.15847,-18.09336,-2.26703,-26.32307
142_cs,CONF_0032,5.91631,-16.27952,-10.07929,8.42062,-0.17664,-18.32328,-2.26703,-26.30202
142_cs,CONF_0035,5.86699,-16.32622,-9.98380,8.36968,-0.12280,-18.23068,-2.26703,-26.36573
142_cs,CONF_0036,5.80730,-16.29367,-9.94026,8.31063,-0.15281,-18.09808,-2.26703,-26.32133
142_cs,CONF_0040,5.86717,-16.35398,-10.08948,8.40871,-0.18485,-18.31334,-2.26703,-26.40361
142_cs,CONF_0041,5.87067,-16.33062,-9.98252,8.36645,-0.12267,-18.22630,-2.26703,-26.37174
142_cs,CONF_0042,5.95249,-16.35150,-10.06913,8.39225,-0.18711,-18.27428,-2.26703,-26.40022
142_cs,CONF_0043,5.87467,-16.26734,-9.92889,8.31428,-0.15239,-18.09077,-2.26703,-26.28541
142_cs,CONF_0045,5.89952,-16.29831,-9.93935,8.27902,-0.19308,-18.02529,-2.26703,-26.32766
142_cs,CONF_0047,5.83854,-16.24492,-9.99114,8.33390,-0.16568,-18.15936,-2.26703,-26.25482
142_cs,CONF_0049,5.87944,-16.33374,-10.01607,8.39172,-0.12718,-18.28061,-2.26703,-26.37598
142_cs,CONF_0051,5.83821,-16.38600,-9.96030,8.28865,-0.20048,-18.04846,-2.26703,-26.44729
142_cs,CONF_0054,5.89099,-16.29990,-9.81517,8.24476,-0.11814,-17.94178,-2.26703,-26.32982
142_cs,CONF_0072,5.85028,-16.24051,-9.87957,8.28474,-0.13354,-18.03077,-2.26703,-26.24881
142_cs,CONF_0080,5.87981,-16.36083,-10.07347,8.41675,-0.17741,-18.31281,-2.26703,-26.41294
142_cs,CONF_0093,5.88056,-16.35243,-10.07292,8.41817,-0.17636,-18.31473,-2.26703,-26.40149
145_cs,CONF_0001,6.95460,-21.05067,-14.23946,10.35677,-1.90517,-22.69106,-7.93461,-32.81105
145_cs,CONF_0002,7.12202,-20.23681,-13.93611,10.53902,-1.32073,-23.15439,-7.93461,-31.70074
145_cs,CONF_0003,6.95768,-21.05468,-14.21429,10.33602,-1.89878,-22.65152,-7.93461,-32.81651
145_cs,CONF_0004,6.95843,-21.05756,-14.25069,10.36013,-1.90575,-22.70507,-7.93461,-32.82044
145_cs,CONF_0005,6.94512,-21.04638,-14.21739,10.33702,-1.89861,-22.65579,-7.93461,-32.80520
145_cs,CONF_0006,7.15216,-20.26323,-13.96944,10.60948,-1.26751,-23.31141,-7.93461,-31.73678
145_cs,CONF_0007,7.08015,-20.25187,-13.92760,10.50603,-1.33352,-23.10010,-7.93461,-31.72129
145_cs,CONF_0008,6.90497,-21.13556,-14.37187,10.38567,-1.97985,-22.77769,-7.93461,-32.92685
145_cs,CONF_0009,6.91154,-21.11808,-14.33929,10.38565,-1.94979,-22.77515,-7.93461,-32.90301
145_cs,CONF_0010,6.88884,-21.10763,-14.25218,10.30096,-1.97004,-22.58310,-7.93461,-32.88876
145_cs,CONF_0011,6.90850,-21.12122,-14.36946,10.39423,-1.97303,-22.79067,-7.93461,-32.90730
145_cs,CONF_0012,6.88965,-21.12899,-14.36536,10.37917,-1.98843,-22.75611,-7.93461,-32.91789
145_cs,CONF_0013,7.11374,-20.24974,-13.90007,10.51251,-1.31367,-23.09891,-7.93461,-31.71837
145_cs,CONF_0014,6.88941,-21.14267,-14.37757,10.38043,-2.00177,-22.75624,-7.93461,-32.93655
145_cs,CONF_0015,6.86189,-21.13139,-14.28953,10.31004,-1.99904,-22.60053,-7.93461,-32.92116
145_cs,CONF_0016,6.94921,-21.06007,-14.18285,10.29916,-1.90078,-22.58124,-7.93461,-32.82387
145_cs,CONF_0017,6.85071,-21.15443,-14.30524,10.30553,-2.02623,-22.58454,-7.93461,-32.95260
145_cs,CONF_0018,7.47115,-19.95082,-12.71983,10.40711,-0.36871,-22.75823,-7.93461,-31.31058
145_cs,CONF_0019,7.48044,-19.95861,-12.74167,10.42342,-0.37836,-22.78673,-7.93461,-31.32120
145_cs,CONF_0020,7.47353,-19.96242,-12.74454,10.41623,-0.38030,-22.78047,-7.93461,-31.32640
145_cs,CONF_0021,7.48113,-19.94282,-12.74768,10.42581,-0.37753,-22.79596,-7.93461,-31.29967
145_cs,CONF_0022,7.43891,-19.97923,-12.65557,10.34350,-0.36789,-22.63118,-7.93461,-31.34934
145_cs,CONF_0023,7.41550,-19.97233,-12.67640,10.33898,-0.38982,-22.62555,-7.93461,-31.33993
145_cs,CONF_0024,7.46848,-19.94566,-12.73740,10.41285,-0.38356,-22.76669,-7.93461,-31.30353
145_cs,CONF_0025,7.47345,-19.95556,-12.74462,10.41620,-0.38414,-22.77667,-7.93461,-31.31704
145_cs,CONF_0026,7.45616,-19.96559,-12.74945,10.40739,-0.39471,-22.76213,-7.93461,-31.33073
145_cs,CONF_0027,7.51785,-19.43058,-12.97175,10.63890,-0.36385,-23.24680,-7.93461,-30.60084
145_cs,CONF_0028,7.42573,-20.00293,-12.67658,10.34092,-0.39313,-22.62437,-7.93461,-31.38166
145_cs,CONF_0029,7.44276,-19.96047,-12.67757,10.35558,-0.37559,-22.65757,-7.93461,-31.32374
145_cs,CONF_0030,7.49620,-19.48040,-12.95767,10.62174,-0.36352,-23.21589,-7.93461,-30.66880
145_cs,CONF_0031,7.44090,-19.97972,-12.69461,10.35850,-0.38798,-22.66512,-7.93461,-31.35000
145_cs,CONF_0032,7.54386,-19.68625,-13.11536,10.64304,-0.42328,-23.33511,-7.93461,-30.94964
145_cs,CONF_0033,7.45966,-19.96083,-12.73566,10.40919,-0.38363,-22.76122,-7.93461,-31.32424
145_cs,CONF_0034,7.43086,-19.98088,-12.67969,10.34876,-0.39056,-22.63790,-7.93461,-31.35159
145_cs,CONF_0035,7.44403,-19.96185,-12.67390,10.35815,-0.37341,-22.65864,-7.93461,-31.32563
145_cs,CONF_0036,7.43111,-19.97657,-12.68845,10.35069,-0.38945,-22.64968,-7.93461,-31.34571
145_cs,CONF_0037,7.42557,-19.98146,-12.68612,10.34898,-0.38900,-22.64609,-7.93461,-31.35238
145_cs,CONF_0038,7.47469,-19.94477,-12.72900,10.41213,-0.37307,-22.76805,-7.93461,-31.30232
145_cs,CONF_0039,7.44370,-19.95633,-12.66497,10.34999,-0.36759,-22.64737,-7.93461,-31.31810
145_cs,CONF_0040,7.44191,-19.97486,-12.66214,10.34737,-0.36902,-22.64050,-7.93461,-31.34338
146_cs,CONF_0001,7.09920,-20.81156,-14.05828,10.36129,-1.67538,-22.74419,-7.93461,-32.48484
146_cs,CONF_0002,6.76213,-21.27764,-13.99698,10.19608,-1.78575,-22.40731,-7.93461,-33.12068
146_cs,CONF_0004,7.15658,-20.04915,-13.99469,10.66615,-1.25486,-23.40598,-7.93461,-31.44473
146_cs,CONF_0005,6.74997,-21.25002,-13.95875,10.13846,-1.87592,-22.22129,-7.93461,-33.08301
146_cs,CONF_0006,7.05743,-20.85360,-14.25751,10.44618,-1.79569,-22.90799,-7.93461,-32.54219
146_cs,CONF_0007,7.17695,-20.03666,-14.04194,10.71020,-1.25823,-23.49391,-7.93461,-31.42768
146_cs,CONF_0009,7.18277,-20.05579,-14.03859,10.70974,-1.25308,-23.49526,-7.93461,-31.45379
146_cs,CONF_0010,6.72403,-21.28928,-13.95793,10.11871,-1.90851,-22.16813,-7.93461,-33.13656
146_cs,CONF_0011,7.18090,-20.01086,-14.03576,10.70706,-1.24923,-23.49360,-7.93461,-31.39248
146_cs,CONF_0012,7.40673,-19.43980,-12.89108,10.49436,-0.44389,-22.94155,-7.93461,-30.61342
146_cs,CONF_0013,7.14262,-20.03216,-13.98134,10.64817,-1.26883,-23.36069,-7.93461,-31.42155
146_cs,CONF_0015,7.16428,-20.04186,-13.99053,10.67013,-1.25064,-23.41002,-7.93461,-31.43477
146_cs,CONF_0016,7.40394,-19.43635,-12.95378,10.53664,-0.44766,-23.04277,-7.93461,-30.60871
146_cs,CONF_0017,7.15374,-20.75563,-13.95105,10.40543,-1.51041,-22.84606,-7.93461,-32.40854
146_cs,CONF_0018,7.65730,-19.63210,-13.11178,10.65582,-0.43776,-23.32984,-7.93461,-30.87577
146_cs,CONF_0019,7.57591,-19.60116,-13.02305,10.53711,-0.50407,-23.05610,-7.93461,-30.83356
146_cs,CONF_0020,6.71737,-21.28550,-13.95972,10.11061,-1.90681,-22.16352,-7.93461,-33.13141
146_cs,CONF_0021,7.52407,-19.61070,-13.00259,10.50199,-0.51418,-22.99039,-7.93461,-30.84657
146_cs,CONF_0022,7.34704,-19.45854,-12.87281,10.42938,-0.49209,-22.81010,-7.93461,-30.63899
146_cs,CONF_0023,7.60175,-19.76468,-12.80987,10.57654,-0.29428,-23.09213,-7.93461,-31.05664
146_cs,CONF_0024,7.42828,-19.43681,-12.89097,10.50181,-0.43935,-22.95343,-7.93461,-30.60934
146_cs,CONF_0025,7.35105,-19.47651,-12.89081,10.43683,-0.50366,-22.82398,-7.93461,-30.66351
146_cs,CONF_0026,7.04807,-20.83669,-14.27501,10.45157,-1.81326,-22.91332,-7.93461,-32.51913
146_cs,CONF_0027,7.10546,-20.11494,-12.29979,10.14101,-0.25586,-22.18495,-7.93461,-31.53448
146_cs,CONF_0028,7.35016,-19.46908,-12.88912,10.43838,-0.49720,-22.83031,-7.93461,-30.65336
146_cs,CONF_0029,7.34807,-20.32449,-12.64750,10.31454,-0.40637,-22.55567,-7.93461,-31.82035
146_cs,CONF_0030,7.35074,-20.30689,-12.64782,10.31672,-0.40401,-22.56053,-7.93461,-31.79635
146_cs,CONF_0031,7.34575,-20.30213,-12.65223,10.31863,-0.40453,-22.56634,-7.93461,-31.78986
146_cs,CONF_0033,7.35832,-20.28783,-12.65663,10.33185,-0.40169,-22.58679,-7.93461,-31.77034
146_cs,CONF_0034,7.34479,-20.32869,-12.64848,10.31312,-0.40493,-22.55668,-7.93461,-31.82609
146_cs,CONF_0035,7.10683,-20.13649,-12.31313,10.14943,-0.26507,-22.19749,-7.93461,-31.56387
146_cs,CONF_0036,7.11192,-20.12524,-12.34050,10.15944,-0.26590,-22.23404,-7.93461,-31.54853
146_cs,CONF_0037,7.35946,-20.30628,-12.66149,10.33395,-0.40321,-22.59223,-7.93461,-31.79552
146_cs,CONF_0038,6.80072,-21.26068,-13.98014,10.19753,-1.82368,-22.35400,-7.93461,-33.09755
146_cs,CONF_0039,6.74139,-21.25064,-13.96546,10.13206,-1.88143,-22.21609,-7.93461,-33.08385
146_cs,CONF_0040,7.40915,-19.46129,-12.89100,10.49464,-0.44418,-22.94146,-7.93461,-30.64273
146_cs,CONF_0041,7.12299,-20.12413,-12.30527,10.15036,-0.25890,-22.19673,-7.93461,-31.54702
146_cs,CONF_0042,7.12271,-20.11536,-12.29304,10.14015,-0.25768,-22.17552,-7.93461,-31.53505
146_cs,CONF_0043,7.11606,-20.12784,-12.27520,10.12743,-0.26121,-22.14142,-7.93461,-31.55207
146_cs,CONF_0044,7.25811,-20.13208,-12.48911,10.30023,-0.29335,-22.49599,-7.93461,-31.55785
147_cs,CONF_0001,7.19331,-19.74402,-11.79769,9.64326,-0.38783,-21.05311,-6.80110,-31.02845
147_cs,CONF_0002,7.43091,-19.21381,-12.06408,9.87689,-0.34485,-21.59612,-6.80110,-30.30512
147_cs,CONF_0003,7.51604,-19.48537,-12.07894,9.84090,-0.39312,-21.52672,-6.80110,-30.67559
147_cs,CONF_0004,7.38401,-19.57602,-12.19188,9.81554,-0.53370,-21.47372,-6.80110,-30.79926
147_cs,CONF_0005,7.40955,-19.28840,-12.11868,9.84689,-0.45325,-21.51232,-6.80110,-30.40687
147_cs,CONF_0006,7.46371,-19.27782,-12.08057,9.86342,-0.37503,-21.56896,-6.80110,-30.39243
147_cs,CONF_0007,7.41031,-19.31760,-11.97817,9.77165,-0.39720,-21.35262,-6.80110,-30.44671
147_cs,CONF_0008,7.41233,-19.40465,-12.22406,9.93426,-0.41979,-21.73853,-6.80110,-30.56547
147_cs,CONF_0009,7.43781,-19.25001,-12.17069,9.94824,-0.35706,-21.76187,-6.80110,-30.35450
147_cs,CONF_0010,7.44362,-19.23806,-12.15991,9.94419,-0.35970,-21.74439,-6.80110,-30.33819
147_cs,CONF_0011,7.43698,-19.23961,-12.17269,9.94734,-0.36388,-21.75615,-6.80110,-30.34031
148_cs,CONF_0001,7.52005,-19.47230,-12.08533,9.84028,-0.39835,-21.52726,-6.80110,-30.65776
148_cs,CONF_0002,7.42045,-19.20161,-12.06114,9.87313,-0.35065,-21.58362,-6.80110,-30.28846
148_cs,CONF_0003,7.44984,-19.24762,-12.12822,9.90260,-0.35667,-21.67415,-6.80110,-30.35124
148_cs,CONF_0004,7.39241,-19.42745,-12.20128,9.90625,-0.42854,-21.67899,-6.80110,-30.59657
148_cs,CONF_0005,7.49001,-19.24351,-12.12263,9.88436,-0.42050,-21.58649,-6.80110,-30.34564
148_cs,CONF_0006,7.43346,-19.22513,-12.05947,9.87517,-0.34755,-21.58709,-6.80110,-30.32056
149_cs,CONF_0001,6.77442,-19.09640,-9.96244,8.28283,-0.12834,-18.11693,-4.53407,-30.14493
149_cs,CONF_0002,7.11449,-18.78387,-10.30839,8.62413,-0.15952,-18.77300,-4.53407,-29.71857
149_cs,CONF_0003,7.30114,-18.69521,-10.40143,8.55011,-0.35819,-18.59335,-4.53407,-29.59762
149_cs,CONF_0004,7.11660,-18.78932,-10.30174,8.61578,-0.16142,-18.75610,-4.53407,-29.72601
149_cs,CONF_0005,7.12530,-18.77790,-10.30091,8.61793,-0.15990,-18.75895,-4.53407,-29.71042
149_cs,CONF_0006,7.11984,-18.79002,-10.30058,8.61981,-0.15785,-18.76254,-4.53407,-29.72696
149_cs,CONF_0007,7.11480,-18.67597,-10.24922,8.56957,-0.17473,-18.64406,-4.53407,-29.57136
14_cs,CONF_0008,4.77325,-24.02303,-17.43569,10.54340,-4.36527,-23.61382,-7.74570,-36.86607
14_cs,CONF_0009,4.38224,-25.09161,-18.35768,10.43469,-5.32958,-23.46279,-7.74570,-38.32388
150_cs,CONF_0001,6.74339,-19.04396,-9.98096,8.22076,-0.16646,-18.03526,-4.53407,-30.07340
150_cs,CONF_0002,6.69078,-19.10030,-9.86319,8.17037,-0.18346,-17.85010,-4.53407,-30.15026
150_cs,CONF_0003,6.72171,-19.24027,-9.86440,8.21983,-0.13109,-17.95314,-4.53407,-30.34122
150_cs,CONF_0004,6.55621,-19.23712,-9.76521,8.07858,-0.18890,-17.65490,-4.53407,-30.33691
150_cs,CONF_0005,6.51684,-19.23787,-9.74815,8.04307,-0.18955,-17.60167,-4.53407,-30.33794
150_cs,CONF_0006,6.56412,-19.20291,-9.75522,8.07030,-0.17581,-17.64971,-4.53407,-30.29024
150_cs,CONF_0007,6.54742,-19.24460,-9.75988,8.06526,-0.19462,-17.63052,-4.53407,-30.34712
150_cs,CONF_0008,6.53947,-19.21889,-9.75804,8.06283,-0.18126,-17.63962,-4.53407,-30.31205
150_cs,CONF_0009,6.67253,-19.20910,-9.82606,8.14690,-0.17991,-17.79305,-4.53407,-30.29869
150_cs,CONF_0010,6.52531,-19.22467,-9.76117,8.04650,-0.19707,-17.61060,-4.53407,-30.31993
150_cs,CONF_0011,6.75306,-19.24349,-9.91388,8.25006,-0.13990,-18.02403,-4.53407,-30.34561
150_cs,CONF_0012,6.64883,-19.21234,-9.77780,8.08450,-0.19762,-17.66469,-4.53407,-30.30310
