Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
100_cs,CONF_0001,-0.28221,-0.23241,-0.21354,0.23079,0.29695,0.99845,0.97669,0.23189,0.2244
100_cs,CONF_0002,-0.27744,-0.2378,-0.22426,0.22827,0.30618,0.9799,1.01609,0.23552,0.22861
100_cs,CONF_0004,-0.23484,-0.23509,-0.27213,0.2288,0.30652,1.01799,0.97998,0.22905,0.23421
100_cs,CONF_0005,-0.27751,-0.23757,-0.225,0.22834,0.30639,0.97971,1.01672,0.23544,0.22862
100_cs,CONF_0006,-0.28153,-0.2322,-0.21421,0.23073,0.29663,0.99934,0.97609,0.23175,0.2243
100_cs,CONF_0007,-0.27643,-0.23304,-0.20158,0.23258,0.3088,0.97144,0.97504,0.23248,0.22504
100_cs,CONF_0008,-0.28981,-0.23247,-0.20588,0.2298,0.31776,0.9816,0.99617,0.2258,0.22315
100_cs,CONF_0009,-0.22748,-0.23645,-0.25615,0.22561,0.28518,1.01591,0.9737,0.22023,0.23185
100_cs,CONF_0010,-0.22181,-0.23027,-0.28844,0.22896,0.3112,0.99579,0.99197,0.22299,0.2242
100_cs,CONF_0011,-0.281,-0.23531,-0.22385,0.22767,0.32074,0.98099,1.00392,0.23095,0.22799
100_cs,CONF_0012,-0.28927,-0.23112,-0.22003,0.22951,0.31194,0.99031,0.99516,0.22411,0.22333
100_cs,CONF_0014,-0.22388,-0.23733,-0.25811,0.2255,0.28473,1.01646,0.97246,0.21982,0.23218
100_cs,CONF_0015,-0.28835,-0.23249,-0.20841,0.2316,0.30071,0.9944,0.98333,0.23429,0.22508
100_cs,CONF_0016,-0.2905,-0.23053,-0.22137,0.23158,0.30636,0.99494,0.99666,0.23411,0.22418
100_cs,CONF_0017,-0.28827,-0.23237,-0.20841,0.23146,0.30067,0.99434,0.98371,0.23427,0.225
100_cs,CONF_0018,-0.28989,-0.23017,-0.22221,0.23151,0.30641,0.99545,0.99627,0.23409,0.22406
100_cs,CONF_0020,-0.27636,-0.23693,-0.22771,0.22857,0.30638,0.97962,1.01743,0.2351,0.22883
100_cs,CONF_0021,-0.28329,-0.24136,-0.21656,0.22996,0.30669,0.9759,1.01143,0.23106,0.22554
100_cs,CONF_0022,-0.28396,-0.24098,-0.21619,0.22991,0.30681,0.97549,1.0114,0.23148,0.22546
100_cs,CONF_0023,-0.22381,-0.23507,-0.28127,0.22755,0.32039,1.00434,0.98127,0.22796,0.23099
100_cs,CONF_0024,-0.28277,-0.24091,-0.21756,0.22997,0.30678,0.97605,1.01124,0.23104,0.22558
100_cs,CONF_0025,-0.28325,-0.24105,-0.217,0.22991,0.30662,0.97639,1.01104,0.2312,0.22554
100_cs,CONF_0027,-0.24226,-0.23064,-0.26068,0.23238,0.29411,0.98218,1.00699,0.22328,0.2241
100_cs,CONF_0029,-0.28076,-0.23504,-0.22498,0.2276,0.32092,0.98111,1.00449,0.23085,0.22825
100_cs,CONF_0031,-0.28199,-0.23234,-0.21353,0.23069,0.29693,0.99863,0.97633,0.23186,0.22434
101_cs,CONF_0002,-0.29423,-0.22049,-0.27889,0.22425,0.27872,1.02931,1.03494,0.22783,0.22695
101_cs,CONF_0004,-0.30194,-0.21839,-0.27991,0.22572,0.28324,1.0412,1.03029,0.22824,0.22685
101_cs,CONF_0005,-0.26064,-0.22281,-0.30704,0.22761,0.2818,1.03746,1.01738,0.22509,0.22825
101_cs,CONF_0008,-0.29656,-0.21947,-0.27815,0.22874,0.28315,1.02297,1.02984,0.22799,0.2269
101_cs,CONF_0013,-0.28979,-0.22128,-0.28222,0.22487,0.28471,1.03919,1.02854,0.22634,0.22579
101_cs,CONF_0014,-0.29219,-0.22475,-0.26889,0.22591,0.28039,1.02607,1.02989,0.22585,0.22466
101_cs,CONF_0017,-0.29018,-0.22107,-0.28227,0.2249,0.28515,1.03859,1.02877,0.22636,0.22587
101_cs,CONF_0021,-0.29137,-0.21954,-0.28892,0.22531,0.28775,1.03505,1.04245,0.22695,0.22652
101_cs,CONF_0027,-0.30782,-0.21963,-0.27573,0.2264,0.28446,1.03561,1.03231,0.22892,0.22773
101_cs,CONF_0028,-0.27797,-0.22273,-0.29135,0.22644,0.2801,1.04736,1.02002,0.22488,0.22673
101_cs,CONF_0035,-0.3075,-0.21965,-0.27608,0.22647,0.2846,1.03552,1.03221,0.22887,0.22774
101_cs,CONF_0038,-0.3132,-0.22419,-0.25643,0.22633,0.28115,1.01767,1.0339,0.22951,0.22577
101_cs,CONF_0040,-0.27443,-0.22424,-0.28297,0.22594,0.27907,1.0351,1.01445,0.22467,0.2257
101_cs,CONF_0042,-0.25339,-0.22621,-0.30901,0.22774,0.2765,1.03867,1.005,0.22277,0.22679
101_cs,CONF_0058,-0.25617,-0.22472,-0.30785,0.22602,0.27749,1.04062,1.01764,0.22385,0.22763
101_cs,CONF_0070,-0.30421,-0.22383,-0.26474,0.22678,0.30237,1.03351,0.98462,0.22937,0.22735
101_cs,CONF_0081,-0.29215,-0.22181,-0.26952,0.22277,0.29229,1.01957,0.98525,0.22732,0.22828
101_cs,CONF_0102,-0.30451,-0.23307,-0.25024,0.22692,0.28703,0.98126,1.03822,0.2269,0.22523
101_cs,CONF_0113,-0.29667,-0.22272,-0.26657,0.22727,0.29656,1.01663,0.98741,0.22844,0.22745
101_cs,CONF_0227,-0.2718,-0.22156,-0.28951,0.22293,0.29201,0.98337,1.02113,0.22822,0.22721
101_cs,CONF_0267,-0.26906,-0.22117,-0.29867,0.22551,0.29972,0.98099,1.03189,0.22719,0.22782
101_cs,CONF_0275,-0.30175,-0.2295,-0.2562,0.22791,0.28865,0.98214,1.02626,0.22726,0.22507
101_cs,CONF_0291,-0.27563,-0.2305,-0.28195,0.2259,0.28926,1.05172,0.98352,0.22404,0.22627
101_cs,CONF_0299,-0.2555,-0.22223,-0.30977,0.22479,0.29163,0.99078,1.01944,0.22611,0.22828
101_cs,CONF_0300,-0.27013,-0.23025,-0.28589,0.22634,0.29145,1.04282,0.98351,0.224,0.22429
101_cs,CONF_0312,-0.26884,-0.23252,-0.27578,0.22654,0.28893,1.0283,0.98113,0.22319,0.22474
101_cs,CONF_0385,-0.27905,-0.22478,-0.28719,0.22765,0.29418,0.98543,1.01822,0.22793,0.23036
101_cs,CONF_0422,-0.23168,-0.24357,-0.30737,0.22924,0.29034,1.03082,0.97886,0.22229,0.22612
101_cs,CONF_0519,-0.30733,-0.22453,-0.26594,0.22707,0.29655,1.03465,0.98371,0.23024,0.22892
101_cs,CONF_0530,-0.28859,-0.22623,-0.27095,0.22844,0.29531,1.03411,0.96255,0.22914,0.22703
101_cs,CONF_0541,-0.27248,-0.22648,-0.27949,0.22458,0.28809,1.02408,0.9649,0.22881,0.22765
101_cs,CONF_0562,-0.24238,-0.23108,-0.30492,0.23136,0.28921,1.0201,0.96113,0.22249,0.22611
101_cs,CONF_0579,-0.24053,-0.23642,-0.31371,0.23059,0.2944,1.01879,0.99261,0.2236,0.2316
101_cs,CONF_0726,-0.26675,-0.23034,-0.28863,0.22745,0.29216,1.03038,0.98494,0.22354,0.22377
101_cs,CONF_0740,-0.23562,-0.23866,-0.30984,0.22975,0.28846,0.99915,0.98583,0.22387,0.23118
101_cs,CONF_0744,-0.23978,-0.23675,-0.31396,0.23079,0.29473,1.01833,0.99222,0.22342,0.23163
101_cs,CONF_0956,-0.22963,-0.24119,-0.31787,0.22979,0.28865,1.03975,0.96887,0.22356,0.22767
101_cs,CONF_1007,-0.26532,-0.22479,-0.30795,0.22696,0.29733,0.98334,1.03398,0.22921,0.23023
102_cs,CONF_0002,-0.29411,-0.22054,-0.27912,0.22409,0.2788,1.02928,1.03466,0.22776,0.22703
102_cs,CONF_0004,-0.30191,-0.21828,-0.28015,0.2258,0.28306,1.04147,1.03024,0.22814,0.22694
102_cs,CONF_0005,-0.26086,-0.22262,-0.30729,0.22755,0.28214,1.03747,1.01742,0.22519,0.2283
102_cs,CONF_0008,-0.27841,-0.21925,-0.29657,0.22862,0.28375,1.02939,1.02241,0.22692,0.228
102_cs,CONF_0013,-0.28967,-0.22112,-0.28235,0.22481,0.28455,1.0395,1.02834,0.22634,0.22581
102_cs,CONF_0014,-0.29149,-0.22465,-0.2696,0.22575,0.28022,1.02599,1.03041,0.22598,0.22453
102_cs,CONF_0017,-0.28968,-0.22109,-0.28235,0.22482,0.28457,1.03939,1.02834,0.22633,0.22581
102_cs,CONF_0022,-0.28893,-0.21918,-0.29161,0.22522,0.28788,1.04219,1.03453,0.22642,0.2269
102_cs,CONF_0027,-0.27722,-0.22254,-0.29232,0.22626,0.27993,1.04723,1.02012,0.22487,0.22676
102_cs,CONF_0028,-0.27645,-0.21966,-0.3073,0.22643,0.28441,1.03249,1.0354,0.22766,0.22877
102_cs,CONF_0030,-0.28867,-0.21924,-0.29183,0.22518,0.28792,1.04222,1.0346,0.22646,0.22695
102_cs,CONF_0033,-0.3075,-0.21944,-0.27629,0.22636,0.28439,1.03553,1.03259,0.22879,0.22777
102_cs,CONF_0035,-0.27985,-0.22292,-0.28848,0.22616,0.27863,1.05615,1.01448,0.22489,0.22689
102_cs,CONF_0036,-0.31297,-0.2242,-0.25746,0.22655,0.2807,1.01846,1.03411,0.22952,0.22589
102_cs,CONF_0039,-0.27429,-0.22403,-0.2835,0.22573,0.27895,1.03561,1.01441,0.22459,0.22584
102_cs,CONF_0040,-0.25294,-0.22635,-0.30878,0.22763,0.27682,1.03821,1.00435,0.22279,0.22675
102_cs,CONF_0068,-0.30401,-0.22363,-0.26498,0.22682,0.30203,1.03396,0.98461,0.2294,0.22729
102_cs,CONF_0078,-0.29305,-0.22424,-0.27133,0.22406,0.29319,1.02444,0.98711,0.22926,0.22858
102_cs,CONF_0098,-0.30468,-0.23302,-0.25036,0.22705,0.28701,0.981,1.03789,0.22697,0.22521
102_cs,CONF_0112,-0.29686,-0.22228,-0.26692,0.22729,0.29652,1.01665,0.98738,0.22838,0.22739
102_cs,CONF_0230,-0.28971,-0.2213,-0.27215,0.22275,0.29238,1.02063,0.98293,0.22723,0.22836
102_cs,CONF_0261,-0.2996,-0.22065,-0.2688,0.22532,0.29917,1.03155,0.98145,0.22788,0.22723
102_cs,CONF_0269,-0.25622,-0.22935,-0.30214,0.22796,0.28902,1.02647,0.9824,0.22514,0.22735
102_cs,CONF_0282,-0.27598,-0.23029,-0.28212,0.22593,0.28914,1.05226,0.98385,0.22392,0.22621
102_cs,CONF_0286,-0.25554,-0.22179,-0.31011,0.22456,0.29188,0.99079,1.01883,0.22621,0.22815
102_cs,CONF_0290,-0.27029,-0.23012,-0.28632,0.22631,0.29147,1.04328,0.98318,0.22405,0.22442
102_cs,CONF_0300,-0.26764,-0.23261,-0.27741,0.22671,0.28867,1.02879,0.98124,0.2232,0.22484
102_cs,CONF_0409,-0.23173,-0.24351,-0.30782,0.22919,0.29082,1.03098,0.97846,0.22235,0.22622
102_cs,CONF_0519,-0.28802,-0.22614,-0.2713,0.22819,0.29384,1.03524,0.96387,0.22911,0.22698
102_cs,CONF_0532,-0.27473,-0.22622,-0.27858,0.22462,0.28828,1.02454,0.96568,0.22885,0.2278
102_cs,CONF_0556,-0.24008,-0.23669,-0.31381,0.23079,0.29449,1.0186,0.9928,0.22351,0.23173
102_cs,CONF_0605,-0.30497,-0.23069,-0.24283,0.23125,0.28903,0.96106,1.02001,0.22629,0.2226
102_cs,CONF_0626,-0.266,-0.22461,-0.30707,0.22695,0.29681,0.98353,1.03419,0.22914,0.23016
102_cs,CONF_0711,-0.26698,-0.23044,-0.28877,0.22761,0.2918,1.03048,0.98529,0.22376,0.22381
102_cs,CONF_0713,-0.23322,-0.24029,-0.3102,0.22952,0.28773,1.00128,0.98583,0.22361,0.2308
102_cs,CONF_0934,-0.28669,-0.22989,-0.26977,0.22737,0.29211,0.98532,1.03075,0.22375,0.22364
102_cs,CONF_0939,-0.23024,-0.24088,-0.3177,0.22967,0.28923,1.03954,0.96849,0.22364,0.22768
103_cs,CONF_0007,-0.28116,-0.21575,-0.29175,0.22415,0.28108,1.03971,1.02032,0.22688,0.22867
103_cs,CONF_0032,-0.29422,-0.21699,-0.27721,0.22509,0.29579,1.03098,1.00398,0.22891,0.22748
103_cs,CONF_0036,-0.29413,-0.21499,-0.27809,0.22487,0.28371,1.01277,1.02281,0.22894,0.22773
103_cs,CONF_0038,-0.29446,-0.21793,-0.2714,0.22344,0.2932,1.02093,1.00133,0.22909,0.22724
103_cs,CONF_0059,-0.26178,-0.2291,-0.29319,0.22625,0.28889,1.02472,0.9962,0.22648,0.22749
103_cs,CONF_0063,-0.29517,-0.21871,-0.27399,0.22708,0.29436,1.02987,0.99752,0.2293,0.22834
103_cs,CONF_0067,-0.29564,-0.22184,-0.2649,0.22893,0.30048,1.0316,0.97688,0.22943,0.22799
103_cs,CONF_0068,-0.28772,-0.22316,-0.27051,0.22501,0.29334,1.0404,0.97794,0.22849,0.22879
103_cs,CONF_0077,-0.28577,-0.21827,-0.28521,0.22519,0.30097,1.03034,0.98985,0.22808,0.23062
103_cs,CONF_0081,-0.29291,-0.22002,-0.26714,0.22856,0.30047,1.00852,0.98223,0.22982,0.22774
103_cs,CONF_0103,-0.2832,-0.22227,-0.27029,0.2248,0.2887,1.03123,0.97863,0.22844,0.22795
103_cs,CONF_0108,-0.28302,-0.22229,-0.27051,0.22486,0.28868,1.03108,0.9787,0.22839,0.22797
103_cs,CONF_0122,-0.27857,-0.22096,-0.28902,0.22368,0.29682,1.0544,0.98197,0.22675,0.23048
103_cs,CONF_0163,-0.25865,-0.22734,-0.29812,0.22564,0.28366,1.05234,0.97486,0.22404,0.22857
103_cs,CONF_0164,-0.29436,-0.21966,-0.27022,0.22625,0.2978,1.01546,0.98106,0.22982,0.22894
103_cs,CONF_0173,-0.28688,-0.21654,-0.2771,0.22495,0.28507,1.01946,1.0085,0.22762,0.22741
103_cs,CONF_0280,-0.25801,-0.22597,-0.30154,0.22727,0.28727,1.03247,0.97147,0.22563,0.22908
103_cs,CONF_0376,-0.24013,-0.22966,-0.30616,0.22981,0.29693,1.0081,0.97482,0.22447,0.22952
103_cs,CONF_0421,-0.28072,-0.22559,-0.26876,0.22648,0.29398,0.9652,1.0284,0.22589,0.22376
103_cs,CONF_0423,-0.26022,-0.22701,-0.28991,0.22815,0.29027,1.01406,0.97849,0.22478,0.22718
103_cs,CONF_0491,-0.30753,-0.23132,-0.24688,0.22697,0.29392,0.99911,1.01989,0.22892,0.22597
103_cs,CONF_0594,-0.28663,-0.22108,-0.27291,0.22578,0.2929,0.99822,0.99537,0.22908,0.22881
103_cs,CONF_0640,-0.31097,-0.23591,-0.23711,0.2283,0.30473,0.998,0.98069,0.23136,0.22724
103_cs,CONF_0740,-0.26002,-0.22427,-0.28289,0.23002,0.3094,0.9737,0.96901,0.22892,0.23052
103_cs,CONF_0765,-0.26073,-0.22098,-0.29319,0.22851,0.30916,0.98616,0.96015,0.22712,0.23026
103_cs,CONF_0812,-0.29924,-0.22982,-0.24649,0.22558,0.29336,0.97315,1.00916,0.22771,0.22409
103_cs,CONF_0813,-0.2926,-0.22327,-0.26458,0.22883,0.3049,1.03056,0.95373,0.22896,0.22805
103_cs,CONF_0846,-0.29254,-0.22328,-0.26452,0.22881,0.30495,1.03047,0.95367,0.22895,0.22805
103_cs,CONF_0879,-0.25858,-0.22555,-0.30109,0.22719,0.28726,1.03228,0.97148,0.22563,0.22915
103_cs,CONF_0986,-0.24047,-0.22935,-0.30604,0.22983,0.29746,1.00747,0.97497,0.22445,0.22936
103_cs,CONF_1024,-0.27243,-0.22379,-0.28617,0.22478,0.29787,0.95833,1.03719,0.22944,0.2281
103_cs,CONF_1078,-0.27081,-0.22625,-0.27535,0.22592,0.29519,1.03563,0.94815,0.22538,0.22629
103_cs,CONF_1255,-0.30328,-0.22934,-0.24662,0.22849,0.29785,0.96902,0.98737,0.23068,0.2269
104_cs,CONF_0036,-0.29371,-0.21515,-0.27796,0.22499,0.2839,1.01223,1.02231,0.22893,0.2276
104_cs,CONF_0037,-0.2716,-0.21786,-0.29452,0.2235,0.29289,1.00063,1.02096,0.22729,0.22909
104_cs,CONF_0060,-0.26159,-0.22906,-0.29318,0.22621,0.28861,1.02435,0.99624,0.22661,0.22756
104_cs,CONF_0063,-0.29606,-0.21883,-0.27312,0.22716,0.29407,1.02972,0.99819,0.22942,0.22838
104_cs,CONF_0069,-0.28808,-0.22323,-0.27016,0.22501,0.29376,1.0398,0.97761,0.22853,0.22894
104_cs,CONF_0070,-0.29553,-0.22205,-0.26525,0.22904,0.29979,1.03268,0.97695,0.22949,0.22799
104_cs,CONF_0074,-0.27802,-0.22301,-0.27221,0.22931,0.28951,1.01721,0.98279,0.2279,0.22687
104_cs,CONF_0078,-0.28584,-0.21828,-0.28514,0.22519,0.30106,1.03041,0.98966,0.22823,0.23056
104_cs,CONF_0083,-0.29275,-0.21996,-0.26765,0.22851,0.30036,1.00928,0.98199,0.22993,0.22789
104_cs,CONF_0103,-0.28329,-0.22234,-0.27024,0.22487,0.28864,1.03114,0.97872,0.22845,0.22789
104_cs,CONF_0115,-0.27024,-0.22201,-0.2834,0.22467,0.2888,0.9784,1.03073,0.22791,0.22847
104_cs,CONF_0122,-0.27865,-0.22099,-0.28884,0.22385,0.29679,1.05434,0.98156,0.22677,0.2304
104_cs,CONF_0158,-0.25847,-0.22715,-0.29821,0.22554,0.28353,1.05223,0.97444,0.22409,0.22857
104_cs,CONF_0163,-0.29468,-0.21963,-0.27017,0.22624,0.29826,1.01531,0.98092,0.22984,0.22895
104_cs,CONF_0275,-0.25826,-0.22585,-0.30132,0.22719,0.28696,1.03246,0.97231,0.22579,0.22913
104_cs,CONF_0336,-0.27146,-0.21791,-0.29454,0.22349,0.29302,1.00077,1.02064,0.22736,0.22908
104_cs,CONF_0370,-0.24059,-0.22908,-0.30579,0.22986,0.2977,1.00681,0.97522,0.22433,0.22935
104_cs,CONF_0379,-0.26762,-0.22604,-0.28115,0.22658,0.2936,1.027,0.96585,0.22372,0.22594
104_cs,CONF_0419,-0.26027,-0.22721,-0.28958,0.22814,0.28998,1.01354,0.97827,0.22485,0.22726
104_cs,CONF_0502,-0.24683,-0.23164,-0.30759,0.22706,0.29379,1.01991,0.99941,0.22598,0.2291
104_cs,CONF_0584,-0.28704,-0.22122,-0.27257,0.22578,0.29329,0.99775,0.99573,0.22933,0.22866
104_cs,CONF_0687,-0.23657,-0.23622,-0.31111,0.22835,0.30506,0.98005,0.99754,0.22714,0.23133
104_cs,CONF_0722,-0.28309,-0.22425,-0.26072,0.23009,0.3086,0.97016,0.97363,0.23063,0.22909
104_cs,CONF_0755,-0.25997,-0.22113,-0.29359,0.22847,0.3092,0.98626,0.96021,0.22709,0.23038
104_cs,CONF_0780,-0.24622,-0.2297,-0.29981,0.22556,0.29354,1.0089,0.973,0.22421,0.22774
104_cs,CONF_0812,-0.29554,-0.22208,-0.265,0.22905,0.29989,1.03219,0.97707,0.2295,0.22799
104_cs,CONF_0828,-0.29282,-0.2234,-0.26435,0.22887,0.30477,1.03082,0.95373,0.22916,0.22805
104_cs,CONF_0858,-0.25824,-0.22571,-0.30133,0.22717,0.28702,1.03248,0.97215,0.22577,0.2291
104_cs,CONF_0967,-0.24042,-0.22932,-0.30601,0.23,0.29752,1.0069,0.97521,0.22433,0.22938
104_cs,CONF_1032,-0.28637,-0.22394,-0.27259,0.22499,0.29789,1.03718,0.95816,0.22826,0.22936
104_cs,CONF_1043,-0.28056,-0.21977,-0.2723,0.22489,0.2903,1.0135,0.97711,0.22699,0.22714
104_cs,CONF_1200,-0.29005,-0.22717,-0.26025,0.22822,0.28973,0.97849,1.01389,0.22728,0.22483
104_cs,CONF_1230,-0.30397,-0.2293,-0.24666,0.22834,0.29825,0.96904,0.98716,0.23071,0.22712
105_cs,CONF_0001,-0.28982,-0.22476,-0.22934,0.22892,0.29541,1.00009,1.01229,0.23195,0.22681
105_cs,CONF_0004,-0.28018,-0.23345,-0.23425,0.2266,0.27779,1.00458,1.02075,0.23312,0.22582
105_cs,CONF_0005,-0.21611,-0.23294,-0.2926,0.2269,0.2858,1.01692,1.00757,0.22165,0.23331
105_cs,CONF_0007,-0.28008,-0.23391,-0.23379,0.22661,0.27764,1.00451,1.0207,0.23309,0.22602
105_cs,CONF_0010,-0.28978,-0.22478,-0.22932,0.22891,0.29539,1.00002,1.0123,0.23199,0.22681
105_cs,CONF_0012,-0.21573,-0.23332,-0.29288,0.22708,0.28557,1.01702,1.0076,0.22162,0.23332
105_cs,CONF_0013,-0.21607,-0.23313,-0.29245,0.22696,0.28591,1.01627,1.0074,0.22172,0.23322
105_cs,CONF_0014,-0.22952,-0.22459,-0.28977,0.22875,0.29545,1.01218,1.00024,0.22678,0.2319
106_cs,CONF_0003,-0.28962,-0.22447,-0.22931,0.22876,0.29536,0.99999,1.01179,0.23187,0.22683
106_cs,CONF_0004,-0.27979,-0.23367,-0.23466,0.22662,0.27769,1.00479,1.02057,0.23303,0.22583
106_cs,CONF_0005,-0.29242,-0.23335,-0.21599,0.22705,0.28539,1.00758,1.01709,0.2332,0.22158
106_cs,CONF_0007,-0.2336,-0.23388,-0.28056,0.22681,0.27742,1.02139,1.00435,0.22577,0.2332
106_cs,CONF_0010,-0.28951,-0.22433,-0.22948,0.22873,0.29502,1.0,1.01247,0.23189,0.22681
106_cs,CONF_0011,-0.29272,-0.23287,-0.2163,0.22689,0.2857,1.00769,1.01722,0.23322,0.2218
106_cs,CONF_0012,-0.29283,-0.23285,-0.21617,0.22684,0.28563,1.00772,1.01735,0.23324,0.22175
106_cs,CONF_0013,-0.28991,-0.22453,-0.22934,0.22893,0.29509,1.00024,1.01265,0.23189,0.22681
107_cs,CONF_0003,-0.27844,-0.21621,-0.29,0.22606,0.2918,0.95627,0.971,0.2288,0.22907
107_cs,CONF_0004,-0.27196,-0.21681,-0.2922,0.22669,0.3001,0.94774,0.95153,0.22978,0.23078
107_cs,CONF_0007,-0.27001,-0.21819,-0.29006,0.22723,0.30003,0.96537,0.93274,0.22884,0.22993
107_cs,CONF_0009,-0.28106,-0.21854,-0.28166,0.22674,0.29456,0.93981,0.96417,0.22814,0.22828
107_cs,CONF_0010,-0.26722,-0.21913,-0.29022,0.22786,0.29662,0.95071,0.9457,0.22811,0.22926
107_cs,CONF_0015,-0.27041,-0.21952,-0.28248,0.22617,0.30233,0.93223,0.94316,0.22928,0.2292
107_cs,CONF_0020,-0.2701,-0.2195,-0.28284,0.22619,0.30239,0.93226,0.943,0.22924,0.22923
107_cs,CONF_0024,-0.2666,-0.21959,-0.29814,0.22885,0.28785,0.95774,0.95239,0.22747,0.22944
107_cs,CONF_0026,-0.26829,-0.21847,-0.28528,0.22677,0.29907,0.9513,0.92736,0.22971,0.23032
107_cs,CONF_0027,-0.27888,-0.22068,-0.27448,0.22667,0.29496,0.95857,0.94367,0.22842,0.22794
107_cs,CONF_0030,-0.26726,-0.22274,-0.28958,0.22867,0.29645,0.95264,0.93062,0.22705,0.22866
107_cs,CONF_0032,-0.26539,-0.21973,-0.29767,0.22895,0.29405,0.95197,0.93357,0.22868,0.23105
107_cs,CONF_0033,-0.267,-0.21916,-0.29024,0.22786,0.29651,0.95106,0.94586,0.22809,0.22933
107_cs,CONF_0034,-0.27565,-0.22055,-0.27812,0.22748,0.29416,0.95628,0.94393,0.22774,0.22762
107_cs,CONF_0035,-0.26302,-0.22178,-0.2959,0.22647,0.29837,0.94528,0.93659,0.22873,0.23206
107_cs,CONF_0044,-0.27623,-0.2224,-0.27396,0.22629,0.29945,0.95444,0.92773,0.23107,0.22877
107_cs,CONF_0045,-0.26437,-0.22247,-0.28646,0.22839,0.29972,0.93732,0.95429,0.22778,0.22886
107_cs,CONF_0052,-0.26413,-0.21884,-0.2955,0.22828,0.29652,0.95334,0.93437,0.22868,0.2309
107_cs,CONF_0054,-0.25028,-0.22371,-0.30612,0.22814,0.29822,0.9519,0.91733,0.22789,0.23225
107_cs,CONF_0055,-0.27065,-0.21999,-0.29148,0.22644,0.30156,0.9382,0.95428,0.22878,0.23114
107_cs,CONF_0058,-0.26849,-0.22288,-0.28816,0.22866,0.29348,0.94114,0.94558,0.22675,0.22787
107_cs,CONF_0060,-0.2503,-0.22282,-0.30917,0.22791,0.29013,0.96049,0.94385,0.22649,0.23077
107_cs,CONF_0063,-0.27006,-0.21874,-0.28922,0.22755,0.29599,0.95163,0.9397,0.22831,0.22914
107_cs,CONF_0066,-0.2656,-0.22047,-0.29747,0.22678,0.29477,0.95501,0.95643,0.22826,0.23099
107_cs,CONF_0067,-0.26365,-0.22465,-0.28519,0.22908,0.29671,0.92577,0.92461,0.22817,0.22947
107_cs,CONF_0068,-0.2643,-0.22255,-0.28641,0.2284,0.29974,0.93711,0.9544,0.2278,0.22883
107_cs,CONF_0075,-0.25923,-0.22273,-0.28963,0.22863,0.3051,0.92703,0.9286,0.22881,0.23008
107_cs,CONF_0096,-0.27028,-0.22273,-0.2751,0.2264,0.30288,0.93343,0.92257,0.23008,0.22944
107_cs,CONF_0100,-0.26958,-0.22342,-0.27481,0.22635,0.29916,0.93124,0.92579,0.2306,0.22849
107_cs,CONF_0103,-0.25162,-0.22384,-0.30434,0.22827,0.29972,0.93379,0.93106,0.22717,0.23179
107_cs,CONF_0113,-0.26321,-0.2221,-0.29335,0.22802,0.2952,0.93827,0.94621,0.22749,0.22994
107_cs,CONF_0144,-0.26844,-0.2227,-0.28857,0.22866,0.29322,0.94155,0.94555,0.22674,0.22794
107_cs,CONF_0145,-0.25999,-0.22353,-0.28874,0.22792,0.30406,0.93151,0.92203,0.22887,0.2316
107_cs,CONF_0167,-0.25381,-0.22406,-0.29527,0.22867,0.30295,0.94903,0.90972,0.22879,0.23246
107_cs,CONF_0170,-0.25639,-0.22428,-0.29485,0.22843,0.29583,0.93979,0.92591,0.22866,0.23119
107_cs,CONF_0197,-0.24898,-0.22627,-0.29682,0.23057,0.30535,0.93382,0.90046,0.22987,0.23359
107_cs,CONF_0206,-0.27066,-0.22001,-0.29159,0.22652,0.30154,0.93823,0.95414,0.22877,0.23121
107_cs,CONF_0224,-0.24629,-0.22766,-0.30376,0.23014,0.30502,0.94341,0.91096,0.22766,0.2329
107_cs,CONF_0378,-0.26036,-0.22248,-0.29742,0.22844,0.30108,0.94501,0.93991,0.22785,0.23222
107_cs,CONF_0394,-0.25044,-0.2228,-0.30938,0.22794,0.29,0.96063,0.94368,0.22657,0.23079
108_cs,CONF_0003,-0.27861,-0.21605,-0.28977,0.22605,0.29157,0.95632,0.97132,0.22879,0.2291
108_cs,CONF_0004,-0.27216,-0.21672,-0.29216,0.2267,0.30016,0.94761,0.95169,0.22984,0.23082
108_cs,CONF_0007,-0.27,-0.21813,-0.29007,0.22725,0.29992,0.9652,0.93326,0.22882,0.23005
108_cs,CONF_0009,-0.28076,-0.21836,-0.28156,0.22658,0.2944,0.93953,0.9645,0.22814,0.22818
108_cs,CONF_0010,-0.2675,-0.21926,-0.29017,0.2279,0.29632,0.95069,0.9461,0.22812,0.2294
108_cs,CONF_0015,-0.26997,-0.21935,-0.28263,0.226,0.30225,0.93252,0.94263,0.22927,0.22916
108_cs,CONF_0020,-0.27,-0.21936,-0.28267,0.22604,0.30231,0.93224,0.94259,0.2293,0.22916
108_cs,CONF_0024,-0.26717,-0.21957,-0.29764,0.22877,0.28787,0.95759,0.95251,0.2275,0.22949
108_cs,CONF_0026,-0.26801,-0.21843,-0.28498,0.22671,0.29929,0.95094,0.92691,0.22983,0.23047
108_cs,CONF_0027,-0.27806,-0.22062,-0.27515,0.22677,0.29462,0.95785,0.94414,0.22827,0.22792
