Ligand,Conformer,LUMO+1,LUMO,HOMO,HOMO-1,HOMO-2,HOMO-3,dipole(debye),trace,anisotropy
12_cs,CONF_0019,-2.082,-2.998,-5.201,-5.315,-5.507,-5.922,1.4809,-233.347863,19.537736
12_cs,CONF_0020,-2.082,-2.998,-5.201,-5.315,-5.507,-5.922,1.4787,-233.343539,19.475898
12_cs,CONF_0029,-2.136,-2.983,-5.208,-5.420,-5.534,-5.897,1.6708,-232.524139,20.296745
12_cs,CONF_0040,-2.081,-2.932,-5.181,-5.413,-5.520,-5.893,0.9980,-233.038254,15.191572
12_cs,CONF_0044,-2.082,-2.932,-5.181,-5.413,-5.520,-5.893,0.9961,-233.043631,15.243990
12_cs,CONF_0045,-2.081,-2.933,-5.181,-5.412,-5.520,-5.894,1.0001,-233.036495,15.313958
12_cs,CONF_0047,-2.081,-2.933,-5.181,-5.412,-5.520,-5.893,1.0016,-233.036906,15.293299
12_cs,CONF_0049,-2.081,-2.932,-5.180,-5.412,-5.520,-5.893,1.0016,-233.032400,15.148982
12_cs,CONF_0060,-2.080,-3.000,-5.200,-5.313,-5.508,-5.923,1.4804,-233.360651,19.502770
12_cs,CONF_0062,-2.081,-3.000,-5.200,-5.313,-5.508,-5.922,1.4818,-233.367325,19.460936
12_cs,CONF_0064,-2.081,-3.000,-5.200,-5.313,-5.508,-5.922,1.4812,-233.358851,19.497513
12_cs,CONF_0069,-2.081,-2.999,-5.199,-5.314,-5.508,-5.922,1.4767,-233.364779,19.429647
12_cs,CONF_0071,-2.081,-2.999,-5.200,-5.314,-5.508,-5.922,1.4830,-233.357834,19.364475
12_cs,CONF_0076,-2.081,-3.000,-5.200,-5.313,-5.508,-5.922,1.4857,-233.361458,19.450577
12_cs,CONF_0077,-2.230,-2.900,-5.203,-5.409,-5.496,-5.863,1.0957,-233.768907,19.956962
12_cs,CONF_0081,-2.231,-2.900,-5.203,-5.409,-5.496,-5.864,1.0976,-233.752451,19.924554
12_cs,CONF_0085,-2.230,-2.900,-5.204,-5.409,-5.496,-5.864,1.0973,-233.763991,20.065682
131_cs,CONF_0001,-1.970,-2.763,-5.367,-5.784,-5.934,-6.211,3.3647,-188.333604,34.622108
131_cs,CONF_0002,-2.034,-2.746,-5.412,-5.794,-5.976,-6.201,2.9356,-187.566639,40.969948
131_cs,CONF_0004,-1.986,-2.805,-5.427,-5.824,-5.841,-6.196,2.2701,-187.813399,25.595058
131_cs,CONF_0005,-1.960,-2.876,-5.472,-5.770,-5.980,-6.134,2.8265,-186.953164,32.874065
131_cs,CONF_0006,-2.130,-2.723,-5.399,-5.865,-5.948,-6.127,2.8218,-187.097288,44.323563
131_cs,CONF_0008,-1.953,-2.877,-5.446,-5.805,-5.922,-6.184,2.8010,-186.778579,34.316260
131_cs,CONF_0009,-2.129,-2.721,-5.400,-5.865,-5.948,-6.126,2.8129,-187.102598,44.379452
131_cs,CONF_0011,-2.067,-2.808,-5.387,-5.873,-5.980,-6.212,2.6680,-186.405334,44.896210
131_cs,CONF_0014,-1.957,-2.748,-5.399,-5.731,-5.832,-6.163,2.9941,-188.730995,26.483864
131_cs,CONF_0016,-1.959,-2.876,-5.471,-5.769,-5.979,-6.132,2.8371,-186.969100,32.880070
131_cs,CONF_0027,-2.004,-2.879,-5.371,-5.854,-5.901,-6.221,2.2363,-187.489737,31.109444
131_cs,CONF_0029,-2.075,-2.715,-5.425,-5.760,-5.943,-6.217,2.6658,-186.750202,47.079065
131_cs,CONF_0032,-1.962,-2.822,-5.320,-5.757,-5.914,-6.182,2.9749,-188.672060,26.670420
131_cs,CONF_0034,-2.005,-2.883,-5.370,-5.854,-5.900,-6.222,2.2152,-187.490924,31.291568
131_cs,CONF_0036,-1.970,-2.830,-5.458,-5.842,-5.998,-6.212,2.6466,-186.497948,36.459331
131_cs,CONF_0044,-2.085,-2.930,-5.298,-5.847,-5.925,-6.237,3.3922,-187.193128,29.746854
131_cs,CONF_0050,-1.990,-2.834,-5.301,-5.726,-5.922,-6.247,3.4489,-188.322047,28.278180
131_cs,CONF_0060,-2.023,-2.924,-5.337,-5.891,-5.936,-6.218,1.9476,-187.644622,29.596005
131_cs,CONF_0061,-2.042,-3.059,-5.321,-5.835,-5.934,-6.213,3.0905,-187.141434,26.962620
131_cs,CONF_0072,-1.989,-2.832,-5.303,-5.725,-5.923,-6.245,3.4494,-188.337243,28.236250
131_cs,CONF_0088,-1.949,-2.877,-5.445,-5.805,-5.921,-6.182,2.7786,-186.829002,34.270204
131_cs,CONF_0095,-2.039,-3.057,-5.319,-5.833,-5.933,-6.212,3.0891,-187.197062,26.711245
131_cs,CONF_0100,-2.038,-3.056,-5.315,-5.833,-5.932,-6.215,3.0935,-187.244492,26.487497
131_cs,CONF_0101,-1.991,-2.835,-5.299,-5.726,-5.921,-6.246,3.4479,-188.331462,28.260768
131_cs,CONF_0113,-2.038,-3.056,-5.316,-5.832,-5.932,-6.210,3.0939,-187.246372,26.667589
131_cs,CONF_0121,-2.076,-2.715,-5.425,-5.761,-5.943,-6.218,2.6714,-186.741702,47.152558
131_cs,CONF_0122,-2.075,-2.716,-5.425,-5.761,-5.942,-6.219,2.6714,-186.736660,47.163551
131_cs,CONF_0123,-2.075,-2.716,-5.424,-5.760,-5.942,-6.217,2.6666,-186.747418,47.131523
131_cs,CONF_0125,-2.041,-3.057,-5.317,-5.834,-5.934,-6.218,3.0890,-187.167095,26.595225
131_cs,CONF_0136,-2.086,-2.932,-5.298,-5.850,-5.926,-6.241,3.3932,-187.162158,29.779138
131_cs,CONF_0139,-2.085,-2.929,-5.298,-5.849,-5.925,-6.240,3.3970,-187.177549,29.709328
132_cs,CONF_0001,-1.973,-2.760,-5.367,-5.783,-5.935,-6.214,3.3490,-188.336134,35.184930
132_cs,CONF_0002,-2.036,-2.744,-5.412,-5.795,-5.976,-6.200,2.9294,-187.538718,41.163617
132_cs,CONF_0004,-2.036,-2.744,-5.413,-5.795,-5.976,-6.198,2.9266,-187.524702,41.210318
132_cs,CONF_0005,-1.987,-2.808,-5.425,-5.823,-5.841,-6.197,2.2638,-187.820639,25.531310
132_cs,CONF_0006,-1.962,-2.875,-5.473,-5.769,-5.979,-6.135,2.8267,-186.940299,32.848996
132_cs,CONF_0007,-2.129,-2.721,-5.400,-5.865,-5.949,-6.127,2.8252,-187.088923,44.263638
132_cs,CONF_0008,-1.986,-2.808,-5.428,-5.824,-5.842,-6.197,2.2557,-187.804828,25.618107
132_cs,CONF_0009,-2.065,-2.807,-5.386,-5.872,-5.979,-6.211,2.6891,-186.439304,44.811027
132_cs,CONF_0010,-1.962,-2.877,-5.473,-5.770,-5.980,-6.137,2.8262,-186.926182,32.958937
132_cs,CONF_0012,-1.952,-2.877,-5.445,-5.806,-5.922,-6.185,2.8018,-186.785323,34.271134
132_cs,CONF_0016,-1.956,-2.747,-5.402,-5.733,-5.832,-6.161,2.9868,-188.713803,26.414523
132_cs,CONF_0019,-2.065,-2.809,-5.385,-5.873,-5.979,-6.211,2.6780,-186.421586,44.820958
132_cs,CONF_0021,-2.004,-2.885,-5.370,-5.854,-5.900,-6.222,2.2113,-187.497112,31.181189
132_cs,CONF_0023,-1.961,-2.823,-5.322,-5.759,-5.915,-6.182,2.9771,-188.627830,26.683535
132_cs,CONF_0033,-2.076,-2.714,-5.424,-5.761,-5.944,-6.217,2.6668,-186.742466,47.015340
132_cs,CONF_0037,-2.005,-2.888,-5.370,-5.856,-5.900,-6.223,2.2096,-187.467144,30.927209
132_cs,CONF_0038,-2.002,-2.879,-5.376,-5.854,-5.903,-6.221,2.2185,-187.426656,31.676873
132_cs,CONF_0040,-1.971,-2.830,-5.460,-5.843,-5.999,-6.213,2.6404,-186.490357,36.400052
132_cs,CONF_0043,-2.086,-2.931,-5.301,-5.849,-5.927,-6.243,3.3758,-187.133461,29.748994
132_cs,CONF_0045,-2.086,-2.932,-5.300,-5.850,-5.927,-6.243,3.3776,-187.130881,29.761170
132_cs,CONF_0047,-1.989,-2.833,-5.303,-5.725,-5.923,-6.246,3.4307,-188.331704,28.325181
132_cs,CONF_0048,-2.086,-2.931,-5.300,-5.850,-5.927,-6.243,3.3768,-187.135010,29.784518
132_cs,CONF_0056,-2.021,-2.924,-5.338,-5.891,-5.934,-6.217,1.9465,-187.640975,29.702252
132_cs,CONF_0062,-2.087,-2.930,-5.301,-5.849,-5.927,-6.243,3.3725,-187.137677,29.710451
132_cs,CONF_0065,-2.047,-2.838,-5.331,-5.776,-5.895,-6.234,3.0592,-187.198104,42.414472
132_cs,CONF_0067,-2.085,-2.932,-5.300,-5.849,-5.926,-6.242,3.3799,-187.159255,29.810814
132_cs,CONF_0083,-1.989,-2.834,-5.303,-5.725,-5.923,-6.247,3.4307,-188.326521,28.348000
132_cs,CONF_0122,-1.952,-2.877,-5.445,-5.805,-5.922,-6.183,2.8006,-186.786502,34.297197
132_cs,CONF_0162,-2.087,-2.932,-5.298,-5.850,-5.927,-6.243,3.3848,-187.154939,29.761026
132_cs,CONF_0171,-2.074,-2.714,-5.424,-5.760,-5.942,-6.217,2.6665,-186.763708,47.100810
132_cs,CONF_0173,-2.074,-2.715,-5.424,-5.760,-5.942,-6.217,2.6671,-186.762305,47.088979
132_cs,CONF_0180,-2.076,-2.717,-5.425,-5.763,-5.945,-6.220,2.6524,-186.666046,47.285041
132_cs,CONF_0193,-2.086,-2.933,-5.298,-5.851,-5.927,-6.245,3.3901,-187.151965,29.767075
132_cs,CONF_0205,-1.877,-2.984,-5.374,-5.729,-5.931,-6.170,2.8606,-187.322895,28.511830
132_cs,CONF_0206,-2.022,-2.926,-5.335,-5.893,-5.934,-6.219,1.9508,-187.654040,29.689905
132_cs,CONF_0211,-2.085,-2.933,-5.297,-5.850,-5.927,-6.243,3.3924,-187.180261,29.748440
133_cs,CONF_0002,-2.140,-2.792,-5.356,-5.421,-5.615,-5.725,2.8858,-219.414880,16.848684
133_cs,CONF_0004,-2.022,-2.840,-5.296,-5.412,-5.624,-5.776,3.3419,-219.002549,13.437754
133_cs,CONF_0005,-2.020,-2.901,-5.204,-5.423,-5.618,-5.748,3.6290,-219.472890,14.561118
133_cs,CONF_0010,-2.138,-2.790,-5.357,-5.422,-5.615,-5.725,2.8867,-219.423494,16.795002
133_cs,CONF_0022,-2.021,-2.903,-5.204,-5.422,-5.617,-5.748,3.6317,-219.422744,14.644618
133_cs,CONF_0024,-2.019,-2.842,-5.297,-5.412,-5.624,-5.778,3.3523,-219.009286,13.411682
133_cs,CONF_0033,-2.136,-2.790,-5.355,-5.415,-5.608,-5.721,2.9030,-219.501689,16.870488
133_cs,CONF_0037,-2.017,-2.898,-5.204,-5.423,-5.617,-5.748,3.6184,-219.499641,14.591763
133_cs,CONF_0039,-2.018,-2.901,-5.202,-5.423,-5.618,-5.748,3.6273,-219.494296,14.635070
133_cs,CONF_0040,-2.021,-2.899,-5.205,-5.422,-5.618,-5.747,3.6281,-219.473448,14.439889
133_cs,CONF_0052,-2.137,-2.790,-5.348,-5.414,-5.608,-5.719,2.8939,-219.584481,17.028635
133_cs,CONF_0056,-2.020,-2.838,-5.295,-5.412,-5.623,-5.775,3.3427,-219.035342,13.430437
134_cs,CONF_0003,-2.139,-2.791,-5.359,-5.423,-5.615,-5.725,2.8811,-219.403760,16.746067
134_cs,CONF_0004,-2.023,-2.839,-5.297,-5.412,-5.623,-5.775,3.3468,-219.019149,13.387785
134_cs,CONF_0005,-2.022,-2.901,-5.205,-5.422,-5.618,-5.749,3.6345,-219.417296,14.575663
134_cs,CONF_0012,-2.137,-2.789,-5.357,-5.422,-5.614,-5.724,2.8846,-219.439475,16.686925
134_cs,CONF_0020,-2.019,-2.838,-5.299,-5.414,-5.625,-5.777,3.3357,-219.017974,13.242928
134_cs,CONF_0024,-2.020,-2.898,-5.206,-5.423,-5.617,-5.748,3.6272,-219.454899,14.577137
134_cs,CONF_0035,-2.136,-2.789,-5.355,-5.416,-5.609,-5.721,2.8931,-219.488162,16.708485
134_cs,CONF_0037,-2.020,-2.901,-5.205,-5.422,-5.617,-5.748,3.6201,-219.438625,14.711961
134_cs,CONF_0048,-2.147,-2.806,-5.296,-5.418,-5.601,-5.699,2.8100,-220.017709,19.032641
135_cs,CONF_0002,-2.171,-2.852,-5.335,-5.601,-5.873,-5.921,1.5439,-238.902229,44.686538
135_cs,CONF_0006,-2.172,-2.853,-5.334,-5.601,-5.873,-5.921,1.5473,-238.895802,44.698602
135_cs,CONF_0007,-2.170,-2.854,-5.333,-5.601,-5.872,-5.922,1.5782,-238.891157,44.839038
135_cs,CONF_0010,-2.171,-2.853,-5.333,-5.601,-5.872,-5.922,1.5739,-238.882731,44.797808
135_cs,CONF_0013,-2.081,-2.855,-5.339,-5.627,-5.854,-5.900,0.9882,-239.013422,34.803565
135_cs,CONF_0014,-2.081,-2.853,-5.339,-5.627,-5.855,-5.900,0.9785,-239.017426,34.785105
135_cs,CONF_0015,-2.080,-2.854,-5.338,-5.626,-5.854,-5.899,0.9808,-239.043797,34.809527
135_cs,CONF_0016,-2.082,-2.854,-5.339,-5.627,-5.854,-5.900,0.9848,-238.984364,34.795054
135_cs,CONF_0017,-2.060,-2.918,-5.249,-5.623,-5.875,-5.931,1.2264,-239.231678,35.337538
135_cs,CONF_0018,-2.060,-2.918,-5.249,-5.623,-5.875,-5.931,1.2266,-239.225410,35.328154
135_cs,CONF_0019,-2.060,-2.918,-5.248,-5.623,-5.875,-5.931,1.2280,-239.228458,35.299472
135_cs,CONF_0020,-2.061,-2.917,-5.249,-5.623,-5.875,-5.931,1.2207,-239.220668,35.351400
135_cs,CONF_0021,-2.080,-2.852,-5.340,-5.626,-5.855,-5.899,0.9881,-239.023962,34.853519
135_cs,CONF_0022,-2.142,-2.891,-5.368,-5.573,-5.863,-5.951,1.1706,-238.356917,39.104040
135_cs,CONF_0023,-2.143,-2.891,-5.368,-5.574,-5.863,-5.951,1.1642,-238.336416,39.162574
135_cs,CONF_0024,-2.143,-2.891,-5.368,-5.573,-5.863,-5.952,1.1710,-238.345481,39.138940
135_cs,CONF_0025,-2.142,-2.890,-5.368,-5.573,-5.862,-5.951,1.1678,-238.364302,39.083564
135_cs,CONF_0030,-2.081,-2.854,-5.339,-5.628,-5.854,-5.901,0.9811,-239.006243,34.768934
135_cs,CONF_0031,-2.081,-2.853,-5.339,-5.628,-5.855,-5.900,0.9826,-239.004697,34.791038
135_cs,CONF_0032,-2.080,-2.855,-5.339,-5.628,-5.855,-5.901,0.9876,-239.012062,34.812951
135_cs,CONF_0038,-2.171,-2.852,-5.335,-5.601,-5.872,-5.921,1.5453,-238.899578,44.692228
135_cs,CONF_0039,-2.171,-2.853,-5.334,-5.601,-5.872,-5.922,1.5620,-238.878184,44.778815
135_cs,CONF_0040,-2.171,-2.853,-5.334,-5.601,-5.873,-5.921,1.5442,-238.892762,44.668915
135_cs,CONF_0042,-2.170,-2.853,-5.333,-5.602,-5.872,-5.922,1.5622,-238.880246,44.774481
135_cs,CONF_0043,-2.060,-2.918,-5.249,-5.624,-5.875,-5.931,1.2213,-239.211948,35.349592
135_cs,CONF_0044,-2.062,-2.918,-5.250,-5.624,-5.876,-5.931,1.2130,-239.181600,35.409924
135_cs,CONF_0045,-2.061,-2.918,-5.250,-5.624,-5.876,-5.931,1.2148,-239.186764,35.375053
135_cs,CONF_0046,-2.061,-2.918,-5.250,-5.625,-5.876,-5.931,1.2119,-239.171423,35.370199
135_cs,CONF_0047,-2.062,-2.917,-5.251,-5.624,-5.876,-5.932,1.2148,-239.202571,35.423692
135_cs,CONF_0049,-2.169,-2.854,-5.334,-5.601,-5.873,-5.920,1.5501,-238.894964,44.737670
135_cs,CONF_0050,-2.169,-2.854,-5.334,-5.601,-5.873,-5.920,1.5503,-238.894491,44.748442
135_cs,CONF_0052,-2.080,-2.853,-5.338,-5.625,-5.853,-5.899,0.9708,-239.070308,34.795142
135_cs,CONF_0053,-2.080,-2.853,-5.338,-5.625,-5.853,-5.899,0.9769,-239.064474,34.821600
136_cs,CONF_0009,-2.171,-2.854,-5.333,-5.601,-5.872,-5.922,1.5554,-238.887029,44.736480
136_cs,CONF_0010,-2.171,-2.854,-5.333,-5.601,-5.872,-5.922,1.5558,-238.882261,44.746614
136_cs,CONF_0011,-2.171,-2.853,-5.334,-5.601,-5.872,-5.922,1.5526,-238.878108,44.757054
136_cs,CONF_0012,-2.171,-2.854,-5.333,-5.601,-5.872,-5.921,1.5556,-238.886020,44.772633
136_cs,CONF_0013,-2.080,-2.854,-5.337,-5.625,-5.854,-5.899,0.9983,-239.034660,34.816019
136_cs,CONF_0014,-2.080,-2.853,-5.338,-5.625,-5.854,-5.899,0.9844,-239.056486,34.831994
136_cs,CONF_0015,-2.080,-2.853,-5.338,-5.626,-5.854,-5.899,0.9869,-239.046492,34.800908
136_cs,CONF_0016,-2.081,-2.853,-5.340,-5.626,-5.855,-5.899,0.9844,-239.009896,34.902295
136_cs,CONF_0017,-2.061,-2.919,-5.250,-5.624,-5.876,-5.931,1.2269,-239.184153,35.382719
136_cs,CONF_0018,-2.061,-2.917,-5.251,-5.624,-5.876,-5.932,1.2181,-239.188193,35.416804
136_cs,CONF_0019,-2.062,-2.919,-5.250,-5.624,-5.876,-5.931,1.2259,-239.182515,35.394446
136_cs,CONF_0020,-2.062,-2.919,-5.249,-5.624,-5.876,-5.931,1.2238,-239.179549,35.376486
136_cs,CONF_0021,-2.142,-2.891,-5.368,-5.573,-5.862,-5.951,1.1651,-238.349582,39.106874
136_cs,CONF_0022,-2.141,-2.892,-5.367,-5.573,-5.862,-5.951,1.1690,-238.347741,39.102053
136_cs,CONF_0023,-2.143,-2.889,-5.368,-5.573,-5.862,-5.951,1.1496,-238.343206,39.182093
136_cs,CONF_0024,-2.134,-2.893,-5.363,-5.571,-5.861,-5.948,1.1868,-238.465415,38.898564
136_cs,CONF_0029,-2.080,-2.855,-5.340,-5.627,-5.854,-5.900,0.9797,-239.024174,34.791383
136_cs,CONF_0030,-2.080,-2.855,-5.340,-5.627,-5.854,-5.900,0.9839,-239.014751,34.821933
136_cs,CONF_0031,-2.080,-2.854,-5.340,-5.627,-5.854,-5.900,0.9827,-239.006341,34.847401
136_cs,CONF_0032,-2.080,-2.854,-5.340,-5.627,-5.854,-5.900,0.9863,-239.009102,34.831370
136_cs,CONF_0037,-2.171,-2.854,-5.334,-5.601,-5.872,-5.921,1.5486,-238.905206,44.746854
136_cs,CONF_0038,-2.170,-2.854,-5.334,-5.601,-5.872,-5.922,1.5641,-238.894057,44.746435
136_cs,CONF_0039,-2.171,-2.854,-5.334,-5.601,-5.872,-5.922,1.5552,-238.874151,44.780896
136_cs,CONF_0040,-2.061,-2.919,-5.250,-5.624,-5.876,-5.931,1.2299,-239.202460,35.420855
136_cs,CONF_0041,-2.061,-2.919,-5.250,-5.624,-5.876,-5.931,1.2337,-239.210345,35.390875
136_cs,CONF_0042,-2.061,-2.918,-5.251,-5.624,-5.876,-5.932,1.2275,-239.194729,35.419947
136_cs,CONF_0043,-2.061,-2.919,-5.250,-5.624,-5.876,-5.931,1.2345,-239.212980,35.359151
136_cs,CONF_0044,-2.061,-2.919,-5.249,-5.624,-5.876,-5.931,1.2305,-239.207834,35.365658
136_cs,CONF_0045,-2.080,-2.854,-5.338,-5.626,-5.854,-5.899,0.9764,-239.031305,34.819130
136_cs,CONF_0046,-2.060,-2.918,-5.250,-5.624,-5.876,-5.931,1.2224,-239.203961,35.349787
136_cs,CONF_0047,-2.060,-2.916,-5.252,-5.624,-5.877,-5.932,1.2212,-239.204061,35.334457
136_cs,CONF_0050,-2.170,-2.852,-5.334,-5.600,-5.872,-5.920,1.5589,-238.900578,44.728079
136_cs,CONF_0051,-2.170,-2.853,-5.334,-5.600,-5.872,-5.920,1.5571,-238.901945,44.740299
137_cs,CONF_0001,-2.390,-2.876,-5.484,-5.668,-5.759,-5.801,6.6500,-248.341315,52.806645
137_cs,CONF_0002,-2.327,-2.973,-5.381,-5.650,-5.725,-5.847,6.0507,-248.327637,47.699004
137_cs,CONF_0003,-2.329,-2.977,-5.380,-5.650,-5.725,-5.848,6.0554,-248.319188,47.828233
137_cs,CONF_0004,-2.373,-2.921,-5.512,-5.682,-5.776,-5.796,5.9659,-247.725801,51.626328
137_cs,CONF_0005,-2.370,-2.919,-5.513,-5.681,-5.775,-5.795,5.9884,-247.741312,51.626518
137_cs,CONF_0006,-2.372,-2.920,-5.509,-5.682,-5.776,-5.796,5.9644,-247.766637,51.569784
137_cs,CONF_0007,-2.366,-2.940,-5.488,-5.695,-5.772,-5.840,5.9624,-247.923039,50.199242
137_cs,CONF_0008,-2.366,-2.940,-5.489,-5.695,-5.772,-5.840,5.9733,-247.909154,50.243295
137_cs,CONF_0009,-2.367,-2.941,-5.487,-5.695,-5.772,-5.840,5.9777,-247.914552,50.295292
137_cs,CONF_0010,-2.358,-2.980,-5.384,-5.633,-5.735,-5.831,6.2392,-247.936569,48.524956
137_cs,CONF_0011,-2.337,-2.983,-5.514,-5.672,-5.722,-5.802,5.8104,-249.107848,46.419436
137_cs,CONF_0012,-2.382,-2.930,-5.488,-5.687,-5.780,-5.803,5.9756,-247.787427,51.787033
137_cs,CONF_0013,-2.371,-2.918,-5.511,-5.682,-5.776,-5.795,5.9742,-247.750175,51.607430
137_cs,CONF_0014,-2.304,-2.951,-5.367,-5.670,-5.741,-5.853,5.5913,-248.337795,44.697874
137_cs,CONF_0015,-2.390,-2.875,-5.486,-5.672,-5.762,-5.803,6.6481,-248.273051,52.876481
137_cs,CONF_0016,-2.372,-2.918,-5.510,-5.682,-5.776,-5.796,5.9668,-247.759072,51.588571
137_cs,CONF_0017,-2.385,-2.872,-5.485,-5.673,-5.764,-5.805,6.6224,-248.348141,52.474450
137_cs,CONF_0018,-2.389,-2.875,-5.486,-5.673,-5.763,-5.803,6.6411,-248.286849,52.812495
137_cs,CONF_0019,-2.372,-2.920,-5.516,-5.682,-5.776,-5.796,5.9875,-247.691095,51.659997
137_cs,CONF_0020,-2.388,-2.870,-5.487,-5.672,-5.762,-5.801,6.6311,-248.331450,52.621497
137_cs,CONF_0021,-2.387,-2.868,-5.488,-5.672,-5.762,-5.800,6.6222,-248.337239,52.547100
137_cs,CONF_0022,-2.320,-2.964,-5.372,-5.646,-5.749,-5.823,5.6777,-248.065635,44.207857
137_cs,CONF_0024,-2.304,-2.951,-5.368,-5.670,-5.741,-5.853,5.5921,-248.334992,44.696665
137_cs,CONF_0025,-2.377,-2.853,-5.513,-5.683,-5.746,-5.831,6.6100,-247.985516,51.335578
137_cs,CONF_0026,-2.379,-2.853,-5.511,-5.684,-5.746,-5.832,6.6068,-247.974363,51.417644
137_cs,CONF_0027,-2.328,-2.974,-5.382,-5.651,-5.725,-5.847,6.0272,-248.346353,47.570364
137_cs,CONF_0028,-2.389,-2.875,-5.485,-5.668,-5.760,-5.802,6.6385,-248.355325,52.657147
137_cs,CONF_0029,-2.390,-2.875,-5.484,-5.668,-5.759,-5.801,6.6477,-248.356241,52.684982
137_cs,CONF_0030,-2.319,-2.964,-5.372,-5.646,-5.748,-5.824,5.6768,-248.077153,44.140649
137_cs,CONF_0032,-2.391,-2.878,-5.482,-5.668,-5.760,-5.803,6.6582,-248.328324,52.808695
137_cs,CONF_0033,-2.392,-2.877,-5.483,-5.668,-5.758,-5.801,6.6578,-248.317636,52.984677
137_cs,CONF_0039,-2.390,-2.873,-5.486,-5.672,-5.762,-5.802,6.6293,-248.293175,52.850561
137_cs,CONF_0041,-2.390,-2.874,-5.487,-5.673,-5.763,-5.802,6.6414,-248.283049,52.768905
138_cs,CONF_0001,-2.450,-2.896,-5.472,-5.672,-5.714,-5.837,6.4025,-248.355290,47.834095
138_cs,CONF_0002,-2.450,-2.930,-5.604,-5.661,-5.750,-5.820,6.1783,-248.494994,46.195795
138_cs,CONF_0003,-2.445,-2.881,-5.454,-5.686,-5.733,-5.840,5.3467,-248.866728,41.782360
138_cs,CONF_0004,-2.445,-2.883,-5.454,-5.686,-5.733,-5.841,5.3557,-248.867043,41.710897
138_cs,CONF_0005,-2.373,-2.974,-5.409,-5.675,-5.731,-5.852,5.8760,-248.648925,42.509893
138_cs,CONF_0006,-2.426,-2.879,-5.507,-5.646,-5.731,-5.794,6.3727,-248.401650,50.812525
138_cs,CONF_0007,-2.374,-2.874,-5.448,-5.688,-5.719,-5.779,5.9760,-248.457883,48.323229
138_cs,CONF_0008,-2.424,-2.932,-5.430,-5.654,-5.739,-5.813,6.7059,-246.521462,54.391038
138_cs,CONF_0009,-2.453,-2.886,-5.459,-5.652,-5.740,-5.803,5.2814,-248.903886,40.643759
138_cs,CONF_0010,-2.480,-2.892,-5.440,-5.684,-5.716,-5.838,5.8699,-248.375086,53.743259
138_cs,CONF_0012,-2.420,-2.866,-5.469,-5.654,-5.731,-5.804,5.8045,-248.438094,63.033620
138_cs,CONF_0013,-2.473,-2.903,-5.576,-5.651,-5.739,-5.811,5.9586,-248.562640,56.204903
138_cs,CONF_0016,-2.383,-2.894,-5.428,-5.688,-5.722,-5.780,5.3562,-248.445085,48.736975
138_cs,CONF_0017,-2.381,-2.895,-5.430,-5.688,-5.721,-5.780,5.3496,-248.438929,48.808999
138_cs,CONF_0018,-2.474,-2.889,-5.437,-5.683,-5.715,-5.837,5.8792,-248.479100,53.570190
138_cs,CONF_0019,-2.382,-2.893,-5.430,-5.688,-5.722,-5.781,5.3596,-248.443421,48.734688
138_cs,CONF_0020,-2.370,-2.868,-5.448,-5.688,-5.719,-5.779,5.9768,-248.488646,48.244868
138_cs,CONF_0021,-2.420,-2.864,-5.469,-5.654,-5.731,-5.802,5.7942,-248.449715,63.073811
138_cs,CONF_0023,-2.393,-2.915,-5.434,-5.674,-5.726,-5.848,6.5060,-247.268043,50.680956
138_cs,CONF_0025,-2.371,-2.870,-5.448,-5.688,-5.719,-5.778,5.9742,-248.494506,48.172064
138_cs,CONF_0026,-2.425,-2.931,-5.430,-5.654,-5.738,-5.813,6.7036,-246.529326,54.396985
138_cs,CONF_0027,-2.473,-2.904,-5.576,-5.651,-5.739,-5.811,5.9507,-248.568095,56.190687
138_cs,CONF_0028,-2.368,-2.866,-5.447,-5.688,-5.718,-5.778,5.9785,-248.540153,48.116134
138_cs,CONF_0029,-2.394,-2.917,-5.494,-5.673,-5.724,-5.810,5.4389,-247.774452,48.407763
138_cs,CONF_0031,-2.473,-2.903,-5.577,-5.651,-5.739,-5.811,5.9599,-248.554157,56.233973
138_cs,CONF_0033,-2.370,-2.867,-5.447,-5.688,-5.719,-5.779,5.9897,-248.498720,48.205746
138_cs,CONF_0034,-2.444,-2.886,-5.448,-5.684,-5.731,-5.842,5.3427,-248.954728,41.463764
138_cs,CONF_0035,-2.371,-2.869,-5.448,-5.688,-5.719,-5.779,5.9787,-248.485666,48.245766
138_cs,CONF_0036,-2.367,-2.866,-5.447,-5.688,-5.718,-5.778,5.9720,-248.543241,48.110427
138_cs,CONF_0038,-2.370,-2.869,-5.448,-5.688,-5.719,-5.778,5.9703,-248.508266,48.185812
138_cs,CONF_0039,-2.480,-2.892,-5.440,-5.684,-5.716,-5.838,5.8754,-248.366105,53.770272
138_cs,CONF_0041,-2.369,-2.868,-5.447,-5.689,-5.719,-5.779,5.9678,-248.519736,48.143708
138_cs,CONF_0042,-2.370,-2.868,-5.447,-5.689,-5.719,-5.779,5.9646,-248.516676,48.188858
138_cs,CONF_0043,-2.371,-2.872,-5.448,-5.688,-5.718,-5.779,5.9673,-248.479141,48.203432
138_cs,CONF_0044,-2.479,-2.889,-5.440,-5.684,-5.715,-5.836,5.8667,-248.378035,53.812451
138_cs,CONF_0045,-2.370,-2.868,-5.448,-5.689,-5.719,-5.779,5.9759,-248.492388,48.222211
