Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
100_cs,CONF_0001,-8.90305,-31.57362,-18.54606,9.85938,-0.59976,-27.80567,-9.06813,-47.16695
100_cs,CONF_0002,-8.78091,-31.83564,-18.53133,10.16897,-0.30022,-28.40009,-9.06813,-47.52440
100_cs,CONF_0004,-8.79759,-31.86334,-18.52614,10.16590,-0.27961,-28.41243,-9.06813,-47.56219
100_cs,CONF_0005,-8.75184,-31.80789,-18.48606,10.16396,-0.29528,-28.35474,-9.06813,-47.48654
100_cs,CONF_0006,-8.89785,-31.56764,-18.53771,9.86686,-0.58170,-27.82288,-9.06813,-47.15879
100_cs,CONF_0007,-9.11909,-31.58746,-18.94402,10.06408,-0.42220,-28.58591,-9.06813,-47.18582
100_cs,CONF_0008,-8.46785,-31.70220,-18.17708,10.11979,-0.32734,-27.96953,-9.06813,-47.34235
100_cs,CONF_0009,-9.12790,-31.95987,-19.01985,10.20218,-0.31317,-28.90886,-9.06813,-47.69389
100_cs,CONF_0010,-8.35324,-31.86571,-18.00387,10.06454,-0.33190,-27.73651,-9.06813,-47.56542
100_cs,CONF_0011,-8.80160,-31.86494,-18.43902,10.11317,-0.25028,-28.30191,-9.06813,-47.56438
100_cs,CONF_0012,-8.48345,-31.99543,-18.17199,10.09852,-0.31900,-27.95151,-9.06813,-47.74239
100_cs,CONF_0014,-9.12166,-31.94789,-19.00927,10.20071,-0.31555,-28.89443,-9.06813,-47.67753
100_cs,CONF_0015,-8.81697,-31.27466,-18.35276,10.01724,-0.31103,-28.05898,-9.06813,-46.75909
100_cs,CONF_0016,-8.90236,-31.87960,-18.54522,10.12027,-0.25406,-28.41143,-9.06813,-47.58438
100_cs,CONF_0017,-8.81229,-31.29311,-18.34887,10.01567,-0.31201,-28.05253,-9.06813,-46.78425
100_cs,CONF_0018,-8.82070,-31.79580,-18.44216,10.09247,-0.25933,-28.27529,-9.06813,-47.47005
100_cs,CONF_0020,-8.78310,-31.82751,-18.54331,10.10402,-0.39964,-28.24769,-9.06813,-47.51332
100_cs,CONF_0021,-8.64282,-31.76580,-18.55120,10.19254,-0.38898,-28.35476,-9.06813,-47.42913
100_cs,CONF_0022,-8.64075,-31.76442,-18.55207,10.19158,-0.39782,-28.34583,-9.06813,-47.42723
100_cs,CONF_0023,-8.79450,-31.84883,-18.43577,10.10521,-0.25783,-28.28315,-9.06813,-47.54240
100_cs,CONF_0024,-8.51774,-31.68203,-18.37735,10.14226,-0.40845,-28.11115,-9.06813,-47.31483
100_cs,CONF_0025,-8.64432,-31.77109,-18.56203,10.20084,-0.38580,-28.37707,-9.06813,-47.43635
100_cs,CONF_0027,-8.92132,-31.66433,-18.66706,10.12457,-0.30708,-28.48455,-9.06813,-47.29070
100_cs,CONF_0029,-8.78736,-31.86281,-18.43020,10.11192,-0.25397,-28.28815,-9.06813,-47.56147
100_cs,CONF_0031,-8.90936,-31.57612,-18.54798,9.86205,-0.59489,-27.81514,-9.06813,-47.17036
101_cs,CONF_0002,-9.02167,-28.95115,-17.06747,9.07088,-0.30007,-25.83827,-6.80110,-43.58925
101_cs,CONF_0004,-8.94323,-28.70614,-16.89566,8.93089,-0.41315,-25.41340,-6.80110,-43.25500
101_cs,CONF_0005,-9.15017,-28.92415,-17.20712,9.11490,-0.25426,-26.06777,-6.80110,-43.55241
101_cs,CONF_0008,-9.10197,-28.95112,-17.11465,9.13254,-0.20047,-26.04672,-6.80110,-43.58921
101_cs,CONF_0013,-8.88520,-28.78477,-16.85249,8.97699,-0.30875,-25.52072,-6.80110,-43.36227
101_cs,CONF_0014,-8.87551,-28.78897,-16.81814,9.02561,-0.25543,-25.58832,-6.80110,-43.36799
101_cs,CONF_0017,-8.83560,-28.75805,-16.78749,8.95531,-0.31673,-25.42607,-6.80110,-43.32580
101_cs,CONF_0021,-8.95538,-28.67279,-16.87427,8.95810,-0.34905,-25.48332,-6.80110,-43.20950
101_cs,CONF_0027,-8.89272,-28.61539,-16.77515,8.96896,-0.29913,-25.44498,-6.80110,-43.13119
101_cs,CONF_0028,-8.83792,-28.63372,-16.74394,8.97494,-0.30520,-25.41368,-6.80110,-43.15620
101_cs,CONF_0035,-8.86810,-28.59970,-16.72912,8.93858,-0.31023,-25.35747,-6.80110,-43.10978
101_cs,CONF_0038,-8.99803,-28.78526,-16.92942,9.05272,-0.26104,-25.72111,-6.80110,-43.36294
101_cs,CONF_0040,-9.06573,-29.01357,-17.20033,9.09735,-0.29303,-26.00465,-6.80110,-43.67441
101_cs,CONF_0042,-9.03720,-28.94167,-17.05316,9.11561,-0.22822,-25.94056,-6.80110,-43.57632
101_cs,CONF_0058,-9.17761,-28.92353,-17.25437,9.06564,-0.31709,-26.00292,-6.80110,-43.55157
101_cs,CONF_0070,-8.62375,-28.28908,-16.11323,8.79069,-0.24217,-24.66175,-6.80110,-42.68601
101_cs,CONF_0081,-8.94247,-28.72872,-16.68520,8.93854,-0.26876,-25.35499,-6.80110,-43.28579
101_cs,CONF_0102,-8.82632,-28.58081,-16.53948,8.94715,-0.22768,-25.25896,-6.80110,-43.08402
101_cs,CONF_0113,-9.00225,-28.62661,-16.72572,8.90454,-0.35080,-25.27946,-6.80110,-43.14649
101_cs,CONF_0227,-8.94440,-28.75302,-16.72421,8.92004,-0.31416,-25.33009,-6.80110,-43.31895
101_cs,CONF_0267,-8.83992,-28.44840,-16.50250,8.74895,-0.48229,-24.76916,-6.80110,-42.90338
101_cs,CONF_0275,-8.89169,-28.71274,-16.68276,8.98111,-0.26142,-25.40246,-6.80110,-43.26399
101_cs,CONF_0291,-8.97334,-28.78206,-16.84539,9.05681,-0.20431,-25.69789,-6.80110,-43.35857
101_cs,CONF_0299,-9.03528,-28.59985,-16.82218,8.88542,-0.40219,-25.30542,-6.80110,-43.10999
101_cs,CONF_0300,-8.73489,-28.52250,-16.44678,8.88391,-0.26138,-25.06932,-6.80110,-43.00446
101_cs,CONF_0312,-8.82386,-28.66822,-16.61262,8.97676,-0.21060,-25.37878,-6.80110,-43.20326
101_cs,CONF_0385,-9.02508,-28.66246,-16.82925,8.96208,-0.32248,-25.46886,-6.80110,-43.19540
101_cs,CONF_0422,-8.96062,-28.57890,-16.64935,9.01607,-0.15380,-25.51162,-6.80110,-43.08141
101_cs,CONF_0519,-8.82167,-28.48600,-16.51724,8.89041,-0.29534,-25.11231,-6.80110,-42.95467
101_cs,CONF_0530,-8.65133,-28.32714,-16.19731,8.76747,-0.33162,-24.63316,-6.80110,-42.73795
101_cs,CONF_0541,-8.77100,-28.61029,-16.49769,8.87424,-0.30494,-25.06700,-6.80110,-43.12423
101_cs,CONF_0562,-8.78130,-28.60727,-16.45044,8.95482,-0.20136,-25.20390,-6.80110,-43.12011
101_cs,CONF_0579,-8.84444,-28.50533,-16.54829,8.95816,-0.22201,-25.28444,-6.80110,-42.98104
101_cs,CONF_0726,-8.90109,-28.66322,-16.75781,8.96761,-0.32831,-25.39710,-6.80110,-43.19643
101_cs,CONF_0740,-8.77325,-28.47451,-16.44375,8.86934,-0.30951,-25.00358,-6.80110,-42.93899
101_cs,CONF_0744,-8.93729,-28.57764,-16.70536,8.97877,-0.25544,-25.42869,-6.80110,-43.07968
101_cs,CONF_0956,-8.77896,-28.33643,-16.34272,8.94154,-0.11150,-25.17276,-6.80110,-42.75062
101_cs,CONF_1007,-8.80635,-28.46972,-16.48996,8.88867,-0.28622,-25.09242,-6.80110,-42.93246
102_cs,CONF_0002,-9.02210,-28.95882,-17.06624,9.06923,-0.30010,-25.83537,-6.80110,-43.59971
102_cs,CONF_0004,-8.93632,-28.71017,-16.88726,8.92543,-0.41366,-25.39903,-6.80110,-43.26049
102_cs,CONF_0005,-9.20166,-28.96535,-17.28079,9.13615,-0.25175,-26.16518,-6.80110,-43.60862
102_cs,CONF_0008,-9.18337,-28.99740,-17.22987,9.16811,-0.19181,-26.20618,-6.80110,-43.65234
102_cs,CONF_0013,-8.89161,-28.78103,-16.85901,8.98012,-0.30923,-25.52990,-6.80110,-43.35716
102_cs,CONF_0014,-8.91934,-28.83817,-16.89582,9.05204,-0.25209,-25.69577,-6.80110,-43.43511
102_cs,CONF_0017,-8.88511,-28.77006,-16.85247,8.98810,-0.30709,-25.53348,-6.80110,-43.34220
102_cs,CONF_0022,-8.88513,-28.60081,-16.78017,8.93903,-0.35000,-25.36920,-6.80110,-43.11129
102_cs,CONF_0027,-8.85984,-28.69358,-16.80974,8.99482,-0.31895,-25.48561,-6.80110,-43.23786
102_cs,CONF_0028,-8.93451,-28.67142,-16.83723,8.96909,-0.31395,-25.49237,-6.80110,-43.20762
102_cs,CONF_0030,-8.93159,-28.66930,-16.87278,8.98282,-0.32252,-25.53309,-6.80110,-43.20473
102_cs,CONF_0033,-8.85360,-28.58673,-16.72091,8.94474,-0.30859,-25.35706,-6.80110,-43.09208
102_cs,CONF_0035,-9.02114,-28.89624,-17.11529,9.06583,-0.31189,-25.86923,-6.80110,-43.51433
102_cs,CONF_0036,-9.00439,-28.76316,-16.94235,9.06133,-0.25248,-25.75119,-6.80110,-43.33279
102_cs,CONF_0039,-9.05518,-29.01390,-17.18556,9.08880,-0.29096,-25.98340,-6.80110,-43.67485
102_cs,CONF_0040,-9.04005,-28.96236,-17.05576,9.10750,-0.23504,-25.92822,-6.80110,-43.60454
102_cs,CONF_0068,-8.67194,-28.33791,-16.18044,8.81189,-0.24260,-24.74972,-6.80110,-42.75264
102_cs,CONF_0078,-8.74432,-28.57687,-16.43043,8.89648,-0.25998,-25.06692,-6.80110,-43.07864
102_cs,CONF_0098,-8.84396,-28.58597,-16.55970,8.95061,-0.22723,-25.28309,-6.80110,-43.09105
102_cs,CONF_0112,-9.03971,-28.65198,-16.76756,8.92284,-0.34093,-25.34947,-6.80110,-43.18110
102_cs,CONF_0230,-8.90512,-28.72200,-16.67527,8.91933,-0.30822,-25.28638,-6.80110,-43.27663
102_cs,CONF_0261,-8.81717,-28.44554,-16.47006,8.74794,-0.46991,-24.74810,-6.80110,-42.89946
102_cs,CONF_0269,-8.87981,-28.69001,-16.65992,8.97839,-0.25195,-25.38635,-6.80110,-43.23299
102_cs,CONF_0282,-8.96695,-28.77559,-16.83077,9.05945,-0.19675,-25.69348,-6.80110,-43.34974
102_cs,CONF_0286,-9.03790,-28.60847,-16.82043,8.88378,-0.39977,-25.30444,-6.80110,-43.12175
102_cs,CONF_0290,-8.78953,-28.60282,-16.54999,8.91709,-0.26737,-25.19972,-6.80110,-43.11404
102_cs,CONF_0300,-8.82147,-28.66299,-16.60578,8.97952,-0.20845,-25.37685,-6.80110,-43.19612
102_cs,CONF_0409,-8.89243,-28.52711,-16.56194,8.98854,-0.15595,-25.39453,-6.80110,-43.01075
102_cs,CONF_0519,-8.57635,-28.28621,-16.10934,8.73277,-0.35150,-24.49061,-6.80110,-42.68211
102_cs,CONF_0532,-8.88958,-28.71616,-16.66211,8.94349,-0.28804,-25.31756,-6.80110,-43.26866
102_cs,CONF_0556,-8.92810,-28.57159,-16.69774,8.98180,-0.25429,-25.42525,-6.80110,-43.07144
102_cs,CONF_0605,-8.76410,-28.59136,-16.42958,8.95392,-0.19330,-25.19020,-6.80110,-43.09840
102_cs,CONF_0626,-8.81479,-28.47351,-16.51191,8.89269,-0.29270,-25.11190,-6.80110,-42.93763
102_cs,CONF_0711,-8.91049,-28.66961,-16.76523,8.96552,-0.32386,-25.40689,-6.80110,-43.20516
102_cs,CONF_0713,-8.75134,-28.51852,-16.40472,8.93987,-0.19378,-25.15081,-6.80110,-42.99903
102_cs,CONF_0934,-9.00984,-28.76295,-16.92468,9.01820,-0.33255,-25.61034,-6.80110,-43.33249
102_cs,CONF_0939,-8.78422,-28.33701,-16.34715,8.94022,-0.11068,-25.17670,-6.80110,-42.75140
103_cs,CONF_0007,-8.77315,-28.91238,-16.86021,8.93623,-0.42409,-25.37235,-6.80110,-43.53635
103_cs,CONF_0032,-8.78684,-28.63622,-16.66749,8.95376,-0.34970,-25.27155,-6.80110,-43.15960
103_cs,CONF_0036,-8.65680,-28.78005,-16.65616,8.90808,-0.37368,-25.19056,-6.80110,-43.35583
103_cs,CONF_0038,-8.77459,-28.77485,-16.60290,8.88259,-0.37002,-25.11546,-6.80110,-43.34873
103_cs,CONF_0059,-8.64075,-28.62856,-16.44865,8.85976,-0.39013,-24.91827,-6.80110,-43.14915
103_cs,CONF_0063,-8.61308,-28.47880,-16.36874,8.89704,-0.30795,-24.95784,-6.80110,-42.94485
103_cs,CONF_0067,-8.76320,-28.67930,-16.55525,8.84644,-0.41506,-24.98663,-6.80110,-43.21838
103_cs,CONF_0068,-8.83050,-28.83516,-16.70901,9.00054,-0.28989,-25.41966,-6.80110,-43.43101
103_cs,CONF_0077,-8.79954,-28.80530,-16.67689,9.01375,-0.27952,-25.41112,-6.80110,-43.39027
103_cs,CONF_0081,-8.45018,-28.35972,-16.09528,8.67943,-0.46279,-24.31191,-6.80110,-42.78239
103_cs,CONF_0103,-8.93651,-28.84411,-16.90152,8.99880,-0.34670,-25.55362,-6.80110,-43.44322
103_cs,CONF_0108,-8.93829,-28.84989,-16.90829,8.99972,-0.34850,-25.55952,-6.80110,-43.45111
103_cs,CONF_0122,-8.71939,-28.70186,-16.55486,8.92491,-0.32436,-25.15542,-6.80110,-43.24915
103_cs,CONF_0163,-8.69437,-28.71694,-16.54834,8.96012,-0.27662,-25.23185,-6.80110,-43.26973
103_cs,CONF_0164,-8.49533,-28.47845,-16.23001,8.69946,-0.51429,-24.41518,-6.80110,-42.94437
103_cs,CONF_0173,-8.80970,-28.95167,-16.88673,9.00466,-0.34643,-25.54496,-6.80110,-43.58995
103_cs,CONF_0280,-8.57537,-28.54871,-16.30472,8.85330,-0.28403,-24.87398,-6.80110,-43.04021
103_cs,CONF_0376,-8.65294,-28.83282,-16.41952,8.88377,-0.31115,-24.99214,-6.80110,-43.42782
103_cs,CONF_0421,-8.67701,-28.80293,-16.63563,8.85182,-0.43871,-25.04873,-6.80110,-43.38703
103_cs,CONF_0423,-8.80675,-28.83723,-16.67899,8.98522,-0.24900,-25.41520,-6.80110,-43.43383
103_cs,CONF_0491,-8.51653,-28.65112,-16.26510,8.86101,-0.32792,-24.79820,-6.80110,-43.17993
103_cs,CONF_0594,-8.60174,-28.58965,-16.38203,8.96092,-0.23611,-25.10684,-6.80110,-43.09608
103_cs,CONF_0640,-8.34142,-28.23232,-15.70535,8.62985,-0.38024,-23.95495,-6.80110,-42.60858
103_cs,CONF_0740,-8.64212,-28.26737,-16.13050,8.70841,-0.34179,-24.49713,-6.80110,-42.65640
103_cs,CONF_0765,-8.49966,-28.33930,-16.01339,8.64733,-0.43755,-24.22318,-6.80110,-42.75453
103_cs,CONF_0812,-8.67474,-28.49397,-16.26692,8.84011,-0.28774,-24.81928,-6.80110,-42.96554
103_cs,CONF_0813,-8.44809,-28.44080,-16.02712,8.74038,-0.37372,-24.39377,-6.80110,-42.89301
103_cs,CONF_0846,-8.44637,-28.44786,-16.02642,8.74050,-0.37480,-24.39213,-6.80110,-42.90264
103_cs,CONF_0879,-8.64575,-28.62788,-16.40084,8.88495,-0.27888,-25.00691,-6.80110,-43.14823
103_cs,CONF_0986,-8.64145,-28.84226,-16.40807,8.88454,-0.31073,-24.98187,-6.80110,-43.44070
103_cs,CONF_1024,-8.35925,-28.53325,-16.06378,8.79897,-0.33344,-24.52932,-6.80110,-43.01913
103_cs,CONF_1078,-8.63110,-28.59239,-16.46855,8.85056,-0.35562,-24.96348,-6.80110,-43.09981
103_cs,CONF_1255,-8.40051,-28.18686,-15.78887,8.70642,-0.25057,-24.24471,-6.80110,-42.54657
104_cs,CONF_0036,-8.66331,-28.77512,-16.65320,8.90072,-0.37378,-25.18014,-6.80110,-43.34909
104_cs,CONF_0037,-8.78508,-28.76955,-16.61991,8.88557,-0.37232,-25.13315,-6.80110,-43.34150
104_cs,CONF_0060,-8.60353,-28.61232,-16.40370,8.84663,-0.39631,-24.85403,-6.80110,-43.12700
104_cs,CONF_0063,-8.53189,-28.40822,-16.24619,8.85773,-0.32033,-24.78359,-6.80110,-42.84855
104_cs,CONF_0069,-8.83499,-28.82848,-16.70568,8.99577,-0.28995,-25.41150,-6.80110,-43.42189
104_cs,CONF_0070,-8.77751,-28.67691,-16.56648,8.84499,-0.41510,-24.99637,-6.80110,-43.21511
104_cs,CONF_0074,-8.60438,-28.47662,-16.43378,8.73472,-0.51940,-24.64910,-6.80110,-42.94187
104_cs,CONF_0078,-8.76599,-28.76309,-16.63365,8.99168,-0.29191,-25.33342,-6.80110,-43.33268
104_cs,CONF_0083,-8.47949,-28.34161,-16.10646,8.65963,-0.47430,-24.29179,-6.80110,-42.75768
104_cs,CONF_0103,-8.93851,-28.84245,-16.91234,8.99989,-0.34962,-25.56261,-6.80110,-43.44095
104_cs,CONF_0115,-8.95005,-28.85093,-16.92319,8.99227,-0.35977,-25.55569,-6.80110,-43.45253
104_cs,CONF_0122,-8.75254,-28.73097,-16.60084,8.93706,-0.32160,-25.21630,-6.80110,-43.28887
104_cs,CONF_0158,-8.69296,-28.72121,-16.54247,8.96432,-0.27063,-25.23616,-6.80110,-43.27555
104_cs,CONF_0163,-8.49650,-28.47860,-16.22880,8.70470,-0.50557,-24.42792,-6.80110,-42.94457
104_cs,CONF_0275,-8.56847,-28.54787,-16.29935,8.85227,-0.28199,-24.86964,-6.80110,-43.03907
104_cs,CONF_0336,-8.77636,-28.76941,-16.60471,8.88161,-0.37024,-25.11608,-6.80110,-43.34131
104_cs,CONF_0370,-8.65049,-28.82984,-16.41953,8.88916,-0.30980,-24.99889,-6.80110,-43.42374
104_cs,CONF_0379,-8.72330,-28.83758,-16.67695,8.91168,-0.36488,-25.22376,-6.80110,-43.43431
104_cs,CONF_0419,-8.81136,-28.85674,-16.68769,8.97939,-0.25799,-25.40908,-6.80110,-43.46044
104_cs,CONF_0502,-8.57952,-28.69754,-16.35447,8.89025,-0.32867,-24.91605,-6.80110,-43.24326
104_cs,CONF_0584,-8.59320,-28.58273,-16.37444,8.96464,-0.23461,-25.10447,-6.80110,-43.08663
104_cs,CONF_0687,-8.35401,-28.23763,-15.71218,8.63765,-0.36820,-23.98163,-6.80110,-42.61583
104_cs,CONF_0722,-8.64570,-28.27878,-16.15004,8.72217,-0.34296,-24.52924,-6.80110,-42.67197
104_cs,CONF_0755,-8.46661,-28.30330,-15.96516,8.64461,-0.43352,-24.17625,-6.80110,-42.70542
104_cs,CONF_0780,-8.65906,-28.48908,-16.25116,8.83531,-0.28676,-24.79971,-6.80110,-42.95888
104_cs,CONF_0812,-8.77289,-28.66520,-16.56666,8.85070,-0.41351,-25.00385,-6.80110,-43.19914
104_cs,CONF_0828,-8.44665,-28.44634,-16.02654,8.74173,-0.37372,-24.39455,-6.80110,-42.90056
104_cs,CONF_0858,-8.57447,-28.54947,-16.30211,8.85711,-0.28039,-24.87884,-6.80110,-43.04126
104_cs,CONF_0967,-8.65100,-28.83947,-16.41974,8.88739,-0.31127,-24.99586,-6.80110,-43.43689
104_cs,CONF_1032,-8.38507,-28.56065,-16.08013,8.83641,-0.28329,-24.63325,-6.80110,-43.05651
104_cs,CONF_1043,-8.62348,-28.78360,-16.47134,8.78472,-0.45133,-24.80472,-6.80110,-43.36066
104_cs,CONF_1200,-8.82121,-28.87183,-16.71097,8.99104,-0.26031,-25.44170,-6.80110,-43.48104
104_cs,CONF_1230,-8.40604,-28.20843,-15.79945,8.70205,-0.25440,-24.24710,-6.80110,-42.57599
105_cs,CONF_0001,-7.89724,-34.04279,-18.37576,10.16135,-0.56075,-27.97636,-10.20165,-50.53549
105_cs,CONF_0004,-8.30133,-34.05447,-18.85791,10.23300,-0.49045,-28.60045,-10.20165,-50.55143
105_cs,CONF_0005,-8.18744,-34.04709,-18.71529,10.09776,-0.63809,-28.17496,-10.20165,-50.54137
105_cs,CONF_0007,-8.27055,-34.02256,-18.83090,10.22728,-0.49221,-28.56597,-10.20165,-50.50791
105_cs,CONF_0010,-7.89586,-34.02876,-18.37092,10.16089,-0.56044,-27.97137,-10.20165,-50.51636
105_cs,CONF_0012,-8.18257,-34.05136,-18.70420,10.09757,-0.64022,-28.16155,-10.20165,-50.54718
105_cs,CONF_0013,-8.17469,-34.04835,-18.69830,10.10000,-0.63907,-28.15923,-10.20165,-50.54308
105_cs,CONF_0014,-7.92707,-34.07648,-18.41081,10.16306,-0.56003,-28.01384,-10.20165,-50.58146
106_cs,CONF_0003,-7.88514,-34.04044,-18.36683,10.16237,-0.56191,-27.96729,-10.20165,-50.53229
106_cs,CONF_0004,-8.27489,-34.03735,-18.83834,10.22623,-0.49722,-28.56735,-10.20165,-50.52808
106_cs,CONF_0005,-8.18572,-34.00449,-18.70119,10.04738,-0.70782,-28.04076,-10.20165,-50.48325
106_cs,CONF_0007,-8.32247,-34.06371,-18.88333,10.26118,-0.46391,-28.68060,-10.20165,-50.56403
106_cs,CONF_0010,-7.89950,-34.05208,-18.37398,10.16559,-0.55161,-27.98796,-10.20165,-50.54817
106_cs,CONF_0011,-8.19208,-33.99547,-18.70185,10.04178,-0.71146,-28.03218,-10.20165,-50.47094
106_cs,CONF_0012,-8.17580,-34.04255,-18.68836,10.08531,-0.64258,-28.13109,-10.20165,-50.53518
106_cs,CONF_0013,-7.91573,-34.07039,-18.39743,10.16547,-0.55796,-28.00494,-10.20165,-50.57315
107_cs,CONF_0003,-7.20560,-26.56390,-14.54032,8.30159,-0.33020,-22.51170,-4.15623,-40.33245
107_cs,CONF_0004,-7.03284,-26.37588,-14.16797,8.26729,-0.22741,-22.20785,-4.15623,-40.07594
107_cs,CONF_0007,-7.02635,-26.31498,-14.19554,8.32958,-0.18621,-22.33891,-4.15623,-39.99286
107_cs,CONF_0009,-7.03610,-26.43404,-14.29881,8.24866,-0.34870,-22.19877,-4.15623,-40.15529
107_cs,CONF_0010,-7.06427,-26.31590,-14.23963,8.23438,-0.33240,-22.14161,-4.15623,-39.99412
107_cs,CONF_0015,-6.99784,-26.28316,-14.07096,8.21942,-0.26161,-22.02877,-4.15623,-39.94945
107_cs,CONF_0020,-7.02190,-26.29870,-14.10983,8.23103,-0.26228,-22.07858,-4.15623,-39.97066
107_cs,CONF_0024,-7.15137,-26.41197,-14.23482,8.29510,-0.21174,-22.31819,-4.15623,-40.12518
107_cs,CONF_0026,-7.07000,-26.25763,-14.10466,8.27478,-0.18741,-22.19203,-4.15623,-39.91462
107_cs,CONF_0027,-7.04669,-26.41171,-14.33715,8.32136,-0.26161,-22.39690,-4.15623,-40.12482
107_cs,CONF_0030,-6.92727,-26.23391,-13.99302,8.18076,-0.30262,-21.87117,-4.15623,-39.88227
107_cs,CONF_0032,-6.95694,-26.22495,-13.87673,8.20892,-0.16864,-21.91701,-4.15623,-39.87004
107_cs,CONF_0033,-7.03151,-26.29646,-14.18152,8.21201,-0.33679,-22.05674,-4.15623,-39.96759
107_cs,CONF_0034,-7.01503,-26.36566,-14.30293,8.28206,-0.30791,-22.27708,-4.15623,-40.06201
107_cs,CONF_0035,-6.94975,-26.20970,-13.98100,8.17671,-0.29542,-21.86228,-4.15623,-39.84924
107_cs,CONF_0044,-7.03976,-26.40514,-14.24204,8.27210,-0.29331,-22.22082,-4.15623,-40.11586
107_cs,CONF_0045,-6.94776,-26.26842,-13.99719,8.28622,-0.19552,-22.08788,-4.15623,-39.92934
107_cs,CONF_0052,-6.94742,-26.19147,-13.93270,8.23517,-0.16484,-22.00303,-4.15623,-39.82437
107_cs,CONF_0054,-7.00512,-26.12229,-13.98171,8.28205,-0.14807,-22.11569,-4.15623,-39.72999
107_cs,CONF_0055,-7.08423,-26.35068,-14.18142,8.32326,-0.17947,-22.32521,-4.15623,-40.04156
107_cs,CONF_0058,-6.90973,-26.26315,-13.94946,8.20647,-0.23821,-21.91772,-4.15623,-39.92216
107_cs,CONF_0060,-6.90853,-26.09207,-14.00468,8.24823,-0.22790,-22.02501,-4.15623,-39.68876
107_cs,CONF_0063,-7.08654,-26.28816,-14.24355,8.23080,-0.32733,-22.14701,-4.15623,-39.95628
107_cs,CONF_0066,-7.08160,-26.33769,-14.30523,8.23916,-0.36757,-22.17681,-4.15623,-40.02384
107_cs,CONF_0067,-6.88465,-26.14077,-13.77390,8.20331,-0.17056,-21.80665,-4.15623,-39.75520
107_cs,CONF_0068,-6.95259,-26.24918,-14.00552,8.29194,-0.19451,-22.10295,-4.15623,-39.90309
107_cs,CONF_0075,-6.98187,-26.16996,-13.92512,8.23303,-0.18285,-21.97530,-4.15623,-39.79501
107_cs,CONF_0096,-7.04489,-26.28118,-14.07285,8.28183,-0.20375,-22.15093,-4.15623,-39.94674
107_cs,CONF_0100,-7.06299,-26.29527,-14.05384,8.27022,-0.18699,-22.13706,-4.15623,-39.96597
107_cs,CONF_0103,-6.98687,-26.18504,-13.98825,8.21559,-0.22991,-21.97393,-4.15623,-39.81558
107_cs,CONF_0113,-6.79346,-26.04819,-13.85059,8.12463,-0.35318,-21.62203,-4.15623,-39.62890
107_cs,CONF_0144,-6.90817,-26.26447,-13.95082,8.21090,-0.23575,-21.92597,-4.15623,-39.92395
107_cs,CONF_0145,-7.03712,-26.21484,-14.01971,8.27782,-0.15111,-22.14642,-4.15623,-39.85624
107_cs,CONF_0167,-6.91620,-26.15234,-13.93456,8.22552,-0.18953,-21.97055,-4.15623,-39.77098
107_cs,CONF_0170,-7.01253,-26.19256,-14.10137,8.26997,-0.21871,-22.15263,-4.15623,-39.82585
107_cs,CONF_0197,-6.95233,-25.93446,-13.79638,8.22773,-0.11629,-21.90781,-4.15623,-39.47374
107_cs,CONF_0206,-7.08662,-26.35328,-14.18222,8.31884,-0.17983,-22.32124,-4.15623,-40.04511
107_cs,CONF_0224,-6.96299,-25.97407,-13.83309,8.23397,-0.14007,-21.92699,-4.15623,-39.52778
107_cs,CONF_0378,-7.03058,-26.18288,-13.96938,8.27258,-0.13612,-22.10583,-4.15623,-39.81264
107_cs,CONF_0394,-6.90310,-26.08945,-13.99638,8.24553,-0.22739,-22.01451,-4.15623,-39.68518
108_cs,CONF_0003,-7.22169,-26.59314,-14.55986,8.30258,-0.33000,-22.53244,-4.15623,-40.37234
108_cs,CONF_0004,-7.03981,-26.36877,-14.17363,8.27069,-0.22573,-22.21859,-4.15623,-40.06624
108_cs,CONF_0007,-7.02409,-26.32545,-14.18989,8.32771,-0.18600,-22.33160,-4.15623,-40.00715
108_cs,CONF_0009,-7.04805,-26.43946,-14.30421,8.24865,-0.34386,-22.20900,-4.15623,-40.16269
108_cs,CONF_0010,-7.06596,-26.32815,-14.24531,8.24183,-0.32617,-22.16097,-4.15623,-40.01083
108_cs,CONF_0015,-7.02992,-26.30650,-14.12084,8.23458,-0.25870,-22.09672,-4.15623,-39.98129
108_cs,CONF_0020,-7.02675,-26.29565,-14.11965,8.23245,-0.26492,-22.08718,-4.15623,-39.96648
108_cs,CONF_0024,-7.14621,-26.41711,-14.22645,8.28879,-0.21291,-22.30233,-4.15623,-40.13219
108_cs,CONF_0026,-7.06692,-26.27219,-14.08350,8.25668,-0.19662,-22.14357,-4.15623,-39.93448
108_cs,CONF_0027,-7.03699,-26.40073,-14.31570,8.31641,-0.26511,-22.36700,-4.15623,-40.10985
108_cs,CONF_0030,-6.90671,-26.21459,-13.97041,8.17771,-0.29938,-21.84874,-4.15623,-39.85591
108_cs,CONF_0032,-7.02859,-26.26666,-13.97128,8.23735,-0.16598,-22.04265,-4.15623,-39.92694
108_cs,CONF_0033,-7.07881,-26.33054,-14.25374,8.24194,-0.32685,-22.16883,-4.15623,-40.01409
108_cs,CONF_0034,-7.04103,-26.40004,-14.32857,8.31935,-0.26271,-22.38521,-4.15623,-40.10890
