Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
18_cs,CONF_0023,-0.26952,-0.23512,-0.31108,0.24350,0.29147,0.92592,0.91896,0.23881,0.24330
18_cs,CONF_0039,-0.32861,-0.23881,-0.24609,0.24372,0.29646,0.90684,0.92109,0.24548,0.23994
18_cs,CONF_0053,-0.27015,-0.23507,-0.31021,0.24349,0.29144,0.92540,0.91917,0.23885,0.24309
18_cs,CONF_0055,-0.31591,-0.23335,-0.25785,0.25273,0.30199,0.89244,0.92896,0.24310,0.23866
18_cs,CONF_0116,-0.32317,-0.22716,-0.27313,0.24317,0.27306,0.92560,0.94015,0.24185,0.24462
190_cs,CONF_0001,-0.28984,-0.22296,-0.29859,0.24160,0.26622,0.93779,0.94671,0.24404,0.24697
190_cs,CONF_0002,-0.29012,-0.22280,-0.29836,0.24187,0.26632,0.93685,0.94696,0.24378,0.24687
190_cs,CONF_0003,-0.29870,-0.22293,-0.28963,0.24171,0.26649,0.94596,0.93768,0.24711,0.24408
190_cs,CONF_0005,-0.29255,-0.22718,-0.29253,0.23921,0.26607,0.94052,0.93613,0.24345,0.23884
190_cs,CONF_0006,-0.26052,-0.23136,-0.31406,0.24544,0.26365,0.93751,0.93790,0.24206,0.24845
190_cs,CONF_0008,-0.30162,-0.22665,-0.27730,0.24329,0.26461,0.94625,0.93695,0.24846,0.24461
190_cs,CONF_0009,-0.27627,-0.22629,-0.30262,0.24377,0.26511,0.93691,0.94481,0.24423,0.24857
190_cs,CONF_0012,-0.27698,-0.22638,-0.30219,0.24344,0.26457,0.93706,0.94572,0.24451,0.24858
190_cs,CONF_0013,-0.29862,-0.22300,-0.28979,0.24189,0.26601,0.94644,0.93725,0.24710,0.24389
190_cs,CONF_0014,-0.28550,-0.22600,-0.29639,0.24031,0.25931,0.93752,0.94722,0.24006,0.24806
190_cs,CONF_0015,-0.31349,-0.23064,-0.26674,0.23990,0.26757,0.94547,0.93251,0.25031,0.23904
190_cs,CONF_0017,-0.27484,-0.22928,-0.31131,0.24550,0.26637,0.93715,0.94444,0.23906,0.24715
190_cs,CONF_0019,-0.30449,-0.22119,-0.29210,0.24426,0.25842,0.94795,0.94496,0.24582,0.23999
190_cs,CONF_0020,-0.32231,-0.23297,-0.25815,0.24134,0.27015,0.94656,0.93081,0.24771,0.23895
190_cs,CONF_0021,-0.28307,-0.22297,-0.30199,0.24225,0.25924,0.94563,0.94224,0.23917,0.24147
190_cs,CONF_0025,-0.31328,-0.23293,-0.26321,0.23829,0.27429,0.92701,0.94231,0.24778,0.24364
190_cs,CONF_0029,-0.29851,-0.22294,-0.28998,0.24171,0.26592,0.94647,0.93792,0.24706,0.24408
190_cs,CONF_0030,-0.25512,-0.23377,-0.32373,0.24182,0.26999,0.92967,0.94564,0.23874,0.24631
190_cs,CONF_0034,-0.32325,-0.23355,-0.25631,0.24166,0.27002,0.94583,0.93040,0.24677,0.23870
190_cs,CONF_0038,-0.30444,-0.22110,-0.29215,0.24420,0.25847,0.94792,0.94501,0.24584,0.23997
190_cs,CONF_0040,-0.29268,-0.22120,-0.30391,0.24427,0.25835,0.94475,0.94826,0.23996,0.24564
190_cs,CONF_0043,-0.29116,-0.23063,-0.28934,0.24022,0.29204,0.92452,0.93000,0.24422,0.24330
190_cs,CONF_0045,-0.27355,-0.22812,-0.31011,0.23806,0.29144,0.91825,0.93817,0.24243,0.24611
190_cs,CONF_0048,-0.30106,-0.22284,-0.28364,0.24209,0.25965,0.94261,0.94526,0.24113,0.23911
191_cs,CONF_0001,-0.28276,-0.22737,-0.33170,0.24402,0.30322,0.98207,0.92873,0.24324,0.24838
191_cs,CONF_0002,-0.26411,-0.23623,-0.33860,0.24206,0.29629,0.98956,0.92635,0.24016,0.24727
191_cs,CONF_0003,-0.25650,-0.23817,-0.33390,0.24253,0.29728,0.98492,0.91450,0.24032,0.24762
191_cs,CONF_0004,-0.27533,-0.23078,-0.32609,0.24468,0.30774,0.97579,0.90736,0.24277,0.24832
191_cs,CONF_0005,-0.27658,-0.23050,-0.32532,0.24472,0.30748,0.97526,0.90820,0.24281,0.24837
191_cs,CONF_0010,-0.33883,-0.22702,-0.27689,0.24388,0.30744,0.92946,0.95989,0.24749,0.24339
191_cs,CONF_0015,-0.33828,-0.23152,-0.26910,0.24235,0.29707,0.94208,0.96104,0.24551,0.24386
191_cs,CONF_0016,-0.32007,-0.22694,-0.28369,0.24099,0.30183,0.93116,0.96894,0.24471,0.24245
191_cs,CONF_0017,-0.33749,-0.23338,-0.26383,0.23866,0.30112,0.93256,0.96575,0.24444,0.24455
191_cs,CONF_0019,-0.33750,-0.23328,-0.26419,0.23869,0.30099,0.93261,0.96594,0.24455,0.24450
191_cs,CONF_0034,-0.34731,-0.23410,-0.26269,0.24084,0.29871,0.95057,0.96403,0.24265,0.24361
191_cs,CONF_0038,-0.24548,-0.23978,-0.34986,0.24115,0.29444,0.96250,0.94874,0.23818,0.24003
191_cs,CONF_0052,-0.25533,-0.23859,-0.33424,0.24250,0.29757,0.98491,0.91397,0.24025,0.24754
191_cs,CONF_0060,-0.25797,-0.23664,-0.32875,0.24385,0.31966,0.96138,0.91128,0.24294,0.24354
191_cs,CONF_0140,-0.27737,-0.23021,-0.32510,0.24477,0.30733,0.97534,0.90870,0.24283,0.24841
192_cs,CONF_0001,-0.28197,-0.22745,-0.33216,0.24383,0.30354,0.98279,0.92806,0.24322,0.24832
192_cs,CONF_0002,-0.26328,-0.23690,-0.33875,0.24186,0.29681,0.99024,0.92598,0.24025,0.24725
192_cs,CONF_0003,-0.25652,-0.23819,-0.33376,0.24245,0.29743,0.98474,0.91450,0.24037,0.24764
192_cs,CONF_0004,-0.27511,-0.23090,-0.32585,0.24453,0.30768,0.97621,0.90737,0.24262,0.24823
192_cs,CONF_0005,-0.27667,-0.23032,-0.32539,0.24465,0.30736,0.97574,0.90824,0.24272,0.24833
192_cs,CONF_0010,-0.33882,-0.22704,-0.27705,0.24388,0.30728,0.92985,0.96037,0.24752,0.24342
192_cs,CONF_0015,-0.33835,-0.23120,-0.26952,0.24240,0.29747,0.94228,0.96061,0.24549,0.24388
192_cs,CONF_0016,-0.32050,-0.22672,-0.28394,0.24104,0.30165,0.93138,0.96907,0.24485,0.24230
192_cs,CONF_0017,-0.33759,-0.23320,-0.26364,0.23861,0.30100,0.93244,0.96584,0.24450,0.24443
192_cs,CONF_0019,-0.33754,-0.23318,-0.26375,0.23870,0.30092,0.93263,0.96569,0.24447,0.24441
192_cs,CONF_0034,-0.34740,-0.23378,-0.26293,0.24079,0.29833,0.95043,0.96458,0.24277,0.24360
192_cs,CONF_0052,-0.25631,-0.23834,-0.33377,0.24244,0.29728,0.98497,0.91457,0.24038,0.24762
192_cs,CONF_0064,-0.32946,-0.23655,-0.25751,0.24379,0.32015,0.91129,0.96084,0.24372,0.24304
192_cs,CONF_0142,-0.27651,-0.23028,-0.32550,0.24463,0.30762,0.97558,0.90797,0.24276,0.24836
195_cs,CONF_0001,-0.26366,-0.23497,-0.33878,0.24129,0.28975,0.95592,0.90552,0.23989,0.24625
195_cs,CONF_0002,-0.33152,-0.22586,-0.28369,0.24237,0.29671,0.90820,0.95006,0.24699,0.24264
195_cs,CONF_0004,-0.25204,-0.23927,-0.33458,0.24173,0.29196,0.95429,0.88377,0.23957,0.24597
195_cs,CONF_0005,-0.32769,-0.23773,-0.25712,0.24208,0.32892,0.90359,0.91505,0.24648,0.24172
195_cs,CONF_0008,-0.33161,-0.22597,-0.28356,0.24232,0.29689,0.90802,0.95018,0.24700,0.24264
195_cs,CONF_0009,-0.27816,-0.22728,-0.33130,0.24091,0.30408,0.94867,0.90291,0.24145,0.24697
195_cs,CONF_0011,-0.32529,-0.22859,-0.27831,0.24364,0.30070,0.88310,0.94451,0.24702,0.24191
195_cs,CONF_0015,-0.26352,-0.23508,-0.33885,0.24125,0.28982,0.95604,0.90541,0.23989,0.24624
195_cs,CONF_0018,-0.33521,-0.22631,-0.27911,0.24241,0.30177,0.90750,0.93457,0.24634,0.24298
195_cs,CONF_0020,-0.28394,-0.22618,-0.33164,0.24235,0.29678,0.95028,0.90825,0.24277,0.24715
195_cs,CONF_0021,-0.30841,-0.22315,-0.29855,0.23989,0.29813,0.91080,0.93756,0.24308,0.24066
195_cs,CONF_0022,-0.25124,-0.23956,-0.33485,0.24174,0.29168,0.95465,0.88380,0.23950,0.24589
195_cs,CONF_0028,-0.33146,-0.22589,-0.28360,0.24234,0.29638,0.90836,0.95023,0.24697,0.24261
195_cs,CONF_0029,-0.28788,-0.22637,-0.31527,0.24058,0.30300,0.93634,0.91502,0.24083,0.24458
195_cs,CONF_0032,-0.27787,-0.22724,-0.33151,0.24102,0.30401,0.94861,0.90276,0.24136,0.24694
195_cs,CONF_0033,-0.33202,-0.22702,-0.27664,0.24117,0.30441,0.90198,0.94816,0.24676,0.24115
195_cs,CONF_0034,-0.27013,-0.23091,-0.34336,0.24099,0.28858,0.94005,0.92240,0.24304,0.24454
195_cs,CONF_0039,-0.25188,-0.23928,-0.33474,0.24176,0.29192,0.95440,0.88368,0.23957,0.24596
195_cs,CONF_0040,-0.32549,-0.22872,-0.27786,0.24364,0.30059,0.88297,0.94465,0.24702,0.24192
195_cs,CONF_0041,-0.26994,-0.23018,-0.34094,0.23771,0.28516,0.94532,0.92704,0.24316,0.24386
195_cs,CONF_0054,-0.25218,-0.23918,-0.33473,0.24171,0.29202,0.95437,0.88377,0.23960,0.24600
195_cs,CONF_0063,-0.33527,-0.22631,-0.27918,0.24240,0.30175,0.90754,0.93459,0.24636,0.24300
195_cs,CONF_0065,-0.26759,-0.23247,-0.32395,0.24405,0.32036,0.91940,0.90283,0.24410,0.24256
195_cs,CONF_0073,-0.34093,-0.23020,-0.27046,0.23778,0.28515,0.92708,0.94551,0.24383,0.24317
195_cs,CONF_0078,-0.28364,-0.22631,-0.33168,0.24238,0.29697,0.95028,0.90800,0.24276,0.24714
195_cs,CONF_0080,-0.27009,-0.23103,-0.34330,0.24104,0.28824,0.94050,0.92226,0.24300,0.24455
195_cs,CONF_0083,-0.30982,-0.22345,-0.29674,0.23997,0.29831,0.91004,0.93782,0.24319,0.24078
195_cs,CONF_0094,-0.33199,-0.22701,-0.27645,0.24125,0.30435,0.90197,0.94806,0.24672,0.24109
195_cs,CONF_0098,-0.27540,-0.23047,-0.32066,0.24380,0.31907,0.91673,0.91160,0.24432,0.24302
195_cs,CONF_0116,-0.34096,-0.23025,-0.27050,0.23779,0.28518,0.92724,0.94530,0.24385,0.24323
195_cs,CONF_0119,-0.27953,-0.22651,-0.33544,0.24252,0.30190,0.93410,0.90785,0.24312,0.24645
196_cs,CONF_0001,-0.26337,-0.23505,-0.33885,0.24124,0.28951,0.95605,0.90555,0.23982,0.24622
196_cs,CONF_0002,-0.33177,-0.22616,-0.28349,0.24228,0.29678,0.90798,0.95037,0.24707,0.24272
196_cs,CONF_0004,-0.25166,-0.23944,-0.33462,0.24178,0.29156,0.95435,0.88419,0.23943,0.24592
196_cs,CONF_0005,-0.32721,-0.23736,-0.25801,0.24225,0.32887,0.90328,0.91595,0.24646,0.24171
196_cs,CONF_0008,-0.33168,-0.22614,-0.28361,0.24236,0.29669,0.90810,0.95018,0.24708,0.24269
196_cs,CONF_0009,-0.27744,-0.22739,-0.33165,0.24106,0.30409,0.94835,0.90279,0.24133,0.24689
196_cs,CONF_0011,-0.32576,-0.22892,-0.27780,0.24381,0.30047,0.88274,0.94496,0.24710,0.24194
196_cs,CONF_0015,-0.26333,-0.23500,-0.33892,0.24126,0.28948,0.95602,0.90555,0.23982,0.24623
196_cs,CONF_0018,-0.33535,-0.22637,-0.27967,0.24239,0.30153,0.90795,0.93438,0.24648,0.24314
196_cs,CONF_0020,-0.28407,-0.22621,-0.33156,0.24244,0.29651,0.95036,0.90851,0.24273,0.24708
196_cs,CONF_0021,-0.30986,-0.22342,-0.29693,0.23998,0.29862,0.90978,0.93749,0.24337,0.24091
196_cs,CONF_0022,-0.25069,-0.23973,-0.33505,0.24180,0.29130,0.95467,0.88403,0.23936,0.24587
196_cs,CONF_0028,-0.33158,-0.22607,-0.28394,0.24220,0.29653,0.90833,0.95034,0.24712,0.24273
196_cs,CONF_0029,-0.28731,-0.22635,-0.31561,0.24053,0.30282,0.93690,0.91435,0.24072,0.24455
196_cs,CONF_0032,-0.27781,-0.22738,-0.33151,0.24098,0.30407,0.94849,0.90294,0.24136,0.24694
196_cs,CONF_0033,-0.33177,-0.22719,-0.27734,0.24098,0.30421,0.90254,0.94847,0.24688,0.24132
196_cs,CONF_0034,-0.26974,-0.23118,-0.34355,0.24105,0.28882,0.94008,0.92254,0.24306,0.24445
196_cs,CONF_0039,-0.25107,-0.23963,-0.33498,0.24180,0.29137,0.95464,0.88412,0.23941,0.24590
196_cs,CONF_0041,-0.26970,-0.23023,-0.34107,0.23776,0.28515,0.94549,0.92736,0.24321,0.24381
196_cs,CONF_0054,-0.24986,-0.24011,-0.33538,0.24175,0.29111,0.95506,0.88364,0.23932,0.24587
196_cs,CONF_0057,-0.32656,-0.22866,-0.28095,0.24086,0.30556,0.89400,0.94739,0.24462,0.24223
196_cs,CONF_0063,-0.33522,-0.22625,-0.27994,0.24254,0.30137,0.90800,0.93442,0.24653,0.24316
196_cs,CONF_0065,-0.26708,-0.23244,-0.32440,0.24402,0.32025,0.91957,0.90247,0.24417,0.24252
196_cs,CONF_0072,-0.34097,-0.23004,-0.27038,0.23774,0.28522,0.92713,0.94550,0.24375,0.24325
196_cs,CONF_0078,-0.28409,-0.22620,-0.33146,0.24241,0.29651,0.95036,0.90857,0.24272,0.24706
196_cs,CONF_0080,-0.27016,-0.23093,-0.34342,0.24106,0.28878,0.94052,0.92234,0.24305,0.24453
196_cs,CONF_0083,-0.31014,-0.22346,-0.29651,0.24001,0.29860,0.90970,0.93753,0.24337,0.24091
196_cs,CONF_0094,-0.33202,-0.22718,-0.27698,0.24100,0.30431,0.90237,0.94846,0.24684,0.24131
196_cs,CONF_0098,-0.27231,-0.23095,-0.32205,0.24384,0.31987,0.91711,0.90807,0.24438,0.24273
196_cs,CONF_0115,-0.34086,-0.23001,-0.27039,0.23773,0.28531,0.92689,0.94537,0.24375,0.24324
196_cs,CONF_0118,-0.28002,-0.22635,-0.33541,0.24250,0.30143,0.93458,0.90819,0.24312,0.24649
197_cs,CONF_0001,-0.28586,-0.22211,-0.30646,0.24051,0.29741,0.88309,0.91586,0.24567,0.24487
197_cs,CONF_0002,-0.29862,-0.22270,-0.29346,0.24137,0.30430,0.88498,0.87966,0.24237,0.24491
197_cs,CONF_0003,-0.29843,-0.22270,-0.29359,0.24137,0.30424,0.88520,0.87950,0.24236,0.24490
197_cs,CONF_0004,-0.28570,-0.22214,-0.30685,0.24059,0.29716,0.88355,0.91580,0.24566,0.24484
197_cs,CONF_0005,-0.29801,-0.22276,-0.29374,0.24141,0.30438,0.88513,0.87940,0.24233,0.24488
19_cs,CONF_0001,-0.17539,-0.27714,-0.34577,0.24025,0.31008,0.86976,0.83782,0.23475,0.24363
19_cs,CONF_0002,-0.18466,-0.27050,-0.34348,0.24064,0.31308,0.86627,0.83805,0.23470,0.24561
19_cs,CONF_0003,-0.34369,-0.27022,-0.18483,0.24065,0.31287,0.83808,0.86692,0.24558,0.23474
19_cs,CONF_0004,-0.26721,-0.24503,-0.27776,0.23715,0.29014,0.87213,0.86742,0.23869,0.23885
19_cs,CONF_0005,-0.17599,-0.27708,-0.34560,0.24028,0.30985,0.87014,0.83842,0.23483,0.24352
19_cs,CONF_0006,-0.18410,-0.27073,-0.34421,0.24064,0.31248,0.86778,0.83774,0.23465,0.24554
19_cs,CONF_0007,-0.17658,-0.27662,-0.34554,0.24030,0.30980,0.86969,0.83888,0.23489,0.24365
19_cs,CONF_0008,-0.34520,-0.27646,-0.17685,0.24031,0.31051,0.83891,0.86912,0.24324,0.23498
19_cs,CONF_0009,-0.13630,-0.28961,-0.35199,0.24039,0.29720,0.87931,0.82497,0.23040,0.23543
19_cs,CONF_0010,-0.13579,-0.29008,-0.35179,0.24049,0.29717,0.87904,0.82488,0.23023,0.23538
1_cs,CONF_0001,-0.31322,-0.22960,-0.26115,0.24293,0.26429,0.92205,0.94780,0.24898,0.24344
1_cs,CONF_0004,-0.29634,-0.22278,-0.28508,0.24411,0.25994,0.94301,0.93912,0.24609,0.24027
1_cs,CONF_0006,-0.27175,-0.22765,-0.29685,0.24287,0.27163,0.92316,0.93864,0.24386,0.24824
1_cs,CONF_0009,-0.27997,-0.22412,-0.29978,0.24127,0.27038,0.93654,0.92459,0.24116,0.24607
1_cs,CONF_0012,-0.26293,-0.22763,-0.31379,0.24302,0.27337,0.93170,0.94531,0.24003,0.25081
1_cs,CONF_0015,-0.30350,-0.23314,-0.27477,0.24375,0.27733,0.90943,0.94520,0.24895,0.24324
1_cs,CONF_0016,-0.30760,-0.22967,-0.26451,0.24456,0.26518,0.91927,0.94461,0.24734,0.24331
1_cs,CONF_0021,-0.30638,-0.22689,-0.27474,0.24612,0.27352,0.92400,0.93626,0.24741,0.23913
1_cs,CONF_0022,-0.29768,-0.22544,-0.27179,0.24350,0.26526,0.91820,0.93365,0.24096,0.24405
1_cs,CONF_0024,-0.27617,-0.23201,-0.30360,0.24320,0.26735,0.94719,0.93298,0.24285,0.24914
1_cs,CONF_0025,-0.26168,-0.22864,-0.31151,0.24544,0.26395,0.94680,0.93311,0.24385,0.24903
1_cs,CONF_0026,-0.31302,-0.23058,-0.25907,0.24383,0.27211,0.91394,0.94704,0.24932,0.24295
1_cs,CONF_0036,-0.26929,-0.22716,-0.30200,0.24367,0.26270,0.93504,0.92026,0.23742,0.24196
20_cs,CONF_0001,-0.34524,-0.27721,-0.17598,0.24032,0.31028,0.83841,0.86880,0.24326,0.23496
20_cs,CONF_0002,-0.34340,-0.27053,-0.18529,0.24080,0.31328,0.83860,0.86616,0.24565,0.23472
20_cs,CONF_0003,-0.34350,-0.27054,-0.18444,0.24063,0.31316,0.83782,0.86647,0.24557,0.23467
20_cs,CONF_0004,-0.26540,-0.24573,-0.27893,0.23723,0.29022,0.87277,0.86663,0.23868,0.23891
20_cs,CONF_0005,-0.17721,-0.27638,-0.34528,0.24030,0.31054,0.86945,0.83868,0.23509,0.24323
20_cs,CONF_0006,-0.18413,-0.27052,-0.34424,0.24066,0.31243,0.86761,0.83808,0.23466,0.24560
20_cs,CONF_0007,-0.17662,-0.27659,-0.34538,0.24038,0.31038,0.86967,0.83859,0.23479,0.24321
20_cs,CONF_0008,-0.34519,-0.27636,-0.17697,0.24033,0.31044,0.83838,0.86945,0.24316,0.23489
20_cs,CONF_0009,-0.34513,-0.27663,-0.17663,0.24036,0.31066,0.83828,0.86952,0.24314,0.23488
20_cs,CONF_0010,-0.34539,-0.27651,-0.17746,0.24050,0.31005,0.83913,0.86949,0.24341,0.23503
20_cs,CONF_0011,-0.13586,-0.28977,-0.35218,0.24055,0.29722,0.87933,0.82447,0.23016,0.23530
20_cs,CONF_0012,-0.13638,-0.28946,-0.35201,0.24054,0.29709,0.87880,0.82484,0.23031,0.23543
21_cs,CONF_0001,-0.30318,-0.21832,-0.30295,0.24255,0.26363,0.95178,0.95193,0.24202,0.24197
21_cs,CONF_0003,-0.29089,-0.22370,-0.30534,0.24146,0.26922,0.94473,0.95547,0.24783,0.24996
22_cs,CONF_0001,-0.30336,-0.21797,-0.30299,0.24242,0.26390,0.95195,0.95184,0.24202,0.24174
22_cs,CONF_0003,-0.29224,-0.22372,-0.30390,0.24173,0.26881,0.94563,0.95489,0.24787,0.24951
22_cs,CONF_0004,-0.29097,-0.22396,-0.30942,0.24156,0.27228,0.95697,0.94705,0.24772,0.24870
23_cs,CONF_0001,-0.29564,-0.22075,-0.30878,0.24134,0.27480,0.98917,0.98509,0.24697,0.24648
23_cs,CONF_0002,-0.30435,-0.22357,-0.30076,0.24614,0.27048,0.98892,0.98135,0.24403,0.24136
23_cs,CONF_0003,-0.29785,-0.22400,-0.30250,0.24321,0.26994,0.98091,0.98481,0.24746,0.24748
23_cs,CONF_0004,-0.28352,-0.22047,-0.31078,0.23823,0.27845,0.98283,0.97968,0.24512,0.24815
23_cs,CONF_0005,-0.30052,-0.22354,-0.30445,0.24620,0.27048,0.98138,0.98914,0.24145,0.24400
23_cs,CONF_0006,-0.30443,-0.22147,-0.30583,0.24550,0.27961,0.98703,0.98790,0.24348,0.24283
24_cs,CONF_0001,-0.29547,-0.22075,-0.30911,0.24143,0.27481,0.98958,0.98498,0.24712,0.24643
24_cs,CONF_0002,-0.30447,-0.22366,-0.30090,0.24609,0.27069,0.98921,0.98156,0.24417,0.24147
24_cs,CONF_0003,-0.29850,-0.22416,-0.30171,0.24346,0.27058,0.98143,0.98393,0.24749,0.24726
24_cs,CONF_0004,-0.28374,-0.22027,-0.31087,0.23821,0.27858,0.98261,0.97969,0.24511,0.24816
24_cs,CONF_0005,-0.30042,-0.22377,-0.30463,0.24617,0.27046,0.98146,0.98910,0.24157,0.24407
24_cs,CONF_0006,-0.32113,-0.22334,-0.28732,0.24474,0.28097,0.98148,0.99112,0.24624,0.24555
25_cs,CONF_0055,-0.26190,-0.23702,-0.28462,0.25047,0.30434,0.89839,0.92860,0.23578,0.23323
25_cs,CONF_0066,-0.30085,-0.24172,-0.24313,0.23598,0.29719,0.92074,0.91455,0.25846,0.25375
25_cs,CONF_0068,-0.28522,-0.23493,-0.28366,0.23225,0.28250,0.93109,0.91458,0.26339,0.25745
25_cs,CONF_0087,-0.23889,-0.24832,-0.30651,0.24181,0.30440,0.94230,0.89893,0.25003,0.24409
25_cs,CONF_0119,-0.24432,-0.24369,-0.29667,0.24068,0.32995,0.91450,0.90181,0.23760,0.27144
25_cs,CONF_0141,-0.28009,-0.24434,-0.26997,0.23578,0.33244,0.91848,0.91642,0.23924,0.25310
25_cs,CONF_0178,-0.24514,-0.24410,-0.29526,0.24061,0.33126,0.91345,0.90263,0.23725,0.27114
25_cs,CONF_0181,-0.24555,-0.25245,-0.31084,0.24246,0.40800,0.92943,0.88815,0.23033,0.22103
25_cs,CONF_0189,-0.26009,-0.24236,-0.29120,0.24208,0.34633,0.91816,0.90792,0.22902,0.24839
25_cs,CONF_0199,-0.30363,-0.24512,-0.23340,0.23736,0.29376,0.91219,0.91389,0.25879,0.25292
25_cs,CONF_0246,-0.30614,-0.24326,-0.24552,0.24420,0.33575,0.92430,0.92388,0.24189,0.23348
25_cs,CONF_0280,-0.31559,-0.23714,-0.25753,0.24037,0.32079,0.90955,0.94977,0.23628,0.23783
25_cs,CONF_0295,-0.27221,-0.24181,-0.28596,0.24640,0.29798,0.93791,0.92082,0.23394,0.24118
25_cs,CONF_0308,-0.27687,-0.23682,-0.27446,0.24563,0.31308,0.92026,0.92904,0.23893,0.23217
25_cs,CONF_0335,-0.28866,-0.24434,-0.27331,0.23392,0.31888,0.91306,0.94986,0.23864,0.24493
25_cs,CONF_0351,-0.24382,-0.24357,-0.29698,0.24070,0.32993,0.91475,0.90152,0.23768,0.27141
25_cs,CONF_0352,-0.25286,-0.25303,-0.29061,0.23658,0.32126,0.92404,0.92309,0.24590,0.23581
25_cs,CONF_0384,-0.24494,-0.25868,-0.30137,0.24181,0.41543,0.92336,0.87407,0.23316,0.22836
25_cs,CONF_0386,-0.26200,-0.24247,-0.29023,0.24176,0.34704,0.91817,0.91081,0.22897,0.24843
25_cs,CONF_0435,-0.29314,-0.25243,-0.27006,0.23696,0.40427,0.91032,0.93302,0.23242,0.23127
25_cs,CONF_0436,-0.27540,-0.23852,-0.28664,0.23991,0.33982,0.92269,0.91581,0.23322,0.23598
25_cs,CONF_0445,-0.31186,-0.23900,-0.24859,0.24082,0.32488,0.90256,0.93900,0.23681,0.23930
25_cs,CONF_0469,-0.29643,-0.25426,-0.23948,0.24123,0.38006,0.89001,0.92551,0.22986,0.23273
25_cs,CONF_0527,-0.30330,-0.25540,-0.23119,0.23897,0.29895,0.89363,0.94724,0.24293,0.25582
26_cs,CONF_0023,-0.32634,-0.26143,-0.22279,0.23667,0.32727,0.91729,0.92540,0.24260,0.24165
26_cs,CONF_0036,-0.26532,-0.23226,-0.30605,0.24076,0.28976,0.94018,0.93379,0.23927,0.24090
26_cs,CONF_0038,-0.30616,-0.23074,-0.26481,0.24038,0.29900,0.91664,0.93634,0.24260,0.24131
26_cs,CONF_0050,-0.30321,-0.24460,-0.23717,0.23808,0.29125,0.91317,0.91500,0.26030,0.25333
26_cs,CONF_0057,-0.26534,-0.23401,-0.30857,0.24065,0.29175,0.94118,0.93716,0.23863,0.23926
26_cs,CONF_0072,-0.26222,-0.23705,-0.28379,0.25048,0.30422,0.89784,0.92859,0.23584,0.23321
26_cs,CONF_0078,-0.24890,-0.24263,-0.30646,0.23725,0.28645,0.94066,0.92612,0.24352,0.23843
26_cs,CONF_0079,-0.29988,-0.24158,-0.24433,0.23597,0.29706,0.92101,0.91384,0.25851,0.25391
26_cs,CONF_0081,-0.28447,-0.23474,-0.28468,0.23235,0.28253,0.93164,0.91394,0.26349,0.25757
26_cs,CONF_0084,-0.31399,-0.24652,-0.23153,0.24423,0.33477,0.90331,0.93562,0.24269,0.24448
26_cs,CONF_0089,-0.31096,-0.25347,-0.23699,0.23605,0.31294,0.93298,0.92395,0.23618,0.24338
26_cs,CONF_0090,-0.31376,-0.24669,-0.23126,0.24418,0.33570,0.90269,0.93531,0.24251,0.24448
26_cs,CONF_0098,-0.23926,-0.24773,-0.30640,0.24170,0.30385,0.94256,0.89884,0.25002,0.24409
26_cs,CONF_0099,-0.26467,-0.23255,-0.30664,0.24077,0.29042,0.94040,0.93327,0.23926,0.24093
26_cs,CONF_0104,-0.28745,-0.24191,-0.26544,0.24698,0.28890,0.91783,0.93972,0.24243,0.23613
26_cs,CONF_0127,-0.24436,-0.24380,-0.29605,0.24068,0.32946,0.91414,0.90260,0.23741,0.27131
29_cs,CONF_0020,-0.17653,-0.26490,-0.31671,0.24134,0.32160,0.91740,0.85003,0.23934,0.24266
29_cs,CONF_0021,-0.20223,-0.25569,-0.30815,0.24468,0.32892,0.89527,0.87187,0.24348,0.24230
29_cs,CONF_0026,-0.20711,-0.25001,-0.30565,0.24367,0.34709,0.86501,0.89050,0.24535,0.24252
29_cs,CONF_0038,-0.20048,-0.25722,-0.31735,0.24428,0.31978,0.93965,0.85650,0.24149,0.24427
29_cs,CONF_0050,-0.20208,-0.25544,-0.30980,0.24444,0.32559,0.89579,0.87214,0.24293,0.24521
29_cs,CONF_0055,-0.19910,-0.25395,-0.30519,0.24632,0.33721,0.88854,0.86332,0.24451,0.24057
29_cs,CONF_0057,-0.19901,-0.25875,-0.31294,0.24632,0.32533,0.90818,0.87201,0.24170,0.23894
29_cs,CONF_0074,-0.19051,-0.25853,-0.29382,0.24389,0.34973,0.85992,0.85604,0.24460,0.24194
29_cs,CONF_0078,-0.17599,-0.26526,-0.31709,0.24146,0.32300,0.91724,0.84829,0.23922,0.24284
29_cs,CONF_0079,-0.19312,-0.25949,-0.31195,0.24475,0.32312,0.91111,0.85274,0.24239,0.24350
29_cs,CONF_0087,-0.20603,-0.25478,-0.31611,0.24394,0.32011,0.93400,0.86271,0.24196,0.24328
29_cs,CONF_0089,-0.20167,-0.25283,-0.30641,0.24607,0.34773,0.86129,0.88862,0.24508,0.24231
29_cs,CONF_0091,-0.19894,-0.25400,-0.30498,0.24635,0.33749,0.88831,0.86325,0.24453,0.24052
29_cs,CONF_0092,-0.31826,-0.25671,-0.20106,0.24420,0.31750,0.85829,0.93779,0.24548,0.24129
29_cs,CONF_0096,-0.17562,-0.26554,-0.31582,0.24143,0.32373,0.91623,0.84571,0.23938,0.24319
