Ligand,Conformer,cp_mix,log10,H_int,H_MF,H_HB,H_vdw,ring_cor,Gsolv
100_cs,CONF_0001,-6.81084,-30.04002,-13.4711,14.59297,-0.38606,-27.67801,-9.06813,-45.07474
100_cs,CONF_0002,-6.82135,-30.39927,-13.56698,14.9695,-0.20622,-28.33026,-9.06813,-45.56484
100_cs,CONF_0004,-6.8763,-30.45502,-13.59275,14.97601,-0.1917,-28.37706,-9.06813,-45.6409
100_cs,CONF_0005,-6.78858,-30.36881,-13.52813,14.95513,-0.20334,-28.27991,-9.06813,-45.52328
100_cs,CONF_0006,-6.80603,-30.03433,-13.46411,14.60395,-0.37498,-27.69308,-9.06813,-45.06697
100_cs,CONF_0007,-7.20834,-30.18687,-13.95905,14.90181,-0.283,-28.57786,-9.06813,-45.27507
100_cs,CONF_0008,-6.58193,-30.31981,-13.34078,14.76494,-0.2224,-27.88333,-9.06813,-45.45643
100_cs,CONF_0009,-7.0163,-30.41206,-13.8289,15.16208,-0.21168,-28.7793,-9.06813,-45.58229
100_cs,CONF_0010,-6.41601,-30.4457,-13.14972,14.68247,-0.22271,-27.60948,-9.06813,-45.62819
100_cs,CONF_0011,-6.78115,-30.38394,-13.42755,14.95795,-0.17541,-28.21009,-9.06813,-45.54392
100_cs,CONF_0012,-6.55356,-30.58081,-13.29336,14.76582,-0.21481,-27.84437,-9.06813,-45.8125
100_cs,CONF_0014,-7.01013,-30.40012,-13.82039,15.15973,-0.21348,-28.76664,-9.06813,-45.566
100_cs,CONF_0015,-6.7655,-29.77092,-13.36015,14.82635,-0.20758,-27.97891,-9.06813,-44.70761
100_cs,CONF_0016,-6.95489,-30.4521,-13.60839,14.96124,-0.17688,-28.39274,-9.06813,-45.63691
100_cs,CONF_0017,-6.75952,-29.78841,-13.35563,14.82291,-0.20811,-27.97042,-9.06813,-44.73147
100_cs,CONF_0018,-6.88082,-30.37386,-13.53102,14.89915,-0.18,-28.25017,-9.06813,-45.53017
100_cs,CONF_0020,-6.83811,-30.40182,-13.5876,14.85757,-0.26753,-28.17764,-9.06813,-45.56832
100_cs,CONF_0021,-6.75152,-30.37948,-13.61285,14.91556,-0.25841,-28.27,-9.06813,-45.53784
100_cs,CONF_0022,-6.75078,-30.37906,-13.6135,14.91056,-0.26367,-28.26039,-9.06813,-45.53727
100_cs,CONF_0023,-6.78414,-30.37522,-13.4327,14.94052,-0.17991,-28.19331,-9.06813,-45.53204
100_cs,CONF_0024,-6.63015,-30.29841,-13.47839,14.80073,-0.27084,-28.00828,-9.06813,-45.42725
100_cs,CONF_0025,-6.75558,-30.38664,-13.6213,14.92814,-0.25614,-28.2933,-9.06813,-45.54761
100_cs,CONF_0027,-6.78271,-30.09673,-13.51368,15.02765,-0.20681,-28.33451,-9.06813,-45.15209
100_cs,CONF_0029,-6.77555,-30.38815,-13.42811,14.94492,-0.17793,-28.19511,-9.06813,-45.54966
100_cs,CONF_0031,-6.8137,-30.04,-13.46976,14.60126,-0.38325,-27.68777,-9.06813,-45.0747
101_cs,CONF_0002,-4.80804,-25.86254,-10.57228,14.51597,-0.19932,-24.88893,-6.8011,-39.37563
101_cs,CONF_0004,-4.83975,-25.69828,-10.52836,14.28715,-0.26791,-24.5476,-6.8011,-39.15152
101_cs,CONF_0005,-4.99651,-25.87949,-10.74112,14.61167,-0.17179,-25.181,-6.8011,-39.39874
101_cs,CONF_0008,-4.88162,-25.85758,-10.60761,14.6457,-0.13649,-25.11682,-6.8011,-39.36886
101_cs,CONF_0013,-4.81316,-25.79994,-10.52171,14.34063,-0.20255,-24.65978,-6.8011,-39.29022
101_cs,CONF_0014,-4.69322,-25.72333,-10.40095,14.41786,-0.16888,-24.64994,-6.8011,-39.1857
101_cs,CONF_0017,-4.79192,-25.794,-10.49371,14.28917,-0.20723,-24.57565,-6.8011,-39.28212
101_cs,CONF_0021,-4.90576,-25.7044,-10.55433,14.3338,-0.22919,-24.65894,-6.8011,-39.15988
101_cs,CONF_0027,-4.83238,-25.63914,-10.47498,14.3266,-0.19841,-24.60317,-6.8011,-39.07085
101_cs,CONF_0028,-4.77428,-25.65505,-10.43905,14.32071,-0.20151,-24.55825,-6.8011,-39.09256
101_cs,CONF_0035,-4.83378,-25.64252,-10.46356,14.26738,-0.20612,-24.52481,-6.8011,-39.07546
101_cs,CONF_0038,-4.82424,-25.72585,-10.49879,14.48614,-0.17189,-24.81304,-6.8011,-39.18915
101_cs,CONF_0040,-4.94284,-25.99148,-10.7555,14.54789,-0.19516,-25.10823,-6.8011,-39.55153
101_cs,CONF_0042,-4.85931,-25.87926,-10.5929,14.57837,-0.15395,-25.01732,-6.8011,-39.39843
101_cs,CONF_0058,-5.09386,-25.93012,-10.83747,14.5359,-0.21035,-25.16303,-6.8011,-39.46781
101_cs,CONF_0070,-4.61231,-25.34867,-10.01544,14.01576,-0.162,-23.86919,-6.8011,-38.67458
101_cs,CONF_0081,-4.77734,-25.67565,-10.33776,14.31142,-0.18101,-24.46817,-6.8011,-39.12066
101_cs,CONF_0102,-4.71938,-25.57041,-10.26511,14.28557,-0.15663,-24.39404,-6.8011,-38.97708
101_cs,CONF_0113,-4.87041,-25.59795,-10.39681,14.28009,-0.22648,-24.45042,-6.8011,-39.01465
101_cs,CONF_0227,-4.79988,-25.71507,-10.3832,14.27993,-0.20917,-24.45396,-6.8011,-39.17443
101_cs,CONF_0267,-4.77946,-25.47206,-10.27675,14.00485,-0.3078,-23.9738,-6.8011,-38.84291
101_cs,CONF_0275,-4.80617,-25.71803,-10.38843,14.34538,-0.1771,-24.5567,-6.8011,-39.17847
101_cs,CONF_0291,-4.86307,-25.76922,-10.49615,14.48819,-0.13863,-24.84571,-6.8011,-39.24831
101_cs,CONF_0299,-4.98466,-25.63073,-10.5426,14.23718,-0.26038,-24.51939,-6.8011,-39.05937
101_cs,CONF_0300,-4.79261,-25.63279,-10.33375,14.14272,-0.17636,-24.30011,-6.8011,-39.06218
101_cs,CONF_0312,-4.77482,-25.70026,-10.36917,14.30916,-0.14323,-24.5351,-6.8011,-39.15423
101_cs,CONF_0385,-4.98012,-25.69749,-10.54169,14.36528,-0.20695,-24.70002,-6.8011,-39.15045
101_cs,CONF_0422,-4.82286,-25.5459,-10.33061,14.4334,-0.10731,-24.6567,-6.8011,-38.94365
101_cs,CONF_0519,-4.8238,-25.55555,-10.33964,14.19065,-0.19711,-24.33317,-6.8011,-38.95681
101_cs,CONF_0530,-4.64622,-25.39138,-10.08345,13.96341,-0.21371,-23.83315,-6.8011,-38.73284
101_cs,CONF_0541,-4.73811,-25.65416,-10.29766,14.12976,-0.20039,-24.22703,-6.8011,-39.09134
101_cs,CONF_0562,-4.63294,-25.56651,-10.15822,14.28128,-0.13827,-24.30123,-6.8011,-38.97176
101_cs,CONF_0579,-4.85741,-25.58282,-10.37907,14.2855,-0.15258,-24.51199,-6.8011,-38.99401
101_cs,CONF_0726,-4.88331,-25.71816,-10.4975,14.32064,-0.21357,-24.60457,-6.8011,-39.17865
101_cs,CONF_0740,-4.75674,-25.53038,-10.26844,14.12841,-0.20214,-24.19471,-6.8011,-38.92247
101_cs,CONF_0744,-4.95234,-25.65665,-10.50013,14.34316,-0.17217,-24.67112,-6.8011,-39.09474
101_cs,CONF_0956,-4.68911,-25.33855,-10.1293,14.28695,-0.07967,-24.33658,-6.8011,-38.66077
101_cs,CONF_1007,-4.80405,-25.53601,-10.31366,14.1877,-0.1909,-24.31046,-6.8011,-38.93016
102_cs,CONF_0002,-4.8092,-25.87074,-10.5721,14.5138,-0.19933,-24.88656,-6.8011,-39.3868
102_cs,CONF_0004,-4.83546,-25.70422,-10.52397,14.27866,-0.26812,-24.53451,-6.8011,-39.15963
102_cs,CONF_0005,-5.03935,-25.91436,-10.78984,14.66357,-0.17001,-25.2834,-6.8011,-39.44631
102_cs,CONF_0008,-4.94356,-25.88959,-10.68197,14.72895,-0.13122,-25.2797,-6.8011,-39.41253
102_cs,CONF_0013,-4.81559,-25.79328,-10.52225,14.35053,-0.20273,-24.67004,-6.8011,-39.28114
102_cs,CONF_0014,-4.74221,-25.77631,-10.46612,14.46186,-0.16701,-24.76098,-6.8011,-39.25798
102_cs,CONF_0017,-4.80528,-25.77953,-10.51297,14.36063,-0.20147,-24.67212,-6.8011,-39.26237
102_cs,CONF_0022,-4.8486,-25.64201,-10.48898,14.29038,-0.22961,-24.54975,-6.8011,-39.07476
102_cs,CONF_0027,-4.78416,-25.70609,-10.47914,14.35188,-0.21044,-24.62058,-6.8011,-39.16218
102_cs,CONF_0028,-4.87947,-25.69906,-10.52923,14.33154,-0.20722,-24.65355,-6.8011,-39.15259
102_cs,CONF_0030,-4.8766,-25.69698,-10.54683,14.36539,-0.21348,-24.69874,-6.8011,-39.14975
102_cs,CONF_0033,-4.81964,-25.62981,-10.45562,14.27194,-0.205,-24.52256,-6.8011,-39.05812
102_cs,CONF_0035,-4.95053,-25.91246,-10.72758,14.4922,-0.2068,-25.01298,-6.8011,-39.44373
102_cs,CONF_0036,-4.81387,-25.6915,-10.49408,14.5062,-0.16642,-24.83386,-6.8011,-39.14227
102_cs,CONF_0039,-4.94498,-26.0011,-10.75583,14.52984,-0.19386,-25.0918,-6.8011,-39.56465
102_cs,CONF_0040,-4.86573,-25.90257,-10.59865,14.56488,-0.15821,-25.00531,-6.8011,-39.43023
102_cs,CONF_0068,-4.63776,-25.38083,-10.04967,14.06221,-0.16217,-23.94972,-6.8011,-38.71846
102_cs,CONF_0078,-4.62711,-25.55894,-10.17234,14.17624,-0.17618,-24.1724,-6.8011,-38.96143
102_cs,CONF_0098,-4.7326,-25.57231,-10.27767,14.29684,-0.15625,-24.41826,-6.8011,-38.97968
102_cs,CONF_0112,-4.89877,-25.61665,-10.42205,14.32008,-0.2203,-24.52183,-6.8011,-39.04017
102_cs,CONF_0230,-4.74776,-25.67463,-10.33209,14.26721,-0.20518,-24.39412,-6.8011,-39.11926
102_cs,CONF_0261,-4.76723,-25.47691,-10.26127,13.99052,-0.30042,-23.95137,-6.8011,-38.84953
102_cs,CONF_0269,-4.79306,-25.69439,-10.36978,14.3394,-0.17099,-24.53819,-6.8011,-39.14623
102_cs,CONF_0282,-4.84843,-25.7567,-10.47726,14.49322,-0.13376,-24.83672,-6.8011,-39.23122
102_cs,CONF_0286,-4.98758,-25.63957,-10.54199,14.23713,-0.25918,-24.51995,-6.8011,-39.07143
102_cs,CONF_0290,-4.82122,-25.69402,-10.39144,14.20742,-0.18033,-24.41854,-6.8011,-39.14572
102_cs,CONF_0300,-4.77171,-25.6945,-10.36254,14.31265,-0.14206,-24.53313,-6.8011,-39.14637
102_cs,CONF_0409,-4.78405,-25.51565,-10.28489,14.37097,-0.10869,-24.54717,-6.8011,-38.90237
102_cs,CONF_0519,-4.59359,-25.36682,-10.03199,13.87984,-0.2271,-23.68473,-6.8011,-38.69934
102_cs,CONF_0532,-4.82408,-25.73613,-10.40021,14.27749,-0.18918,-24.48852,-6.8011,-39.20316
102_cs,CONF_0556,-4.94176,-25.64958,-10.49266,14.34479,-0.17144,-24.66601,-6.8011,-39.08509
102_cs,CONF_0605,-4.62632,-25.55834,-10.15343,14.27003,-0.1336,-24.28986,-6.8011,-38.96062
102_cs,CONF_0626,-4.81386,-25.54082,-10.33051,14.19622,-0.19491,-24.33183,-6.8011,-38.93671
102_cs,CONF_0711,-4.89168,-25.7238,-10.50443,14.32005,-0.21096,-24.61352,-6.8011,-39.18635
102_cs,CONF_0713,-4.68842,-25.54037,-10.19863,14.24076,-0.13215,-24.30724,-6.8011,-38.93611
102_cs,CONF_0934,-4.96354,-25.79699,-10.60222,14.43762,-0.21631,-24.82352,-6.8011,-39.28619
102_cs,CONF_0939,-4.68953,-25.33558,-10.12888,14.28918,-0.07917,-24.33889,-6.8011,-38.65672
103_cs,CONF_0007,-4.66711,-25.90262,-10.48218,14.24334,-0.27991,-24.44561,-6.8011,-39.43031
103_cs,CONF_0032,-4.77355,-25.69445,-10.42058,14.29468,-0.2334,-24.48186,-6.8011,-39.14631
103_cs,CONF_0036,-4.61145,-25.81479,-10.37795,14.15635,-0.24796,-24.28634,-6.8011,-39.31048
103_cs,CONF_0038,-4.72367,-25.80551,-10.34363,14.17692,-0.24451,-24.27604,-6.8011,-39.29781
103_cs,CONF_0059,-4.59569,-25.66351,-10.21731,14.09174,-0.25258,-24.05648,-6.8011,-39.10409
103_cs,CONF_0063,-4.59037,-25.53013,-10.17307,14.14626,-0.20652,-24.11281,-6.8011,-38.92213
103_cs,CONF_0067,-4.72518,-25.71941,-10.32446,14.09445,-0.27215,-24.14676,-6.8011,-39.18035
103_cs,CONF_0068,-4.72617,-25.82666,-10.38243,14.35218,-0.19459,-24.54003,-6.8011,-39.32668
103_cs,CONF_0077,-4.76128,-25.84523,-10.40303,14.37456,-0.18746,-24.59013,-6.8011,-39.352
103_cs,CONF_0081,-4.48264,-25.4515,-10.01793,13.76956,-0.30027,-23.48722,-6.8011,-38.81486
103_cs,CONF_0103,-4.80872,-25.81842,-10.50897,14.39171,-0.23031,-24.67036,-6.8011,-39.31544
103_cs,CONF_0108,-4.81402,-25.82678,-10.51686,14.39253,-0.23134,-24.67805,-6.8011,-39.32684
103_cs,CONF_0122,-4.7372,-25.78289,-10.3629,14.20422,-0.21546,-24.35166,-6.8011,-39.26697
103_cs,CONF_0163,-4.61277,-25.72511,-10.27457,14.24828,-0.18743,-24.33541,-6.8011,-39.18813
103_cs,CONF_0164,-4.50732,-25.55522,-10.09381,13.79797,-0.33149,-23.56029,-6.8011,-38.95636
103_cs,CONF_0173,-4.67498,-25.92089,-10.48083,14.36527,-0.22946,-24.61664,-6.8011,-39.45523
103_cs,CONF_0280,-4.57482,-25.61628,-10.15713,14.06706,-0.19235,-24.03183,-6.8011,-39.03966
103_cs,CONF_0376,-4.67807,-25.91922,-10.27728,14.09862,-0.21068,-24.16523,-6.8011,-39.45295
103_cs,CONF_0421,-4.68093,-25.87377,-10.40792,14.07063,-0.28514,-24.19341,-6.8011,-39.39094
103_cs,CONF_0423,-4.69303,-25.82185,-10.3519,14.34892,-0.16991,-24.53091,-6.8011,-39.32011
103_cs,CONF_0491,-4.51099,-25.71504,-10.10699,14.04877,-0.21741,-23.93836,-6.8011,-39.17439
103_cs,CONF_0594,-4.58184,-25.64305,-10.19325,14.23022,-0.1614,-24.26207,-6.8011,-39.07618
103_cs,CONF_0640,-4.41906,-25.35721,-9.76483,13.65482,-0.25201,-23.16764,-6.8011,-38.68622
103_cs,CONF_0740,-4.70906,-25.38441,-10.10401,13.86436,-0.22836,-23.74,-6.8011,-38.72334
103_cs,CONF_0765,-4.58405,-25.46913,-10.01197,13.74419,-0.28228,-23.47388,-6.8011,-38.83892
103_cs,CONF_0812,-4.68447,-25.56908,-10.15295,14.07758,-0.19381,-24.03673,-6.8011,-38.97527
103_cs,CONF_0813,-4.49914,-25.5462,-9.98734,13.83956,-0.24408,-23.58281,-6.8011,-38.94405
103_cs,CONF_0846,-4.49844,-25.55401,-9.98752,13.83871,-0.24475,-23.58148,-6.8011,-38.95471
103_cs,CONF_0879,-4.61669,-25.67456,-10.20798,14.13631,-0.18903,-24.15526,-6.8011,-39.11917
103_cs,CONF_0986,-4.67141,-25.9322,-10.27181,14.09364,-0.21038,-24.15507,-6.8011,-39.47065
103_cs,CONF_1024,-4.42082,-25.64636,-10.01442,13.8851,-0.22269,-23.67682,-6.8011,-39.0807
103_cs,CONF_1078,-4.73519,-25.73667,-10.37881,14.03809,-0.23689,-24.18001,-6.8011,-39.2039
103_cs,CONF_1255,-4.46644,-25.30317,-9.8228,13.81711,-0.17145,-23.46847,-6.8011,-38.6125
104_cs,CONF_0036,-4.61079,-25.8046,-10.37029,14.15166,-0.24779,-24.27415,-6.8011,-39.29658
104_cs,CONF_0037,-4.72955,-25.79683,-10.35264,14.18649,-0.24554,-24.2936,-6.8011,-39.28597
104_cs,CONF_0060,-4.56803,-25.65427,-10.18927,14.0603,-0.25596,-23.99361,-6.8011,-39.09149
104_cs,CONF_0063,-4.53225,-25.47647,-10.09499,14.06403,-0.21391,-23.94512,-6.8011,-38.84892
104_cs,CONF_0069,-4.7293,-25.81899,-10.37967,14.34755,-0.19436,-24.53286,-6.8011,-39.3162
104_cs,CONF_0070,-4.73527,-25.71392,-10.33154,14.09714,-0.27272,-24.15595,-6.8011,-39.17287
104_cs,CONF_0074,-4.71076,-25.62257,-10.33775,13.85604,-0.33845,-23.85534,-6.8011,-39.04825
104_cs,CONF_0078,-4.73579,-25.80893,-10.37799,14.32973,-0.19578,-24.51194,-6.8011,-39.30249
104_cs,CONF_0083,-4.52308,-25.44154,-10.03943,13.74577,-0.30766,-23.47753,-6.8011,-38.80127
104_cs,CONF_0103,-4.81268,-25.8182,-10.51881,14.39319,-0.23203,-24.67997,-6.8011,-39.31512
104_cs,CONF_0115,-4.8175,-25.82175,-10.5209,14.38904,-0.23817,-24.67177,-6.8011,-39.31998
104_cs,CONF_0122,-4.76376,-25.80717,-10.39297,14.2328,-0.21279,-24.41298,-6.8011,-39.30008
104_cs,CONF_0158,-4.6095,-25.72801,-10.2685,14.25341,-0.1837,-24.33822,-6.8011,-39.19209
104_cs,CONF_0163,-4.51058,-25.5569,-10.09622,13.80429,-0.32643,-23.57408,-6.8011,-38.95866
104_cs,CONF_0275,-4.57017,-25.61709,-10.15453,14.06197,-0.19117,-24.02533,-6.8011,-39.04076
104_cs,CONF_0336,-4.72184,-25.79743,-10.34183,14.17828,-0.24436,-24.27575,-6.8011,-39.28679
104_cs,CONF_0370,-4.67706,-25.91729,-10.27862,14.10393,-0.20978,-24.17277,-6.8011,-39.45031
104_cs,CONF_0379,-4.71496,-25.89944,-10.43568,14.17651,-0.24199,-24.3702,-6.8011,-39.42597
104_cs,CONF_0419,-4.70315,-25.84539,-10.36393,14.33844,-0.17575,-24.52661,-6.8011,-39.35223
104_cs,CONF_0502,-4.56468,-25.75465,-10.1693,14.1116,-0.21714,-24.06376,-6.8011,-39.22843
104_cs,CONF_0584,-4.56388,-25.62921,-10.17918,14.23331,-0.16035,-24.25214,-6.8011,-39.0573
104_cs,CONF_0687,-4.43003,-25.36133,-9.76869,13.67387,-0.24467,-23.19788,-6.8011,-38.69185
104_cs,CONF_0722,-4.71268,-25.39585,-10.11662,13.88437,-0.22897,-23.77202,-6.8011,-38.73894
104_cs,CONF_0755,-4.55263,-25.43433,-9.97468,13.73026,-0.27994,-23.42499,-6.8011,-38.79143
104_cs,CONF_0780,-4.67341,-25.56758,-10.14256,14.06638,-0.19359,-24.01535,-6.8011,-38.97323
104_cs,CONF_0812,-4.7295,-25.70137,-10.32929,14.10516,-0.27126,-24.16319,-6.8011,-39.15574
104_cs,CONF_0828,-4.49689,-25.55115,-9.98546,13.84209,-0.24393,-23.58362,-6.8011,-38.9508
104_cs,CONF_0858,-4.57126,-25.6151,-10.1522,14.07324,-0.19001,-24.03544,-6.8011,-39.03805
104_cs,CONF_0967,-4.68224,-25.93035,-10.28281,14.09991,-0.21081,-24.17191,-6.8011,-39.46812
104_cs,CONF_1032,-4.42878,-25.66066,-10.01064,13.9553,-0.18959,-23.77634,-6.8011,-39.10021
104_cs,CONF_1043,-4.67334,-25.88812,-10.33524,13.94396,-0.29479,-23.9844,-6.8011,-39.41052
104_cs,CONF_1200,-4.71605,-25.86272,-10.38496,14.35374,-0.17749,-24.56121,-6.8011,-39.37587
104_cs,CONF_1230,-4.47499,-25.32695,-9.83471,13.81006,-0.17368,-23.47109,-6.8011,-38.64494
105_cs,CONF_0001,-6.01426,-32.66256,-13.18342,15.15721,-0.37549,-27.96514,-10.20165,-48.65252
105_cs,CONF_0004,-6.37836,-32.64492,-13.54274,15.43944,-0.33345,-28.64873,-10.20165,-48.62845
105_cs,CONF_0005,-6.33683,-32.69059,-13.50079,15.15736,-0.42465,-28.23351,-10.20165,-48.69076
105_cs,CONF_0007,-6.36358,-32.62474,-13.53496,15.41678,-0.335,-28.61673,-10.20165,-48.60093
105_cs,CONF_0010,-6.00905,-32.64571,-13.17575,15.15845,-0.37546,-27.95874,-10.20165,-48.62954
105_cs,CONF_0012,-6.32145,-32.68714,-13.48279,15.15955,-0.42579,-28.21656,-10.20165,-48.68606
105_cs,CONF_0013,-6.31785,-32.68727,-13.4812,15.15834,-0.42543,-28.21411,-10.20165,-48.68623
105_cs,CONF_0014,-6.0357,-32.69009,-13.20539,15.17177,-0.37451,-28.00265,-10.20165,-48.69008
106_cs,CONF_0003,-6.00495,-32.66225,-13.17906,15.14992,-0.37637,-27.95261,-10.20165,-48.6521
106_cs,CONF_0004,-6.36272,-32.63571,-13.53636,15.41814,-0.33798,-28.61652,-10.20165,-48.6159
106_cs,CONF_0005,-6.33946,-32.65117,-13.49641,15.07978,-0.46747,-28.10873,-10.20165,-48.63699
106_cs,CONF_0007,-6.40593,-32.65887,-13.56743,15.48882,-0.31604,-28.74022,-10.20165,-48.64749
106_cs,CONF_0010,-6.0095,-32.6667,-13.17561,15.16627,-0.36963,-27.97225,-10.20165,-48.65817
106_cs,CONF_0011,-6.35301,-32.64743,-13.50432,15.07065,-0.46985,-28.10512,-10.20165,-48.63188
106_cs,CONF_0012,-6.32484,-32.68579,-13.48297,15.13491,-0.42817,-28.1897,-10.20165,-48.68422
106_cs,CONF_0013,-6.03757,-32.69369,-13.20495,15.16812,-0.37393,-27.99914,-10.20165,-48.69499
107_cs,CONF_0003,-3.79831,-24.06634,-9.23609,12.8365,-0.21645,-21.85614,-4.15623,-36.92516
107_cs,CONF_0004,-3.68833,-23.92433,-9.00811,12.72788,-0.15275,-21.58324,-4.15623,-36.73143
107_cs,CONF_0007,-3.61032,-23.81101,-8.95931,12.8415,-0.12556,-21.67525,-4.15623,-36.57683
107_cs,CONF_0009,-3.60359,-23.918,-9.02082,12.71441,-0.22673,-21.5085,-4.15623,-36.72279
107_cs,CONF_0010,-3.59048,-23.7696,-8.9428,12.71829,-0.21412,-21.44697,-4.15623,-36.52033
107_cs,CONF_0015,-3.55172,-23.75713,-8.84144,12.67638,-0.17237,-21.34545,-4.15623,-36.50333
107_cs,CONF_0020,-3.57037,-23.76871,-8.86618,12.7015,-0.17271,-21.39497,-4.15623,-36.51913
107_cs,CONF_0024,-3.7028,-23.88415,-8.97487,12.83389,-0.14376,-21.665,-4.15623,-36.6766
107_cs,CONF_0026,-3.61028,-23.72164,-8.86123,12.79241,-0.1256,-21.52804,-4.15623,-36.4549
107_cs,CONF_0027,-3.66232,-23.93095,-9.0941,12.79818,-0.17568,-21.71659,-4.15623,-36.74046
107_cs,CONF_0030,-3.59161,-23.78886,-8.87362,12.56681,-0.19936,-21.24108,-4.15623,-36.54661
107_cs,CONF_0032,-3.61567,-23.77578,-8.78979,12.64237,-0.11548,-21.31668,-4.15623,-36.52877
107_cs,CONF_0033,-3.57103,-23.75991,-8.90941,12.67595,-0.21667,-21.36869,-4.15623,-36.50712
107_cs,CONF_0034,-3.61744,-23.87521,-9.05038,12.73909,-0.20085,-21.58862,-4.15623,-36.66441
107_cs,CONF_0035,-3.58256,-23.74153,-8.83542,12.59219,-0.18841,-21.2392,-4.15623,-36.48205
107_cs,CONF_0044,-3.66171,-23.92901,-9.0271,12.73393,-0.19169,-21.56934,-4.15623,-36.73782
107_cs,CONF_0045,-3.47039,-23.71949,-8.7501,12.76565,-0.13111,-21.38463,-4.15623,-36.45197
107_cs,CONF_0052,-3.60839,-23.74395,-8.83109,12.67851,-0.11262,-21.39697,-4.15623,-36.48534
107_cs,CONF_0054,-3.59371,-23.62172,-8.80546,12.77439,-0.10167,-21.47819,-4.15623,-36.31858
107_cs,CONF_0055,-3.71433,-23.88052,-8.99549,12.84394,-0.12056,-21.71887,-4.15623,-36.67166
107_cs,CONF_0058,-3.49503,-23.76016,-8.77226,12.62599,-0.15876,-21.23948,-4.15623,-36.50746
107_cs,CONF_0060,-3.55291,-23.63238,-8.86285,12.66746,-0.15306,-21.37725,-4.15623,-36.33314
107_cs,CONF_0063,-3.62473,-23.75064,-8.95784,12.72377,-0.21147,-21.47014,-4.15623,-36.49447
107_cs,CONF_0066,-3.69269,-23.8536,-9.0642,12.70385,-0.23726,-21.53079,-4.15623,-36.63493
107_cs,CONF_0067,-3.49213,-23.65403,-8.65954,12.62709,-0.11509,-21.17154,-4.15623,-36.36268
107_cs,CONF_0068,-3.4748,-23.69993,-8.7553,12.77621,-0.13043,-21.40108,-4.15623,-36.42529
107_cs,CONF_0075,-3.53673,-23.64465,-8.73018,12.7096,-0.12273,-21.31704,-4.15623,-36.34987
107_cs,CONF_0096,-3.59358,-23.75135,-8.83695,12.79084,-0.13736,-21.49043,-4.15623,-36.49543
107_cs,CONF_0100,-3.66161,-23.80204,-8.87631,12.76487,-0.12627,-21.51491,-4.15623,-36.56459
107_cs,CONF_0103,-3.58124,-23.68869,-8.81393,12.66847,-0.15443,-21.32797,-4.15623,-36.40996
107_cs,CONF_0113,-3.50939,-23.64095,-8.80161,12.43573,-0.22949,-21.00786,-4.15623,-36.34483
107_cs,CONF_0144,-3.49287,-23.76104,-8.77198,12.63295,-0.15722,-21.24771,-4.15623,-36.50866
107_cs,CONF_0145,-3.64296,-23.7269,-8.85072,12.7834,-0.10251,-21.53161,-4.15623,-36.46208
107_cs,CONF_0167,-3.52493,-23.66653,-8.78279,12.65389,-0.1291,-21.30758,-4.15623,-36.37972
107_cs,CONF_0170,-3.6356,-23.71725,-8.92129,12.74268,-0.14738,-21.51659,-4.15623,-36.44892
107_cs,CONF_0197,-3.51645,-23.41594,-8.64039,12.7146,-0.08091,-21.27408,-4.15623,-36.03786
107_cs,CONF_0206,-3.71846,-23.8844,-8.99849,12.83726,-0.12069,-21.71506,-4.15623,-36.67694
107_cs,CONF_0224,-3.53282,-23.45974,-8.67299,12.72035,-0.09645,-21.29688,-4.15623,-36.09761
107_cs,CONF_0378,-3.62812,-23.68885,-8.80557,12.78134,-0.09365,-21.49326,-4.15623,-36.41018
107_cs,CONF_0394,-3.54921,-23.63103,-8.85778,12.66107,-0.15273,-21.36612,-4.15623,-36.3313
108_cs,CONF_0003,-3.81532,-24.09626,-9.2521,12.84343,-0.21632,-21.87921,-4.15623,-36.96598
108_cs,CONF_0004,-3.69169,-23.91458,-9.00916,12.73636,-0.15158,-21.59394,-4.15623,-36.71813
108_cs,CONF_0007,-3.6096,-23.82262,-8.95674,12.83891,-0.12539,-21.67026,-4.15623,-36.59266
108_cs,CONF_0009,-3.6123,-23.92104,-9.02328,12.72041,-0.22373,-21.51996,-4.15623,-36.72694
108_cs,CONF_0010,-3.59261,-23.78217,-8.94689,12.73108,-0.21054,-21.46743,-4.15623,-36.53748
108_cs,CONF_0015,-3.57996,-23.77766,-8.87743,12.70794,-0.17048,-21.4149,-4.15623,-36.53133
108_cs,CONF_0020,-3.57577,-23.76606,-8.87443,12.7047,-0.17431,-21.40483,-4.15623,-36.5155
108_cs,CONF_0024,-3.69937,-23.89056,-8.97005,12.82312,-0.14458,-21.64859,-4.15623,-36.68535
108_cs,CONF_0026,-3.61298,-23.74043,-8.85285,12.76182,-0.13173,-21.48293,-4.15623,-36.48054
108_cs,CONF_0027,-3.64566,-23.91487,-9.06986,12.79098,-0.17781,-21.68303,-4.15623,-36.71852
108_cs,CONF_0030,-3.57459,-23.77213,-8.85872,12.55403,-0.19732,-21.21543,-4.15623,-36.52378
108_cs,CONF_0032,-3.66961,-23.80451,-8.8499,12.70705,-0.1138,-21.44316,-4.15623,-36.56796
108_cs,CONF_0033,-3.60983,-23.78776,-8.95812,12.73443,-0.21111,-21.48144,-4.15623,-36.5451
108_cs,CONF_0034,-3.65224,-23.91603,-9.08307,12.79464,-0.17624,-21.70147,-4.15623,-36.72011
