mol1,mol2,rmsd
4.0,25.0,1.2796337846313515
4.0,26.0,1.2721079917624094
4.0,27.0,0.0031235285309996366
4.0,28.0,0.18041504716832027
4.0,29.0,3.0251080837058653
4.0,30.0,0.958094877139032
4.0,31.0,0.9341790287716367
4.0,32.0,2.890905498168739
4.0,33.0,2.9030435715022365
4.0,34.0,3.026092087396518
4.0,35.0,3.0246671063582093
4.0,36.0,1.2810864923779846
4.0,37.0,1.2798444598992471
4.0,38.0,3.0235417473402775
4.0,39.0,3.0249771978531146
5.0,6.0,0.6126730434529891
5.0,7.0,0.1806899164411426
5.0,8.0,0.0076586899939054725
5.0,9.0,0.5366719137209456
5.0,10.0,0.49939584985403634
5.0,11.0,1.3424988071299497
5.0,12.0,2.864795338437108
5.0,13.0,2.8599993708322415
5.0,14.0,2.861708216999713
5.0,15.0,2.864336664351452
5.0,16.0,2.902159923621785
5.0,17.0,2.891209984478124
5.0,18.0,2.8640314979862405
5.0,19.0,2.860615479127058
5.0,20.0,3.0283461247354513
5.0,21.0,1.357147608142224
5.0,22.0,0.9396850211494417
5.0,23.0,1.3488105764954776
5.0,24.0,0.9471968995452398
5.0,25.0,1.3440967139357505
5.0,26.0,1.3381637750531161
5.0,27.0,0.9344923578836505
5.0,28.0,0.9464356131831447
5.0,29.0,3.027513208898806
5.0,30.0,0.18088645918726542
5.0,31.0,0.0019252951516862808
5.0,32.0,2.863606174292053
5.0,33.0,2.8605898474859845
5.0,34.0,3.028355085134615
5.0,35.0,3.028310150238792
5.0,36.0,1.3426370864742
5.0,37.0,1.3444689904830776
5.0,38.0,3.027348638666572
5.0,39.0,3.0273788922873255
6.0,7.0,0.6156354824393315
6.0,8.0,0.606974074050491
6.0,9.0,0.31419684696091726
6.0,10.0,0.29422884771439956
6.0,11.0,1.7331815055429056
6.0,12.0,2.9204684441225544
6.0,13.0,2.914021188423472
6.0,14.0,2.9157795794147416
6.0,15.0,2.914617584253049
6.0,16.0,2.922597251093057
6.0,17.0,2.915761183800554
6.0,18.0,2.9135820355288033
6.0,19.0,2.9142492014082926
6.0,20.0,2.9644024947133856
6.0,21.0,1.7165443292324176
6.0,22.0,1.2341024360636166
6.0,23.0,1.711561947346694
6.0,24.0,1.281006494549645
6.0,25.0,1.7399534711435087
6.0,26.0,1.7099416791852877
6.0,27.0,1.0359090903306443
6.0,28.0,1.015721291980541
6.0,29.0,2.95620749981607
6.0,30.0,0.6154131493083761
6.0,31.0,0.6136579190656997
6.0,32.0,2.9133483422606625
6.0,33.0,2.914441034437159
6.0,34.0,2.956727591727008
6.0,35.0,2.9642411190633315
6.0,36.0,1.733669822366488
6.0,37.0,1.7405234677303278
6.0,38.0,2.9637400982555415
6.0,39.0,2.9561791557553727
7.0,8.0,0.1802565294504106
7.0,9.0,0.4949273496385498
7.0,10.0,0.5211955322138019
7.0,11.0,1.3449902451209192
7.0,12.0,2.866582225153344
7.0,13.0,2.8640389990605595
7.0,14.0,2.865666844594144
7.0,15.0,2.8657168560632384
7.0,16.0,2.889797380357205
7.0,17.0,2.880771880888855
7.0,18.0,2.865349455163824
7.0,19.0,2.864595141270817
7.0,20.0,3.031309073387279
7.0,21.0,1.3675267472587078
7.0,22.0,0.9579423869330908
7.0,23.0,1.3668063791173943
7.0,24.0,0.9904515802957595
7.0,25.0,1.3702605955759388
7.0,26.0,1.3330233812257763
7.0,27.0,0.9575511720692086
7.0,28.0,0.9349958669831335
7.0,29.0,3.0238902890216552
7.0,30.0,0.0022726636087132272
7.0,31.0,0.1808652138774175
7.0,32.0,2.8650337194058544
7.0,33.0,2.864581435646472
7.0,34.0,3.024650868550955
7.0,35.0,3.031254247028348
7.0,36.0,1.3451548659455745
7.0,37.0,1.3706499716783556
7.0,38.0,3.0303269815795657
7.0,39.0,3.0237770702379834
8.0,9.0,0.5307326448770635
8.0,10.0,0.4931672662210078
8.0,11.0,1.3471572233666562
8.0,12.0,2.8657747537737026
8.0,13.0,2.8610062030682935
8.0,14.0,2.8627164883754532
8.0,15.0,2.8652593365983545
8.0,16.0,2.9024893255230633
8.0,17.0,2.8916043683709516
8.0,18.0,2.864945573831297
8.0,19.0,2.8616183842319733
8.0,20.0,3.028301479857492
8.0,21.0,1.3616123643582605
8.0,22.0,0.9435041462239783
8.0,23.0,1.3532606020055133
8.0,24.0,0.9510937535050868
8.0,25.0,1.348784920988244
8.0,26.0,1.342892667741622
8.0,27.0,0.9373023355598548
8.0,28.0,0.9491058017308239
8.0,29.0,3.0273822800913854
8.0,30.0,0.18042611805151273
8.0,31.0,0.00921569581790225
8.0,32.0,2.8645220069343664
8.0,33.0,2.8615947544051115
8.0,34.0,3.0282206748361995
8.0,35.0,3.0282644708214788
8.0,36.0,1.3472999625921829
8.0,37.0,1.3491628416658188
8.0,38.0,3.0273077776969375
8.0,39.0,3.027248806866117
9.0,10.0,0.18189724340668667
9.0,11.0,1.6812495174513455
9.0,12.0,2.917292534062441
9.0,13.0,2.912165683896658
9.0,14.0,2.9139290386615153
9.0,15.0,2.909456591505103
9.0,16.0,2.9168384551402475
9.0,17.0,2.9121592563112793
9.0,18.0,2.908430143829304
9.0,19.0,2.9124386380263285
9.0,20.0,2.964274089573472
9.0,21.0,1.6920603824208293
9.0,22.0,1.2525507912647944
