mol1,mol2,rmsd
8.0,15.0,100.0
8.0,16.0,100.0
8.0,17.0,100.0
8.0,18.0,100.0
8.0,19.0,100.0
8.0,20.0,100.0
8.0,21.0,100.0
8.0,22.0,100.0
8.0,23.0,0.9769263480227882
8.0,24.0,100.0
8.0,25.0,0.6140385441877674
8.0,26.0,100.0
8.0,27.0,100.0
8.0,28.0,100.0
8.0,29.0,100.0
8.0,30.0,100.0
8.0,31.0,0.8874437927191827
8.0,32.0,100.0
8.0,33.0,100.0
8.0,34.0,100.0
8.0,35.0,0.6842096273789325
8.0,36.0,100.0
8.0,37.0,100.0
8.0,38.0,100.0
8.0,39.0,100.0
8.0,40.0,100.0
8.0,41.0,100.0
8.0,42.0,100.0
8.0,43.0,100.0
8.0,44.0,100.0
8.0,45.0,0.8933686760537605
8.0,46.0,100.0
9.0,10.0,0.9197561392269471
9.0,11.0,100.0
9.0,12.0,100.0
9.0,13.0,100.0
9.0,14.0,0.998012473264771
9.0,15.0,100.0
9.0,16.0,100.0
9.0,17.0,100.0
9.0,18.0,100.0
9.0,19.0,100.0
9.0,20.0,100.0
9.0,21.0,100.0
9.0,22.0,100.0
9.0,23.0,0.7081995917783649
9.0,24.0,100.0
9.0,25.0,0.9254701309632424
9.0,26.0,100.0
9.0,27.0,100.0
9.0,28.0,100.0
9.0,29.0,100.0
9.0,30.0,100.0
9.0,31.0,0.8548199476807826
9.0,32.0,100.0
9.0,33.0,100.0
9.0,34.0,100.0
9.0,35.0,0.5457059475967152
9.0,36.0,100.0
9.0,37.0,100.0
9.0,38.0,100.0
9.0,39.0,100.0
9.0,40.0,100.0
9.0,41.0,100.0
9.0,42.0,100.0
9.0,43.0,100.0
9.0,44.0,100.0
9.0,45.0,0.9099550987641112
9.0,46.0,100.0
10.0,11.0,100.0
10.0,12.0,100.0
10.0,13.0,100.0
10.0,14.0,1.4698999845034946
10.0,15.0,100.0
10.0,16.0,100.0
10.0,17.0,100.0
10.0,18.0,100.0
10.0,19.0,100.0
10.0,20.0,100.0
10.0,21.0,100.0
10.0,22.0,100.0
10.0,23.0,1.3051153535313598
10.0,24.0,100.0
10.0,25.0,0.4925171267025221
10.0,26.0,100.0
10.0,27.0,100.0
10.0,28.0,100.0
10.0,29.0,100.0
10.0,30.0,100.0
10.0,31.0,1.2556369218705923
10.0,32.0,100.0
10.0,33.0,100.0
10.0,34.0,100.0
10.0,35.0,0.7945294230862076
10.0,36.0,100.0
10.0,37.0,100.0
10.0,38.0,100.0
10.0,39.0,100.0
10.0,40.0,100.0
10.0,41.0,100.0
