mol1,mol2,rmsd
3.0,24.0,3.8533775300604107
3.0,25.0,3.8137735107554422
3.0,26.0,0.5068582092647821
3.0,27.0,3.8488183174705144
3.0,28.0,3.86598508636763
3.0,29.0,1.4117851373493535
3.0,30.0,3.8557702591170693
3.0,31.0,3.7812928949606164
3.0,32.0,1.3547821790406445
3.0,33.0,3.7693313298772475
3.0,34.0,1.7034466479474486
4.0,5.0,0.022917757392767944
4.0,6.0,1.3553824657547435
4.0,7.0,3.957365484883186
4.0,8.0,0.2817680037407434
4.0,9.0,1.409097243568051
4.0,10.0,1.344480377223832
4.0,11.0,1.3979994803599713
4.0,12.0,3.9437387362837897
4.0,13.0,4.013611370423032
4.0,14.0,4.035533830831033
4.0,15.0,4.03393869103985
4.0,16.0,0.028973361353520813
4.0,17.0,0.2802175454580617
4.0,18.0,0.03263439613787967
4.0,19.0,0.28123081407571004
4.0,20.0,3.9562872309655397
4.0,21.0,4.031894967495526
4.0,22.0,1.3594462020388893
4.0,23.0,3.9029881408805154
4.0,24.0,1.3465595373235246
4.0,25.0,1.4082599854621585
4.0,26.0,3.892043342258434
4.0,27.0,1.395457995848648
4.0,28.0,0.8285813136298372
4.0,29.0,3.9370630882008446
4.0,30.0,0.8757854734745122
4.0,31.0,0.791932818259369
4.0,32.0,3.9652558956085273
4.0,33.0,0.8406119523183936
4.0,34.0,4.034222396931772
5.0,6.0,1.3682861882061743
5.0,7.0,3.961684954111572
5.0,8.0,0.27533879164834774
5.0,9.0,1.421844125256867
5.0,10.0,1.3580148614668035
5.0,11.0,1.4113319527927808
5.0,12.0,3.9435495220677583
5.0,13.0,4.013369419918577
5.0,14.0,4.035323953274819
5.0,15.0,4.033854713326136
5.0,16.0,0.013822049482936385
5.0,17.0,0.27430102593036
5.0,18.0,0.010857343057267786
5.0,19.0,0.2749375635378391
5.0,20.0,3.960599807597472
5.0,21.0,4.033046116142187
5.0,22.0,1.372358519057973
5.0,23.0,3.906142298028247
5.0,24.0,1.3600883298428796
5.0,25.0,1.420997008635277
5.0,26.0,3.8953268248261184
5.0,27.0,1.4087371839975589
5.0,28.0,0.8281970711416677
5.0,29.0,3.9369873879772834
5.0,30.0,0.8755246983160571
5.0,31.0,0.7970433934275882
5.0,32.0,3.965293514046618
5.0,33.0,0.8455698835271794
5.0,34.0,4.0341499865984956
6.0,7.0,3.80267690055676
6.0,8.0,1.3798473319362041
6.0,9.0,0.26821586279697274
6.0,10.0,0.2690152158572529
6.0,11.0,0.3835202786848171
6.0,12.0,3.9237023270262408
6.0,13.0,3.9866091324109028
6.0,14.0,4.03215488770569
6.0,15.0,4.022470098130522
6.0,16.0,1.3691380244294815
6.0,17.0,1.3755139476082006
6.0,18.0,1.3733896135475387
6.0,19.0,1.3789189306090126
6.0,20.0,3.8016778188079545
6.0,21.0,4.004189932582802
6.0,22.0,0.012282395971376054
6.0,23.0,3.803934598460057
6.0,24.0,0.26930676150793087
6.0,25.0,0.2674279618126332
6.0,26.0,3.786068633994242
6.0,27.0,0.382497243407183
6.0,28.0,1.3652076107996767
6.0,29.0,3.908071292154114
6.0,30.0,1.3858704157028658
6.0,31.0,1.1122374402394364
6.0,32.0,3.9555948849760116
6.0,33.0,1.1376479016091943
6.0,34.0,4.022307069246389
7.0,8.0,3.926327267243661
7.0,9.0,3.782003404372739
7.0,10.0,3.834907120986725
7.0,11.0,3.8141281692228386
7.0,12.0,1.3948821688129043
7.0,13.0,1.676657981284869
7.0,14.0,1.6923093402191538
7.0,15.0,1.6744780459730972
