mol1,mol2,rmsd
0.0,1.0,0.012668271396181362
0.0,2.0,1.219722641044028
0.0,3.0,0.9019457578653068
0.0,4.0,0.9014390418124965
0.0,5.0,1.8878603991275293
0.0,6.0,1.8850166253514937
0.0,7.0,1.2196009320913663
0.0,8.0,1.2209780002902442
0.0,9.0,0.8952258506749378
0.0,10.0,1.422115766285018
0.0,11.0,1.4221200515044325
0.0,12.0,1.7389076981383542
0.0,13.0,1.8363469163806658
0.0,14.0,1.7442380107188695
0.0,15.0,0.01072845739098158
0.0,16.0,1.614566725631226
0.0,17.0,1.6658566503737882
0.0,18.0,1.6664064971343429
0.0,19.0,1.6656857048101026
0.0,20.0,1.8362354473336697
1.0,2.0,1.221696520265423
1.0,3.0,0.905260114939271
1.0,4.0,0.9047817727081013
1.0,5.0,1.888923049006337
1.0,6.0,1.8860919922682393
1.0,7.0,1.2214807919934851
1.0,8.0,1.222894228562917
1.0,9.0,0.8986454450952359
1.0,10.0,1.420190338594996
1.0,11.0,1.4201879497747754
1.0,12.0,1.7427638715641904
1.0,13.0,1.837074912569844
1.0,14.0,1.7481059012000018
1.0,15.0,0.00855133229354209
1.0,16.0,1.6132481279395017
1.0,17.0,1.6672266436223293
1.0,18.0,1.6677778939135322
1.0,19.0,1.6670553977995208
1.0,20.0,1.836891021161816
2.0,3.0,0.8746000908436921
2.0,4.0,0.8720171240564523
2.0,5.0,1.3577630177923385
2.0,6.0,1.356950626916573
2.0,7.0,0.011997281119409916
2.0,8.0,0.007407789242865684
2.0,9.0,0.8556627671761047
2.0,10.0,1.886997622408809
2.0,11.0,1.886016528522626
2.0,12.0,1.4508851471532256
2.0,13.0,1.371953675423826
2.0,14.0,1.4405888419056825
2.0,15.0,1.220284453364122
2.0,16.0,1.6218785590449216
2.0,17.0,1.4940227480969526
2.0,18.0,1.4933580693424904
2.0,19.0,1.4940054413403363
2.0,20.0,1.372793636288492
3.0,4.0,0.004914279368554264
3.0,5.0,1.800408192211074
3.0,6.0,1.796472984393606
3.0,7.0,0.87589312747688
3.0,8.0,0.8772113487489492
3.0,9.0,0.032382710225146084
3.0,10.0,1.7339548133074867
3.0,11.0,1.7344133651629265
3.0,12.0,1.6817685046428217
3.0,13.0,1.6784071657690902
3.0,14.0,1.680098797823274
3.0,15.0,0.9040184944469183
3.0,16.0,1.4551149988882879
3.0,17.0,1.7099939409903844
3.0,18.0,1.7091054022283434
3.0,19.0,1.709239466877982
3.0,20.0,1.6767943422213714
4.0,5.0,1.798519293302778
4.0,6.0,1.7945905497049301
4.0,7.0,0.8733432982815355
4.0,8.0,0.8746477159907091
4.0,9.0,0.02793127460267764
4.0,10.0,1.733978023330707
4.0,11.0,1.7344259136986089
4.0,12.0,1.680237778070097
4.0,13.0,1.6770879753143393
4.0,14.0,1.6785908211744076
4.0,15.0,0.9035229437564087
4.0,16.0,1.4555721648492908
4.0,17.0,1.708069802113423
4.0,18.0,1.7071807774532832
4.0,19.0,1.707315189550258
4.0,20.0,1.6755135250507132
5.0,6.0,0.009245185106057924
5.0,7.0,1.3596394685431203
5.0,8.0,1.358163911855291
5.0,9.0,1.7863290141915424
5.0,10.0,1.6167462666759191
5.0,11.0,1.6139117209181222
5.0,12.0,0.5061808439006398
5.0,13.0,0.8396175450702221
