mol1,mol2,rmsd
0.0,1.0,0.5412754912921302
0.0,2.0,0.43208969159346455
0.0,3.0,0.8498817362216586
0.0,4.0,0.9475046214538642
0.0,5.0,0.6259124089853231
0.0,6.0,0.001910079622470558
0.0,7.0,0.4306782568527842
0.0,8.0,0.6640541770333356
0.0,9.0,0.5454306161708693
0.0,10.0,0.0081759615894383
0.0,11.0,0.4749510338914871
0.0,12.0,0.715455905335997
0.0,13.0,0.34593752976268727
0.0,14.0,0.8395212413715089
0.0,15.0,0.8171927775639897
0.0,16.0,0.6637918828520063
0.0,17.0,0.9401791191191242
0.0,18.0,0.6257044827831484
0.0,19.0,0.8179573163847722
0.0,20.0,0.8182243460709991
0.0,21.0,0.6309967209243438
0.0,22.0,0.8096590133221082
0.0,23.0,0.919282526371825
0.0,24.0,0.3452887450596287
0.0,25.0,0.3460331039065627
0.0,26.0,0.6300937034362006
0.0,27.0,0.8072355708172061
0.0,28.0,0.6306620421123047
0.0,29.0,0.6318405039496424
0.0,30.0,0.8121041083194056
0.0,31.0,0.9143225747955567
0.0,32.0,0.3448403680606591
0.0,33.0,0.9197309298344044
0.0,34.0,0.9154503172785405
0.0,35.0,0.01344018781972124
0.0,36.0,0.9517506148848893
1.0,2.0,0.6441823024740246
1.0,3.0,0.6494285550074265
1.0,4.0,0.8126838484050434
1.0,5.0,0.5034178826233018
1.0,6.0,0.5413800247050263
1.0,7.0,0.6422939214311149
1.0,8.0,0.593286189608437
1.0,9.0,0.42247587029347045
1.0,10.0,0.5414795577156299
1.0,11.0,0.39883768975310047
1.0,12.0,0.5595243674038285
1.0,13.0,0.6113121607836783
1.0,14.0,0.6360721618087463
1.0,15.0,0.7158642416364729
1.0,16.0,0.5929296771783183
1.0,17.0,0.8042322419757076
1.0,18.0,0.5035578144386179
1.0,19.0,0.7171136375639001
1.0,20.0,0.7182460127275465
1.0,21.0,0.5228476540378562
1.0,22.0,0.6112685953408559
1.0,23.0,0.7472731456034694
1.0,24.0,0.6113458293377954
1.0,25.0,0.6109512606991214
1.0,26.0,0.5222441635627565
1.0,27.0,0.6064709323554188
1.0,28.0,0.5216577250349349
1.0,29.0,0.5258412858900142
1.0,30.0,0.6145362353188873
1.0,31.0,0.739712990594345
1.0,32.0,0.6111648068229568
1.0,33.0,0.7473518961200913
1.0,34.0,0.7417247705746588
1.0,35.0,0.5415845140614973
1.0,36.0,0.8186899669376386
2.0,3.0,0.9319035638545279
2.0,4.0,1.0259996259255628
2.0,5.0,0.4792041138197229
2.0,6.0,0.4322311519327374
2.0,7.0,0.010426216853120339
2.0,8.0,0.7778663516093047
2.0,9.0,0.6693326465262572
2.0,10.0,0.4309164189729977
2.0,11.0,0.6634322582639358
2.0,12.0,0.8187753843531409
2.0,13.0,0.44980912546502116
2.0,14.0,0.9210373844595041
2.0,15.0,0.9175243896195222
2.0,16.0,0.7774811910049657
2.0,17.0,1.0187520365295217
2.0,18.0,0.4788810887344622
2.0,19.0,0.9184301043224753
2.0,20.0,0.918891508927089
2.0,21.0,0.6983986630455093
2.0,22.0,0.8650789306858603
2.0,23.0,0.966507302289063
2.0,24.0,0.44851075171301774
2.0,25.0,0.4492844572647456
2.0,26.0,0.6980166165242968
2.0,27.0,0.8616070961321384
2.0,28.0,0.6975262628965618
2.0,29.0,0.702057158571222
2.0,30.0,0.8676131239257086
2.0,31.0,0.9603837758580207
2.0,32.0,0.44807885796227603
2.0,33.0,0.9668792750630013
2.0,34.0,0.9617549988800534
2.0,35.0,0.4293723665954952
2.0,36.0,1.0306288655446072
3.0,4.0,0.4253615871468416
3.0,5.0,0.7914205724472101
3.0,6.0,0.8503216827934319
3.0,7.0,0.9292546718713661
3.0,8.0,0.7186964355367825
3.0,9.0,0.6060088340980208
3.0,10.0,0.8532985202852424
3.0,11.0,0.700250855443012
3.0,12.0,0.38854229427513143
3.0,13.0,0.8515056411808188
3.0,14.0,0.020436111976522578
3.0,15.0,0.5560839907801156
3.0,16.0,0.7191302745842914
3.0,17.0,0.4229891397962393
3.0,18.0,0.7917022297194649
3.0,19.0,0.5553958691538023
3.0,20.0,0.5543807227653516
3.0,21.0,0.7555683070184349
3.0,22.0,0.3554828284341007
3.0,23.0,0.5411397413902733
3.0,24.0,0.852655574025555
3.0,25.0,0.8518368119576875
3.0,26.0,0.7547855023174121
3.0,27.0,0.35646800074913365
3.0,28.0,0.7559874428641671
3.0,29.0,0.7527901788091383
3.0,30.0,0.3538077485007363
3.0,31.0,0.5417227569918879
3.0,32.0,0.8528967623530858
3.0,33.0,0.5413451681039034
3.0,34.0,0.5415635980733746
3.0,35.0,0.8558157051752125
3.0,36.0,0.4277479148743522
4.0,5.0,0.9077674972047572
4.0,6.0,0.9479064994630144
4.0,7.0,1.023307669955066
4.0,8.0,0.6354288300975386
4.0,9.0,0.7812504366746025
4.0,10.0,0.9511335935816072
4.0,11.0,0.8217456823548365
4.0,12.0,0.6076363718631638
4.0,13.0,0.926818629149046
4.0,14.0,0.42854072453709496
4.0,15.0,0.40907786227223963
4.0,16.0,0.6361070040415904
4.0,17.0,0.014146154223413794
4.0,18.0,0.9080713713973692
4.0,19.0,0.407805118620653
4.0,20.0,0.40575400058590877
4.0,21.0,0.8462803279223168
4.0,22.0,0.5573600466599496
4.0,23.0,0.34720655256262883
4.0,24.0,0.928085382899958
4.0,25.0,0.9270255178912649
4.0,26.0,0.8458695198220625
4.0,27.0,0.5592420183016418
4.0,28.0,0.846779711434337
4.0,29.0,0.8433216844616458
4.0,30.0,0.5550370003455184
4.0,31.0,0.3519680813081398
4.0,32.0,0.9284401203901451
4.0,33.0,0.34738934115527104
4.0,34.0,0.3506216087716196
4.0,35.0,0.9537067547109123
4.0,36.0,0.010037487514197948
5.0,6.0,0.6259280893717177
5.0,7.0,0.47519501395809066
5.0,8.0,0.6369526574099615
5.0,9.0,0.5161771488120034
5.0,10.0,0.6267945256774973
5.0,11.0,0.4381197288260562
5.0,12.0,0.6628891779296889
5.0,13.0,0.6112177977969365
5.0,14.0,0.7828465668099995
5.0,15.0,0.777375881261026
5.0,16.0,0.6367762610940406
5.0,17.0,0.9021655540735598
5.0,18.0,0.0018854404348462505
5.0,19.0,0.778075679510647
5.0,20.0,0.7788775393593467
5.0,21.0,0.4383501872013893
5.0,22.0,0.7572795425984032
5.0,23.0,0.8497917541019676
5.0,24.0,0.6117097326523626
5.0,25.0,0.6106144225875078
5.0,26.0,0.4381527990884564
5.0,27.0,0.7540537294439911
5.0,28.0,0.4368914130407934
5.0,29.0,0.4421196507283172
5.0,30.0,0.7586130707778099
5.0,31.0,0.8449235616611607
5.0,32.0,0.6119605562891735
5.0,33.0,0.8498049486139508
5.0,34.0,0.8460259343549911
5.0,35.0,0.6274482032970674
5.0,36.0,0.9117158840497174
6.0,7.0,0.4308130372008356
6.0,8.0,0.6642206666893117
6.0,9.0,0.5457940066773511
6.0,10.0,0.007153728910135756
6.0,11.0,0.47495217047790406
6.0,12.0,0.7156143523578028
6.0,13.0,0.3458682851052289
6.0,14.0,0.8399673701390147
6.0,15.0,0.8172744098026857
6.0,16.0,0.663957634818373
6.0,17.0,0.940580889099705
6.0,18.0,0.6257227167432485
6.0,19.0,0.8180399196558075
6.0,20.0,0.8183105394390564
6.0,21.0,0.630818545311269
6.0,22.0,0.809968697753293
6.0,23.0,0.9194340144659487
6.0,24.0,0.34521420936027225
6.0,25.0,0.345958928897865
6.0,26.0,0.6299229387265567
6.0,27.0,0.8075426586686045
6.0,28.0,0.6304849692162813
6.0,29.0,0.6316921418254328
6.0,30.0,0.8124153760477257
6.0,31.0,0.9144707125978899
6.0,32.0,0.34476683077195036
6.0,33.0,0.9198817947275545
6.0,34.0,0.9155995979330209
6.0,35.0,0.012719751494213272
6.0,36.0,0.9521536952387774
7.0,8.0,0.7751289675066039
7.0,9.0,0.6673380206707724
7.0,10.0,0.42957466269655153
7.0,11.0,0.6598556270276982
7.0,12.0,0.8158140780728963
7.0,13.0,0.44764547136489596
7.0,14.0,0.9184714543721141
7.0,15.0,0.9141934282101815
7.0,16.0,0.7747508924140155
7.0,17.0,1.0161002211742731
7.0,18.0,0.4748747063231517
7.0,19.0,0.9150896482443753
7.0,20.0,0.9155561650137327
7.0,21.0,0.694061049443473
7.0,22.0,0.863421907734617
7.0,23.0,0.9637291360713438
7.0,24.0,0.4464054612140417
7.0,25.0,0.44710377199677515
7.0,26.0,0.6936877808906502
7.0,27.0,0.859962121340613
7.0,28.0,0.693196179208378
7.0,29.0,0.6977037807658362
7.0,30.0,0.8659269678164138
7.0,31.0,0.9576383337887081
7.0,32.0,0.44600117765780073
7.0,33.0,0.9640915190357692
7.0,34.0,0.9590029193209689
7.0,35.0,0.42814268335128264
7.0,36.0,1.027908677830859
8.0,9.0,0.4369721068180163
8.0,10.0,0.6663411016353508
8.0,11.0,0.5173857231194782
8.0,12.0,0.6261653042362362
8.0,13.0,0.7567058225168967
8.0,14.0,0.7121201329138211
8.0,15.0,0.4803217042591302
8.0,16.0,0.0012299635476563193
8.0,17.0,0.6286454205664881
8.0,18.0,0.6371268000923717
8.0,19.0,0.4816292018329539
8.0,20.0,0.48291052743883933
8.0,21.0,0.6604201628241122
8.0,22.0,0.7914704051735106
8.0,23.0,0.6539351426485809
8.0,24.0,0.7575996583703855
8.0,25.0,0.7564765671227441
8.0,26.0,0.6597595674584904
8.0,27.0,0.7888923465076618
8.0,28.0,0.6594462826266841
8.0,29.0,0.6596303246128311
8.0,30.0,0.7923202575923082
8.0,31.0,0.6488011291686548
8.0,32.0,0.757769881134198
8.0,33.0,0.653788666423497
8.0,34.0,0.6502132084054094
8.0,35.0,0.6676413757642228
8.0,36.0,0.6411482119197287
9.0,10.0,0.5475706539390625
9.0,11.0,0.3721011888053086
9.0,12.0,0.473914562131467
9.0,13.0,0.6825527547418008
9.0,14.0,0.5948582407157692
9.0,15.0,0.6618312099374576
9.0,16.0,0.43681034115920003
9.0,17.0,0.7738195002908159
9.0,18.0,0.516083287992049
9.0,19.0,0.6628083672433317
9.0,20.0,0.663494893740513
9.0,21.0,0.5952534447764585
9.0,22.0,0.6692542634887968
9.0,23.0,0.8041663522048553
9.0,24.0,0.6830481862136994
9.0,25.0,0.6825745106132941
9.0,26.0,0.5937929827225191
9.0,27.0,0.665702160339604
9.0,28.0,0.5941322010466815
9.0,29.0,0.5941443038980686
9.0,30.0,0.6711927186706981
9.0,31.0,0.7988402265386187
9.0,32.0,0.6829762311569225
9.0,33.0,0.8042749106288298
9.0,34.0,0.800170174157167
9.0,35.0,0.5484243556024003
9.0,36.0,0.7864149889222837
10.0,11.0,0.4776619161757412
10.0,12.0,0.7183451017799136
10.0,13.0,0.3473605576614799
10.0,14.0,0.842879955397267
10.0,15.0,0.8202894191955818
10.0,16.0,0.6660688742405139
10.0,17.0,0.9437753583522288
10.0,18.0,0.6265984574213609
10.0,19.0,0.8210686440817833
10.0,20.0,0.8213506270927718
10.0,21.0,0.6330948586999294
10.0,22.0,0.8122485123569004
10.0,23.0,0.9219205034600008
10.0,24.0,0.34664258407748944
10.0,25.0,0.34743112118310654
10.0,26.0,0.6322322807588944
10.0,27.0,0.809791100904864
10.0,28.0,0.6327499612551385
10.0,29.0,0.6341366939842703
10.0,30.0,0.8147235379392669
10.0,31.0,0.9169050873989428
10.0,32.0,0.34617748552297856
10.0,33.0,0.922368256090491
10.0,34.0,0.9180479785425494
10.0,35.0,0.0061656746465065205
