mol1,mol2,rmsd
0.0,1.0,0.008198763011445958
0.0,2.0,1.7545566741271044
0.0,3.0,0.03117883043023193
0.0,4.0,1.2691540059689859
0.0,5.0,0.0034736695900820483
0.0,6.0,1.1962488571399932
0.0,7.0,1.4947643388833203
0.0,8.0,1.6028623067712504
0.0,9.0,1.4250143047493402
0.0,10.0,1.3945197140558363
0.0,11.0,1.855747064913926
0.0,12.0,1.8460961579920583
0.0,13.0,0.004069717955514314
0.0,14.0,2.3438641940659237
0.0,15.0,1.9690207548735215
0.0,16.0,1.602826794006269
1.0,2.0,1.758240141991434
1.0,3.0,0.02896910459061602
1.0,4.0,1.265856764839586
1.0,5.0,0.007982981175649802
1.0,6.0,1.1985989620193949
1.0,7.0,1.492038849967977
1.0,8.0,1.6072806514943536
1.0,9.0,1.4247908551934063
1.0,10.0,1.3959034852615448
1.0,11.0,1.855161728564287
1.0,12.0,1.8500774323400895
1.0,13.0,0.011581983099014604
1.0,14.0,2.3475078124713624
1.0,15.0,1.9725917429633806
1.0,16.0,1.60407780454728
2.0,3.0,1.7482950804576292
2.0,4.0,1.9185383780738197
2.0,5.0,1.7565118118555507
2.0,6.0,0.7358801681519619
2.0,7.0,1.9459117728036133
2.0,8.0,1.3552146024535716
2.0,9.0,1.8939142708291032
2.0,10.0,1.8174239918100379
2.0,11.0,2.1397788485606712
2.0,12.0,1.5530884015179436
2.0,13.0,1.7534281445131705
2.0,14.0,1.623014159405758
2.0,15.0,1.4228624380748107
2.0,16.0,1.9460799014249097
3.0,4.0,1.245703593786598
3.0,5.0,0.03362649677757655
3.0,6.0,1.1846044787784538
3.0,7.0,1.4902092074774298
3.0,8.0,1.599298513510007
3.0,9.0,1.4339974678452885
3.0,10.0,1.3796282303335259
3.0,11.0,1.8631915701756019
3.0,12.0,1.844647363597267
3.0,13.0,0.033879233430789864
3.0,14.0,2.3523595414329037
3.0,15.0,1.977601848090875
3.0,16.0,1.588779068143917
4.0,5.0,1.2708337431368835
4.0,6.0,1.3440854723473727
4.0,7.0,1.4456068528658392
4.0,8.0,1.7000510074284148
4.0,9.0,1.8666293007680839
4.0,10.0,1.4655692946238508
4.0,11.0,2.1967982739513143
4.0,12.0,1.9638947234258344
4.0,13.0,1.2714417945872125
4.0,14.0,2.837406629052687
4.0,15.0,2.4726230833167433
4.0,16.0,1.3137579662681211
5.0,6.0,1.1984967864974023
5.0,7.0,1.4951196944682708
5.0,8.0,1.6043245988087635
5.0,9.0,1.4242437486444306
5.0,10.0,1.3965106563933773
5.0,11.0,1.855067220912667
5.0,12.0,1.8472979354792889
5.0,13.0,0.004914473946410319
5.0,14.0,2.3442645158827746
5.0,15.0,1.969324633490715
5.0,16.0,1.604650158664586
6.0,7.0,1.480027928405552
6.0,8.0,1.4064510394003968
6.0,9.0,1.6035129503567551
6.0,10.0,1.4011811800576477
6.0,11.0,1.915930388809261
6.0,12.0,1.629854256481338
6.0,13.0,1.1958364550952614
6.0,14.0,1.9408326226656878
6.0,15.0,1.5494410783134547
6.0,16.0,1.562282050368177
7.0,8.0,2.297985647170766
7.0,9.0,1.4216852404939229
7.0,10.0,1.8958159050514545
7.0,11.0,1.6122031012440476
7.0,12.0,2.374242232079867
7.0,13.0,1.495833573323832
7.0,14.0,2.5800494963611724
7.0,15.0,2.144884823303693
7.0,16.0,1.9577891032260395
8.0,9.0,2.0756119502036428
8.0,10.0,1.76843082346724
8.0,11.0,2.42904882739202
8.0,12.0,0.9382225908624472
8.0,13.0,1.601633467351017
8.0,14.0,2.1028241346069043
8.0,15.0,1.9506929779366642
8.0,16.0,1.5963829690044704
9.0,10.0,2.2205570674703607
9.0,11.0,0.9964689991087858
9.0,12.0,2.202875014745306
9.0,13.0,1.4248007928279012
9.0,14.0,2.112308301502166
9.0,15.0,1.656782712671417
9.0,16.0,2.282999461199621
10.0,11.0,2.2295374249560997
10.0,12.0,1.5961051886016284
10.0,13.0,1.394936233213086
10.0,14.0,2.3974901220399873
10.0,15.0,1.9995451598962344
10.0,16.0,0.7006594429593299
11.0,12.0,2.1550866559408903
11.0,13.0,1.8556781057131353
11.0,14.0,1.919248991977695
11.0,15.0,1.4205501739580346
11.0,16.0,2.3012622105135287
12.0,13.0,1.8449473382937172
12.0,14.0,1.7715862471839294
12.0,15.0,1.5969004081525535
12.0,16.0,1.4111361641781757
13.0,14.0,2.341968127845474
13.0,15.0,1.967283572988351
13.0,16.0,1.6034092983386194
14.0,15.0,0.8435073296749098
14.0,16.0,2.5815782320742597
15.0,16.0,2.1934110206914132
