mol1,mol2,rmsd
6.0,36.0,100.0
6.0,37.0,100.0
7.0,8.0,100.0
7.0,9.0,100.0
7.0,10.0,100.0
7.0,11.0,100.0
7.0,12.0,100.0
7.0,13.0,0.5581618686173746
7.0,14.0,100.0
7.0,15.0,100.0
7.0,16.0,100.0
7.0,17.0,100.0
7.0,18.0,100.0
7.0,19.0,100.0
7.0,20.0,0.0017403777271946524
7.0,21.0,100.0
7.0,22.0,100.0
7.0,23.0,0.6800242414410463
7.0,24.0,100.0
7.0,25.0,100.0
7.0,26.0,100.0
7.0,27.0,100.0
7.0,28.0,100.0
7.0,29.0,100.0
7.0,30.0,100.0
7.0,31.0,100.0
7.0,32.0,100.0
7.0,33.0,100.0
7.0,34.0,100.0
7.0,35.0,100.0
7.0,36.0,0.004943592121213596
7.0,37.0,0.009408122515148108
8.0,9.0,0.7665211370409131
8.0,10.0,0.9290561837993345
8.0,11.0,0.8485303962619335
8.0,12.0,2.006131268928102
8.0,13.0,100.0
8.0,14.0,0.7669069878744663
8.0,15.0,2.006124304533221
8.0,16.0,1.9625127370508102
8.0,17.0,0.929281727837762
8.0,18.0,2.0875280586710843
8.0,19.0,1.965951453551625
8.0,20.0,100.0
8.0,21.0,0.8499864261004354
8.0,22.0,1.9654286176196776
8.0,23.0,100.0
8.0,24.0,0.8501885886508963
8.0,25.0,1.9666963695917559
8.0,26.0,0.31738118556920447
8.0,27.0,1.9640932385240246
8.0,28.0,1.9637970919909762
8.0,29.0,1.9645401258859043
8.0,30.0,0.7662366064256732
8.0,31.0,1.9635623910056523
8.0,32.0,1.9616081976958402
8.0,33.0,1.967207624740324
8.0,34.0,0.766993851905136
8.0,35.0,1.9632746184162024
8.0,36.0,100.0
8.0,37.0,100.0
9.0,10.0,0.5874906495133526
9.0,11.0,0.5943291569042692
9.0,12.0,2.0629616091467766
9.0,13.0,100.0
9.0,14.0,0.005052896651229418
9.0,15.0,2.0636118906541294
9.0,16.0,1.9842999822831877
9.0,17.0,0.5871597517031252
9.0,18.0,2.110864360909442
9.0,19.0,1.9885507178013533
9.0,20.0,100.0
9.0,21.0,0.5956474241509128
9.0,22.0,1.9881850802591963
9.0,23.0,100.0
9.0,24.0,0.5960564226059916
9.0,25.0,1.9902879381351837
9.0,26.0,0.6558130043417001
9.0,27.0,1.9867185022103344
9.0,28.0,1.985582333166893
9.0,29.0,1.9864128213298444
9.0,30.0,0.0011358718195680778
9.0,31.0,1.9849870248242876
9.0,32.0,1.9824479221614362
9.0,33.0,1.9908001548338656
9.0,34.0,0.01577609299797119
9.0,35.0,1.985231135207849
9.0,36.0,100.0
9.0,37.0,100.0
10.0,11.0,0.6500630381621849
10.0,12.0,2.2403174036282167
10.0,13.0,100.0
10.0,14.0,0.5876905942138486
10.0,15.0,2.241224310859822
10.0,16.0,2.186233712317055
10.0,17.0,0.008066239052613633
10.0,18.0,2.2698275521455424
10.0,19.0,2.189992417092382
10.0,20.0,100.0
10.0,21.0,0.6487522662974003
10.0,22.0,2.1906968187765816
10.0,23.0,100.0
10.0,24.0,0.6488558532508084
10.0,25.0,2.192604388214901
10.0,26.0,0.9259096222147138
10.0,27.0,2.1884777070143384
10.0,28.0,2.1880931800916916
10.0,29.0,2.1882702748367873
10.0,30.0,0.5878709996498097
10.0,31.0,2.1872423000786334
10.0,32.0,2.1845974590303014
10.0,33.0,2.191649235670681
10.0,34.0,0.5914420469335709
10.0,35.0,2.1872390531412353
10.0,36.0,100.0
10.0,37.0,100.0
11.0,12.0,2.0670062099097053
11.0,13.0,100.0
11.0,14.0,0.5958054168151984
11.0,15.0,2.067948864117863
11.0,16.0,2.01800929333277
11.0,17.0,0.6494949418445295
11.0,18.0,2.1068260418514626
11.0,19.0,2.021589305734086
11.0,20.0,100.0
11.0,21.0,0.005589953835111829
11.0,22.0,2.0220795295961733
11.0,23.0,100.0
11.0,24.0,0.006323473787349636
11.0,25.0,2.023184977500498
11.0,26.0,0.8376916504120862
11.0,27.0,2.020118633315396
11.0,28.0,2.0197698531541195
11.0,29.0,2.0201401162428514
11.0,30.0,0.59444545533787
11.0,31.0,2.019384960034237
11.0,32.0,2.0166629753402456
11.0,33.0,2.023747781252579
11.0,34.0,0.5955209768893139
11.0,35.0,2.0189731825520485
11.0,36.0,100.0
11.0,37.0,100.0
12.0,13.0,100.0
12.0,14.0,2.0647956604731994
12.0,15.0,0.004937868485429
12.0,16.0,0.38711154697798633
12.0,17.0,2.238536878622551
12.0,18.0,0.5635246505360614
12.0,19.0,0.38359450981004706
12.0,20.0,100.0
12.0,21.0,2.0705734696648497
12.0,22.0,0.38612440604732945
12.0,23.0,100.0
12.0,24.0,2.071060758765171
12.0,25.0,0.38188805309932783
12.0,26.0,2.0062166748669514
12.0,27.0,0.38455919673174294
12.0,28.0,0.3886323974740659
12.0,29.0,0.3861850092559525
12.0,30.0,2.0628851926048237
12.0,31.0,0.38906668089787283
12.0,32.0,0.3895127228370439
12.0,33.0,0.38048666550210153
12.0,34.0,2.058113667639764
12.0,35.0,0.3869652848314833
12.0,36.0,100.0
12.0,37.0,100.0
13.0,14.0,100.0
13.0,15.0,100.0
13.0,16.0,100.0
13.0,17.0,100.0
13.0,18.0,100.0
13.0,19.0,100.0
13.0,20.0,0.5576058590149112
13.0,21.0,100.0
13.0,22.0,100.0
13.0,23.0,0.3274042882178377
13.0,24.0,100.0
13.0,25.0,100.0
13.0,26.0,100.0
13.0,27.0,100.0
13.0,28.0,100.0
13.0,29.0,100.0
13.0,30.0,100.0
13.0,31.0,100.0
13.0,32.0,100.0
13.0,33.0,100.0
13.0,34.0,100.0
13.0,35.0,100.0
13.0,36.0,0.5594647154648034
13.0,37.0,0.5607505794491873
14.0,15.0,2.06544456185886
14.0,16.0,1.9859305919532197
14.0,17.0,0.5874211166834417
14.0,18.0,2.1120639811422572
14.0,19.0,1.9901859278852683
14.0,20.0,100.0
14.0,21.0,0.597109543828549
14.0,22.0,1.9898168775114902
14.0,23.0,100.0
14.0,24.0,0.5975230015863949
14.0,25.0,1.991921085066077
14.0,26.0,0.6559862840596606
14.0,27.0,1.9883514850706843
14.0,28.0,1.9872141574005673
14.0,29.0,1.9880444406348143
14.0,30.0,0.005259518879179139
14.0,31.0,1.9866180865281802
14.0,32.0,1.9840778976217606
14.0,33.0,1.9924348318071012
14.0,34.0,0.02023153254856055
14.0,35.0,1.9868610986139688
14.0,36.0,100.0
14.0,37.0,100.0
15.0,16.0,0.3876761429814629
15.0,17.0,2.2394476226317828
15.0,18.0,0.5641856703318867
15.0,19.0,0.3841614901252154
15.0,20.0,100.0
15.0,21.0,2.071517050195675
15.0,22.0,0.38666414180021363
15.0,23.0,100.0
15.0,24.0,2.0720030808898096
15.0,25.0,0.38242275724919955
15.0,26.0,2.0062216988112667
15.0,27.0,0.3851226734245764
15.0,28.0,0.3891807836232467
15.0,29.0,0.38675166022563495
15.0,30.0,2.0635339842324742
15.0,31.0,0.3896321387616024
15.0,32.0,0.39011075120870425
15.0,33.0,0.381038024305415
15.0,34.0,2.0587640345298714
15.0,35.0,0.38752135845122476
15.0,36.0,100.0
15.0,37.0,100.0
16.0,17.0,2.1846691018652136
16.0,18.0,0.5454233875774183
16.0,19.0,0.0075315324183922155
16.0,20.0,100.0
16.0,21.0,2.021316055268057
16.0,22.0,0.008265023334020957
16.0,23.0,100.0
16.0,24.0,2.021813888036888
16.0,25.0,0.011649751152010836
16.0,26.0,1.9429737904229758
16.0,27.0,0.004746584370089107
16.0,28.0,0.006222343849232367
16.0,29.0,0.004487054505129743
16.0,30.0,1.9842263680863217
16.0,31.0,0.005105121680650591
16.0,32.0,0.005882555757104583
16.0,33.0,0.013285301823164807
16.0,34.0,1.9794217864401478
16.0,35.0,0.00218868881109144
16.0,36.0,100.0
16.0,37.0,100.0
17.0,18.0,2.268920044838897
17.0,19.0,2.1884213118322386
17.0,20.0,100.0
17.0,21.0,0.6481942170334934
17.0,22.0,2.189130043944387
17.0,23.0,100.0
17.0,24.0,0.6482891619278998
17.0,25.0,2.1910399983036837
17.0,26.0,0.92616625728451
17.0,27.0,2.186910184456926
17.0,28.0,2.1865246502244404
17.0,29.0,2.1867031966938355
17.0,30.0,0.5875387152173162
17.0,31.0,2.185673371045687
17.0,32.0,2.1830311275657444
17.0,33.0,2.1900805796164295
17.0,34.0,0.5909130981506734
17.0,35.0,2.185675489850166
17.0,36.0,100.0
17.0,37.0,100.0
18.0,19.0,0.5440212201420902
18.0,20.0,100.0
18.0,21.0,2.1101144451749887
18.0,22.0,0.5461617044840433
18.0,23.0,100.0
18.0,24.0,2.1106858693988424
18.0,25.0,0.5421785144738073
18.0,26.0,2.0884861374755017
18.0,27.0,0.5441285317289423
18.0,28.0,0.5482456298504514
18.0,29.0,0.5450006526854604
18.0,30.0,2.110833977537375
18.0,31.0,0.5481691853661
18.0,32.0,0.5476553431874117
18.0,33.0,0.5412496406919429
18.0,34.0,2.1079122685656815
18.0,35.0,0.545389820391584
18.0,36.0,100.0
18.0,37.0,100.0
19.0,20.0,100.0
19.0,21.0,2.0248981149051604
19.0,22.0,0.008378829105103153
19.0,23.0,100.0
19.0,24.0,2.0253970780289334
19.0,25.0,0.008797376462292334
19.0,26.0,1.9465305408386
19.0,27.0,0.004054114240484989
19.0,28.0,0.00967120924524282
19.0,29.0,0.004749443027988418
19.0,30.0,1.9884774408138177
19.0,31.0,0.009073927239508854
19.0,32.0,0.01112029103869015
19.0,33.0,0.007705463603765057
19.0,34.0,1.9836638149064734
19.0,35.0,0.006805001035035777
19.0,36.0,100.0
19.0,37.0,100.0
20.0,21.0,100.0
20.0,22.0,100.0
20.0,23.0,0.6795993404287396
20.0,24.0,100.0
20.0,25.0,100.0
20.0,26.0,100.0
20.0,27.0,100.0
20.0,28.0,100.0
20.0,29.0,100.0
20.0,30.0,100.0
20.0,31.0,100.0
20.0,32.0,100.0
20.0,33.0,100.0
20.0,34.0,100.0
20.0,35.0,100.0
20.0,36.0,0.0057840758014244585
20.0,37.0,0.010170783923935658
21.0,22.0,2.0253890829587338
21.0,23.0,100.0
21.0,24.0,0.0024853122745694734
21.0,25.0,2.0265009663333067
21.0,26.0,0.8396138790407378
21.0,27.0,2.023428321649051
21.0,28.0,2.0230763246139243
21.0,29.0,2.023446897075544
21.0,30.0,0.5957662590428863
21.0,31.0,2.022689057496063
21.0,32.0,2.01996807769254
21.0,33.0,2.027059866059523
21.0,34.0,0.5968782375966492
21.0,35.0,2.0222800652051833
21.0,36.0,100.0
21.0,37.0,100.0
22.0,23.0,100.0
22.0,24.0,2.0258856964595546
22.0,25.0,0.006991142784611934
22.0,26.0,1.9459952866927024
22.0,27.0,0.006959697377278979
22.0,28.0,0.005042347794392009
22.0,29.0,0.006969810856572751
22.0,30.0,1.98810976435924
22.0,31.0,0.007507151030566098
22.0,32.0,0.010109454284922673
22.0,33.0,0.014212145213715104
22.0,34.0,1.9832937450871901
22.0,35.0,0.006436894777958418
22.0,36.0,100.0
22.0,37.0,100.0
23.0,24.0,100.0
23.0,25.0,100.0
23.0,26.0,100.0
23.0,27.0,100.0
23.0,28.0,100.0
23.0,29.0,100.0
23.0,30.0,100.0
23.0,31.0,100.0
23.0,32.0,100.0
23.0,33.0,100.0
23.0,34.0,100.0
23.0,35.0,100.0
23.0,36.0,0.681791907000081
23.0,37.0,0.6825188249433788
24.0,25.0,2.026997223480019
24.0,26.0,0.8397947890101256
24.0,27.0,2.023926801103589
24.0,28.0,2.0235721685655843
24.0,29.0,2.023946407719573
24.0,30.0,0.5961726606930258
24.0,31.0,2.0231875207335106
24.0,32.0,2.020467350753843
24.0,33.0,2.0275618080607174
24.0,34.0,0.5972689615707224
24.0,35.0,2.0227779412927513
24.0,36.0,100.0
24.0,37.0,100.0
25.0,26.0,1.947702626669194
25.0,27.0,0.008538058565486707
25.0,28.0,0.011043548577840935
25.0,29.0,0.010026657864224102
25.0,30.0,1.99021224485025
25.0,31.0,0.01312028896138576
25.0,32.0,0.01485241784722931
25.0,33.0,0.0126549985917858
25.0,34.0,1.9854059789418688
25.0,35.0,0.010245634254462123
25.0,36.0,100.0
25.0,37.0,100.0
26.0,27.0,1.9448468969135548
26.0,28.0,1.943952685908229
26.0,29.0,1.944885541750408
26.0,30.0,0.6554365551029802
26.0,31.0,1.943689041046395
26.0,32.0,1.9416759313618774
26.0,33.0,1.948335226120721
26.0,34.0,0.6562948713247783
26.0,35.0,1.9436487459367913
26.0,36.0,100.0
26.0,37.0,100.0
27.0,28.0,0.007839848892383051
27.0,29.0,0.0036329866224582086
27.0,30.0,1.9866447355780346
27.0,31.0,0.007396194667794457
27.0,32.0,0.009017703946487005
27.0,33.0,0.00951475845359957
27.0,34.0,1.9818367854419752
27.0,35.0,0.0042243352266240755
27.0,36.0,100.0
27.0,37.0,100.0
28.0,29.0,0.006601047700117035
28.0,30.0,1.9855075908877102
28.0,31.0,0.0040875130267837715
28.0,32.0,0.006618768375526421
28.0,33.0,0.016315084881366983
28.0,34.0,1.9806872154838115
28.0,35.0,0.004926873045733815
28.0,36.0,100.0
28.0,37.0,100.0
29.0,30.0,1.9863398022379042
29.0,31.0,0.0051965271493388514
29.0,32.0,0.007271263047878748
29.0,33.0,0.010891787072443714
29.0,34.0,1.9815296661974882
29.0,35.0,0.0035113739788856626
29.0,36.0,100.0
29.0,37.0,100.0
30.0,31.0,1.9849136632263462
30.0,32.0,1.9823754752073037
30.0,33.0,1.990727373408447
30.0,34.0,0.015499532347503203
30.0,35.0,1.9851571891861919
30.0,36.0,100.0
30.0,37.0,100.0
31.0,32.0,0.004591197161296085
31.0,33.0,0.015182862194003213
31.0,34.0,1.9800949989109211
31.0,35.0,0.004528834472021685
31.0,36.0,100.0
31.0,37.0,100.0
32.0,33.0,0.016997203957251322
32.0,34.0,1.9775660150706493
32.0,35.0,0.006208093717713092
32.0,36.0,100.0
32.0,37.0,100.0
33.0,34.0,1.985922710864245
33.0,35.0,0.012962939693434197
33.0,36.0,100.0
33.0,37.0,100.0
34.0,35.0,1.9803530639192481
34.0,36.0,100.0
34.0,37.0,100.0
35.0,36.0,100.0
35.0,37.0,100.0
36.0,37.0,0.005698917468532193
