mol1,mol2,rmsd
0.0,1.0,0.0021514620435661097
0.0,2.0,0.9271873565082902
0.0,3.0,0.9289081087087099
0.0,4.0,0.9268300620234817
0.0,5.0,0.3437338467876295
0.0,6.0,0.34397229185977274
0.0,7.0,1.068035142152937
0.0,8.0,1.0675735287928085
0.0,9.0,0.6798498264648385
0.0,10.0,0.6834379163396767
0.0,11.0,3.229733010376191
0.0,12.0,1.0686528212821647
0.0,13.0,3.2297296996921276
0.0,14.0,0.6182470908067266
0.0,15.0,0.6160297462554436
0.0,16.0,1.1395450663236841
0.0,17.0,1.0512265242769505
0.0,18.0,1.139347973656538
0.0,19.0,2.8758412870938654
0.0,20.0,3.2554621550356173
0.0,21.0,3.248002298273459
0.0,22.0,3.256258365230427
0.0,23.0,3.247477490027156
0.0,24.0,2.805289159262614
0.0,25.0,2.806048124863355
0.0,26.0,2.8050017675571954
0.0,27.0,0.005895890095491927
0.0,28.0,2.802436460262936
0.0,29.0,2.5395180181651105
0.0,30.0,2.8371368523378155
0.0,31.0,2.7945956478969673
0.0,32.0,0.6103683721020959
0.0,33.0,0.6121986589264397
0.0,34.0,0.34394341793712996
0.0,35.0,1.0960517756204293
0.0,36.0,2.838329619411783
0.0,37.0,1.101678427867292
1.0,2.0,0.9271574815346679
1.0,3.0,0.9288799035510152
1.0,4.0,0.9267966499190172
1.0,5.0,0.343986332699851
1.0,6.0,0.3442376392735349
1.0,7.0,1.0681019874267905
1.0,8.0,1.0676403445037521
1.0,9.0,0.6785826532808479
1.0,10.0,0.6821733990577216
1.0,11.0,3.2292467379468586
1.0,12.0,1.0687208457030015
1.0,13.0,3.229243879830774
1.0,14.0,0.6189066973098929
1.0,15.0,0.6166862828805464
1.0,16.0,1.1391819435495838
1.0,17.0,1.051368549468918
1.0,18.0,1.1389867751256224
1.0,19.0,2.8753163321867174
1.0,20.0,3.2549533952151015
1.0,21.0,3.247558663661468
1.0,22.0,3.2557493998419362
1.0,23.0,3.247034544972161
1.0,24.0,2.804957760753953
1.0,25.0,2.8057163543150976
1.0,26.0,2.8045379114705606
1.0,27.0,0.0061331306726008904
1.0,28.0,2.801972276605465
1.0,29.0,2.539142565917482
1.0,30.0,2.836836530477858
1.0,31.0,2.7943030736593215
1.0,32.0,0.6110129816176162
1.0,33.0,0.6128426873403303
1.0,34.0,0.3441922963464793
1.0,35.0,1.0963943638160267
1.0,36.0,2.838028761798802
1.0,37.0,1.102026177426877
2.0,3.0,0.004954333028324318
2.0,4.0,0.005067842815140684
2.0,5.0,0.9166221297194267
2.0,6.0,0.9178554186342509
2.0,7.0,0.35827226681562985
2.0,8.0,0.35717864242681685
2.0,9.0,1.2486261698333705
2.0,10.0,1.250452434463057
2.0,11.0,3.613167368215384
2.0,12.0,0.3586577413285369
2.0,13.0,3.613198433786398
2.0,14.0,1.1164822229634095
2.0,15.0,1.1148357292895084
2.0,16.0,0.941096511523464
2.0,17.0,0.436802889519063
2.0,18.0,0.9370896716398465
2.0,19.0,3.2950240419026446
2.0,20.0,3.6387238897258647
2.0,21.0,3.6274279871937383
2.0,22.0,3.6393017691744407
2.0,23.0,3.6271317603630906
2.0,24.0,3.038905457754562
2.0,25.0,3.0398828819607586
2.0,26.0,3.2176396911519216
2.0,27.0,0.9250683853766679
2.0,28.0,3.215225215473353
2.0,29.0,2.765846413156285
2.0,30.0,3.0802210560069723
2.0,31.0,3.0168611402905756
2.0,32.0,1.1122341814847365
2.0,33.0,1.1124505191959595
2.0,34.0,0.9163316349252183
2.0,35.0,0.6097033764603458
2.0,36.0,3.0818558494355703
2.0,37.0,0.6042808894686968
3.0,4.0,0.0058665911254507834
3.0,5.0,0.917920565558508
3.0,6.0,0.9191743085597022
3.0,7.0,0.35683739987280505
3.0,8.0,0.3557553018945472
3.0,9.0,1.2498992290437259
3.0,10.0,1.2517085811982371
3.0,11.0,3.615524718149335
3.0,12.0,0.35719248740711096
3.0,13.0,3.6155566454475903
3.0,14.0,1.118803884123724
3.0,15.0,1.1171563323509843
3.0,16.0,0.9435356020285885
3.0,17.0,0.43773227327394376
3.0,18.0,0.9395099714040357
3.0,19.0,3.2976822453520356
3.0,20.0,3.6410422613726308
3.0,21.0,3.629736741947555
3.0,22.0,3.641619817812587
3.0,23.0,3.629441066124964
3.0,24.0,3.041472696640387
3.0,25.0,3.0424485578558818
3.0,26.0,3.220226782158333
3.0,27.0,0.9267774806914845
3.0,28.0,3.2178123799735996
3.0,29.0,2.7680540680493397
3.0,30.0,3.08263712315803
3.0,31.0,3.019338590651098
3.0,32.0,1.1145560808781723
3.0,33.0,1.1147697824310043
3.0,34.0,0.9176114930545194
3.0,35.0,0.6113818339013793
3.0,36.0,3.0842739017662675
3.0,37.0,0.6057479796297763
4.0,5.0,0.9161934329431695
4.0,6.0,0.9174372287661673
4.0,7.0,0.3581168610241353
4.0,8.0,0.35701521855875684
4.0,9.0,1.2475121951406867
4.0,10.0,1.2493313072502483
4.0,11.0,3.61134298255773
4.0,12.0,0.358504265006217
4.0,13.0,3.6113745438528966
4.0,14.0,1.1177038922412847
4.0,15.0,1.1160517001900772
4.0,16.0,0.9396065512824943
